date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-20_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,3710000000.0,6702000000.0,6652000000.0,6463000000.0,5848000000.0,5768000000.0,5662000000.0,4127000000.0,3942000000.0,12626000000.0,11645000000.0,11572000000.0,11883000000.0,21970000000.0,11840000000.0,23392000000.0,22658000000.0,20574000000.0,20095000000.0,21957000000.0,22849000000.0,19928000000.0,18146000000.0,18311000000.0,18114000000.0,17922000000.0,16911000000.0,16401000000.0,6422000000.0,6145000000.0,5573000000.0,3788800000.0,4897100000.0,552800000.0,485900000.0,388700000.0,439800000.0
,costAndExpenses,28643000000.0,42081000000.0,41142000000.0,37617000000.0,34187000000.0,33735000000.0,37601000000.0,24785000000.0,24361000000.0,24308000000.0,17866000000.0,17034000000.0,20862000000.0,29174000000.0,18232000000.0,37738000000.0,36284000000.0,32030000000.0,30486000000.0,33033000000.0,35427000000.0,30834000000.0,27918000000.0,27602000000.0,27378000000.0,26930000000.0,25491000000.0,24640000000.0,15126000000.0,14421000000.0,12882000000.0,11595600000.0,9735600000.0,8017800000.0,6736900000.0,5607300000.0,5594400000.0
,interestExpense,1227000000.0,1095000000.0,1056000000.0,1053000000.0,991000000.0,880000000.0,887000000.0,856000000.0,612000000.0,786000000.0,823000000.0,702000000.0,723000000.0,914000000.0,914000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2370000000.0,2318000000.0,2159000000.0,2017000000.0,1818000000.0,1609000000.0,1513000000.0,1020000000.0,1015000000.0,1086000000.0,1093000000.0,1104000000.0,1207000000.0,1036000000.0,1202000000.0,1157000000.0,1164000000.0,1292000000.0,1377000000.0,1366000000.0,1404000000.0,1202000000.0,1092000000.0,1287000000.0,1244000000.0,1204000000.0,1259000000.0,1253000000.0,1223000000.0,1041000000.0,883000000.0,723100000.0,612700000.0,552800000.0,485900000.0,388700000.0,336900000.0
,EBITDA,-8936000000.0,6005000000.0,5558000000.0,6607000000.0,7811000000.0,8864000000.0,6562000000.0,2978000000.0,1509000000.0,757000000.0,5397000000.0,3987000000.0,4111000000.0,2001000000.0,5905000000.0,-14018000000.0,-14408000000.0,-12093000000.0,-11669000000.0,-14368000000.0,-15060000000.0,-9929000000.0,-9096000000.0,-7110000000.0,-7564000000.0,-7973000000.0,-7322000000.0,-7250000000.0,1913000000.0,1016000000.0,888000000.0,847100000.0,1356700000.0,1359300000.0,947000000.0,799600000.0,873500000.0
,EBITDARatio,-0.515429428390148,0.131205208879567,0.124783906962125,0.156538015021205,0.194400199104032,0.216247865333008,0.153856975381008,0.111356242755113,0.0607121303560652,0.0315692897952375,0.243437077131258,0.200180750112969,0.172978204157199,0.087246566383257,0.257466753869632,-0.621282630855826,-0.695635380455774,-0.648592115848753,-0.669094036697248,-0.830568240938783,-0.794178136370827,-0.503933411155662,-0.513028764805415,-0.37021608956001,-0.407323640280022,-0.449107193150453,-0.432998225901833,-0.44927805664002,0.120953464845726,0.0705751597666018,0.0689066501125165,0.0722806239120789,0.129461048131608,0.154040547125551,0.131564323423173,0.132863646937623,0.142472679823846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-11306000000.0,3687000000.0,3399000000.0,4590000000.0,5993000000.0,7255000000.0,5049000000.0,1958000000.0,494000000.0,-329000000.0,4304000000.0,2883000000.0,2904000000.0,965000000.0,4703000000.0,-15175000000.0,-15572000000.0,-13385000000.0,-13046000000.0,-15734000000.0,-16464000000.0,-11131000000.0,-10188000000.0,-8397000000.0,-8808000000.0,-9177000000.0,-8581000000.0,-8503000000.0,690000000.0,-25000000.0,5000000.0,124000000.0,744000000.0,806500000.0,461100000.0,410900000.0,536600000.0
,operatingIncomeRatio,-0.652131279921555,0.080558468799161,0.0763117128039335,0.108749733456536,0.149153807864609,0.176994388875335,0.118382180539273,0.0732154208577946,0.019875276604305,-0.0137203386296343,0.194136220117276,0.144750715469197,0.122191365816713,0.0420754305646392,0.205057771964247,-0.672561272880379,-0.751834685206644,-0.717886832931081,-0.748050458715596,-0.909532342909995,-0.868217054263566,-0.564939349337664,-0.574619289340102,-0.437229888049987,-0.474313408723748,-0.516926716611277,-0.507451212300414,-0.52692569870484,0.0436267071320182,-0.00173659349819394,0.000387987894777683,0.0105805658896208,0.0709950761479446,0.0913953514726381,0.0640594609613782,0.0682762287727227,0.0875224270102757
,totalOtherIncomeExpensesNet,1039000000.0,-463000000.0,-577000000.0,-547000000.0,-766000000.0,-1798000000.0,-981000000.0,-3302000000.0,-2353000000.0,-890000000.0,-48000000.0,-251000000.0,-853000000.0,0.0,96000000.0,-78000000.0,40000000.0,177000000.0,135000000.0,-626000000.0,-468000000.0,219000000.0,154000000.0,58000000.0,-19000000.0,710000000.0,-569000000.0,-323000000.0,-135000000.0,-21000000.0,163000000.0,180100000.0,213100000.0,143300000.0,49000000.0,160900000.0,115600000.0
,incomeBeforeTax,-11453000000.0,2256000000.0,1884000000.0,3084000000.0,4299000000.0,4616000000.0,3212000000.0,-2180000000.0,-2445000000.0,-1979000000.0,-506000000.0,-1752000000.0,-2071000000.0,504000000.0,504000000.0,231000000.0,-861000000.0,-761000000.0,-1308000000.0,-3860000000.0,-2756000000.0,1287000000.0,1006000000.0,2164000000.0,1646000000.0,1633000000.0,358000000.0,370000000.0,-113000000.0,-697000000.0,-340000000.0,-33300000.0,718400000.0,740700000.0,322500000.0,418600000.0,519000000.0
,incomeBeforeTaxRatio,-0.66061025552287,0.0492920818038804,0.0422981073617566,0.0730684483616462,0.106993529118965,0.112612832398146,0.0753106682297773,-0.0815166585648581,-0.0983705491852746,-0.0825305475624505,-0.0228236355435273,-0.0879650549781594,-0.0871412942859547,0.0219751471550033,0.0219751471550033,0.0102380002659221,-0.0415701042873696,-0.0408152319656744,-0.075,-0.223134285218799,-0.145335653641301,0.0653200020301477,0.0567399887196842,0.112678989846394,0.0886375875067313,0.0919844533318312,0.021170904790065,0.0229286732354217,-0.0071446636317653,-0.0484162267296471,-0.0263831768448824,-0.00284139390422881,0.0685522348181228,0.0839386693562096,0.0448041122534037,0.0695556811006613,0.0846517696949927
,incomeTaxExpense,-2568000000.0,570000000.0,472000000.0,1165000000.0,1623000000.0,-2994000000.0,330000000.0,-346000000.0,-569000000.0,0.0,-35000000.0,-284000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-80000000.0,-1337000000.0,-994000000.0,508000000.0,350000000.0,858000000.0,661000000.0,528000000.0,162000000.0,142000000.0,-17000000.0,-222000000.0,-100000000.0,6300000.0,263600000.0,263900000.0,124100000.0,139500000.0,173200000.0
,netIncome,-8885000000.0,1686000000.0,1412000000.0,1919000000.0,2676000000.0,7610000000.0,2882000000.0,-1834000000.0,-1876000000.0,-1979000000.0,-471000000.0,-1468000000.0,-2071000000.0,504000000.0,504000000.0,231000000.0,-861000000.0,-761000000.0,-1228000000.0,-3511000000.0,-1762000000.0,813000000.0,985000000.0,1314000000.0,985000000.0,1016000000.0,167000000.0,228000000.0,-110000000.0,-935000000.0,-240000000.0,-39600000.0,454800000.0,476800000.0,198400000.0,279100000.0,345800000.0
,netIncomeRatio,-0.512487742977447,0.036837965390666,0.0317011292966031,0.045466391830739,0.0666002986560478,0.185655037814101,0.0675732708089097,-0.0685786934898852,-0.0754777710722189,-0.0825305475624505,-0.0212449255751015,-0.073705879399508,-0.0871412942859547,0.0219751471550033,0.0219751471550033,0.0102380002659221,-0.0415701042873696,-0.0408152319656744,-0.0704128440366972,-0.202959708653679,-0.0929177872699467,0.0412627518651982,0.0555555555555556,0.0684196823743817,0.0530425417339795,0.0572297639835521,0.00987581312832643,0.0141290202639896,-0.0069549822964087,-0.0649485968324535,-0.0186234189493288,-0.00337895491313697,0.0433986030001145,0.0540326144850016,0.0275632120033343,0.046375992821774,0.0564018920241396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-20.0400123600752,3.8,3.04,3.92,4.85,11.39,4.02,-17.03,-14.993307,-15.823293,-3.7751,-13.360107,-21.365462,2.06,5.515395,3.025435,-13.94913,-12.690763,-20.776439,-60.42838,-30.60241,14.538153,17.29585,20.829987,29.585007,31.137885,5.82362377744439,8.02650831820853,-2.998661,-16.787149,-4.792503,-0.829987,9.585007,10.60241,4.364123,6.238286,7.978581
,EPSDiluted,-20.0400123600752,3.79,3.03,3.9,4.81,11.07,3.93,-17.03,-14.993307,-15.823293,-3.7751,-13.360107,-21.365462,1.78,4.76573,2.623829,-13.94913,-12.690763,-20.776439,-60.42838,-30.60241,13.467202,16.760375,20.133869,28.862115,29.959839,2.45671330008679,3.39134315037929,-2.998661,-16.787149,-4.792503,-0.829987,9.585007,10.307898,4.364123,6.238286,7.844712
,weightedAverageShsOut,443363000.0,443363000.0,464236000.0,489164000.0,552308000.0,668393000.0,717456000.0,107645000.0,125122500.0,125122500.0,124375500.0,109809000.0,96736500.0,283146067.0,91507500.0,76352655.0,61724280.0,59964873.0,59105412.0,58101839.0,57577165.0,55921823.0,56950077.0,63082134.0,33293891.0,32629063.0,28676303.0,28405876.0,56691964.0,55697368.0,50078212.0,47711613.0,46186718.0,43999432.0,44499202.0,44226888.0,42200487.0
,weightedAverageShsOutDil,443363000.0,444269000.0,465660000.0,491692000.0,556099000.0,687355000.0,734016000.0,107645000.0,125122500.0,125122500.0,124375500.0,109809000.0,96736500.0,283146067.0,111676500.0,88039286.0,61724280.0,59964873.0,59105412.0,58101839.0,57577165.0,60368887.0,58769569.0,65263165.0,34127783.0,33912064.0,67977000.0,67230000.0,56691964.0,55697368.0,50078212.0,47711613.0,46186718.0,45256558.0,44499202.0,44226888.0,42920631.0
