date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,299300000.0,260000000.0,212000000.0,173100000.0,111000000.0,104300000.0,97400000.0,93400000.0,73200000.0,57400000.0,57000000.0,56300000.0,51500000.0,62500000.0,48200000.0
,EBITDA,924200000.0,912800000.0,806900000.0,704700000.0,611200000.0,573500000.0,518000000.0,432800000.0,361700000.0,337200000.0,408200000.0,406600000.0,408300000.0,383300000.0,350900000.0
,EBITDARatio,0.204062706999338,0.209252212186511,0.186355343079517,0.170110558586395,0.210976872626855,0.212864672258927,0.202501954652072,0.178048379134441,0.157021923160408,0.155614010798837,0.184772768422959,0.189177871865258,0.184960362400906,0.179288086439964,0.181503129364299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,624900000.0,652800000.0,594900000.0,531600000.0,500200000.0,469200000.0,420600000.0,339400000.0,288500000.0,279800000.0,351200000.0,350300000.0,356800000.0,320800000.0,302700000.0
,operatingIncomeRatio,0.137977478472069,0.149649259547935,0.137393473290376,0.128325206392121,0.172661373835002,0.174151881820206,0.164425332290852,0.139624814875761,0.125244193618407,0.129124555817066,0.158971573420243,0.162983296887359,0.16163080407701,0.150053791103419,0.156571665028707
,totalOtherIncomeExpensesNet,13400000.0,-3700000.0,4800000.0,-700000.0,-5600000.0,-7700000.0,-3200000.0,-4000000.0,-76100000.0,0.0,0.0,-9500000.0,-1600000.0,0.0,0.0
,incomeBeforeTax,579500000.0,607300000.0,561000000.0,488100000.0,468900000.0,438900000.0,395500000.0,323200000.0,200900000.0,269700000.0,342100000.0,346300000.0,325900000.0,320800000.0,302700000.0
,incomeBeforeTaxRatio,0.12795319054979,0.139218742836184,0.129564193168433,0.117824554627529,0.161857093545047,0.162905500705219,0.154612978889758,0.132960342274148,0.0872151074451921,0.124463519313305,0.154852435270686,0.161122225840971,0.147633069082673,0.150053791103419,0.156571665028707
,incomeTaxExpense,117000000.0,125200000.0,133100000.0,161400000.0,161400000.0,151800000.0,132500000.0,111100000.0,75900000.0,97900000.0,117000000.0,123000000.0,133700000.0,123700000.0,122200000.0
,netIncome,462500000.0,482100000.0,427900000.0,326800000.0,307500000.0,287100000.0,263000000.0,212100000.0,123600000.0,169600000.0,190000000.0,223300000.0,192200000.0,197100000.0,166700000.0
,netIncomeRatio,0.102119673217046,0.110517628719453,0.0988244532206286,0.0788876550958335,0.106144287193649,0.106562244822211,0.102814698983581,0.0872552246174099,0.0536574777512481,0.0782684941621671,0.0860039833423864,0.103894291164565,0.0870668176670442,0.092193273773329,0.0862256245797341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.03,4.16,3.66,2.77,2.6,2.39,2.2,1.74,1.0,1.36,1.4,1.6,1.38,1.4200288184438,1.201009
,EPSDiluted,3.95,4.06,3.56,2.7,2.53,2.32,2.12,1.69,0.97,1.32,1.37,1.58,1.36,1.41798561151079,1.201009
,weightedAverageShsOut,114700000.0,115900000.0,116800000.0,118000000.0,118300000.0,119900000.0,119600000.0,121900000.0,124100000.0,124800000.0,135900000.0,140000000.0,139600000.0,138800000.0,138800000.0
,weightedAverageShsOutDil,117000000.0,118800000.0,120400000.0,120800000.0,121600000.0,124000000.0,124100000.0,125400000.0,127500000.0,128300000.0,139100000.0,141600000.0,141000000.0,139000000.0,138800000.0
