date,,2019-11-30_FY,2018-11-30_FY,2017-11-30_FY,2016-11-30_FY,2015-11-30_FY,2014-11-30_FY,2013-11-30_FY,2012-11-30_FY,2011-11-30_FY,2010-11-30_FY,2009-11-30_FY,2008-11-30_FY,2007-11-30_FY,2006-11-30_FY,2005-11-30_FY,2004-11-30_FY
,costAndExpenses,91606000.0,94026000.0,97572000.0,110739000.0,163396000.0,169210000.0,140140000.0,117200000.0,96400000.0,61020000.0,38820000.0,67910000.0,62030000.0,50310000.0,20180000.0,1530000.0
,interestExpense,-127595000.0,121593000.0,-169149000.0,514234000.0,-1594640000.0,604310000.0,806320000.0,-56300000.0,-64930000.0,-18810000.0,19230000.0,3370000.0,-33510000.0,-1070000.0,3960000.0,-560000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,-297997000.0,364627000.0,-415020000.0,929139000.0,-3280130000.0,1088640000.0,1512500000.0,189240000.0,64020000.0,460780000.0,345390000.0,-596580000.0,52210000.0,201330000.0,89850000.0,6650000.0
,EBITDARatio,-6.106621,14.352568,-19.905036,81.431989,-45.214485,22.113346,37.8125,5.780086,2.720782,24.124607,24.018776,-33.667043,2.85769,17.004223,8.500473,2.547893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-42807000.0,-68621000.0,-76722000.0,-99329000.0,-90850000.0,-119980000.0,-100140000.0,-84460000.0,-72880000.0,-41930000.0,-24440000.0,-50200000.0,-43760000.0,-38480000.0,-9610000.0,1080000.0
,operatingIncomeRatio,-0.87721059857784,-2.70108246408187,-3.67971223021583,-8.70543382997371,-1.25230887988311,-2.43713183018485,-2.5035,-2.57971899816738,-3.09732256693583,-2.19528795811518,-1.69958275382476,-2.83295711060948,-2.3951833607006,-3.25,-0.909176915799432,0.413793103448276
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,-3400000.0,-1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-170402000.0,52972000.0,-245871000.0,414905000.0,-1685490000.0,484330000.0,706180000.0,245540000.0,128940000.0,479600000.0,326160000.0,-599950000.0,85710000.0,202400000.0,85900000.0,7210000.0
,incomeBeforeTaxRatio,-3.49191581794709,2.08510135800039,-11.7923741007194,36.363277826468,-23.2333967413779,9.83810684541946,17.6545,7.49969456322541,5.47981300467488,25.1099476439791,22.6815020862309,-33.857223476298,4.69129720853859,17.0945945945946,8.12677388836329,2.76245210727969
,incomeTaxExpense,-43357000.0,14235000.0,-86746000.0,161325000.0,-32388000.0,-38650000.0,-30290000.0,-25850000.0,-22920000.0,-15590000.0,-9050000.0,-18520000.0,-13790000.0,-15120000.0,-3690000.0,430000.0
,netIncome,-127045000.0,228799000.0,-159125000.0,253580000.0,-1653102000.0,522980000.0,736470000.0,271390000.0,151870000.0,495180000.0,335210000.0,-581430000.0,99510000.0,217520000.0,89580000.0,6780000.0
,netIncomeRatio,-2.60343449660854,9.00606179885849,-7.63189448441247,22.2243645924628,-22.7869489703085,10.6231972374568,18.41175,8.28924862553451,6.45431364215895,25.9256544502618,23.3108484005563,-32.8120767494357,5.44663382594417,18.3716216216216,8.47492904446547,2.59770114942529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.0056,1.92754,-1.39217,2.24407,-14.8227,4.87354,7.78016,3.06898,2.02143,7.23207,6.49884,-13.16048,2.30187,5.71519,2.62852,0.2044
,EPSDiluted,-1.0056,1.92754,-1.39217,2.24407,-14.8227,4.87354,7.78016,3.06898,2.02143,7.23207,6.49884,-13.16048,2.30187,5.71519,2.62852,0.2044
,weightedAverageShsOut,126337110.0,118700000.0,114300000.0,113000000.0,111525010.0,107310000.0,94660000.0,88430000.0,75130000.0,68470000.0,51580000.0,44180000.0,43230000.0,38060000.0,34080000.0,33170000.0
,weightedAverageShsOutDil,126337110.0,118700000.0,114300000.0,113000000.0,111525010.0,107310000.0,94660000.0,88430000.0,75130000.0,68470000.0,51580000.0,44180000.0,43230000.0,38060000.0,34080000.0,33170000.0
