date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,netCashUsedProvidedByFinancingActivities,-116002000.0,22020000.0,-52545000.0,-97267000.0,8341000.0,-128847000.0,-26627000.0,24584000.0,-27204000.0,152636000.0,-18874000.0,-23540000.0,-125638000.0,116305000.0,27045000.0,39824000.0,34486000.0,20562000.0,51694000.0,161862000.0,162952000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3513000.0,-542000.0,-2357000.0,4058000.0,-346000.0,-3690000.0,-3553000.0,127000.0,535000.0,-714000.0,-22000.0,587000.0,-1889000.0,308000.0,-93000.0,-668000.0,609000.0,672000.0,-44000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-28121000.0,123329000.0,29082000.0,-27308000.0,70728000.0,-84199000.0,-17076000.0,57581000.0,9078000.0,181924000.0,354000.0,-15362000.0,-105730000.0,134379000.0,12759000.0,16039000.0,5969000.0,-31439000.0,-9703000.0,-16576000.0,0.0
,cashAtEndOfPeriod,371301000.0,399422000.0,276093000.0,247011000.0,274319000.0,203591000.0,287790000.0,304866000.0,247285000.0,238207000.0,56283000.0,55929000.0,71291000.0,177021000.0,42642000.0,29883000.0,13844000.0,7875000.0,39314000.0,49017000.0,65593000.0
,cashAtBeginningOfPeriod,399422000.0,276093000.0,247011000.0,274319000.0,203591000.0,287790000.0,304866000.0,247285000.0,238207000.0,56283000.0,55929000.0,71291000.0,177021000.0,42642000.0,29883000.0,13844000.0,7875000.0,39314000.0,49017000.0,65593000.0,0.0
,operatingCashFlow,140320000.0,148809000.0,133921000.0,111702000.0,107967000.0,83809000.0,73046000.0,81851000.0,79943000.0,75814000.0,71477000.0,56944000.0,54336000.0,48630000.0,5285000.0,-9062000.0,-26425000.0,-27357000.0,-41567000.0,-46786000.0,-16370000.0
,capitalExpenditure,-55952000.0,-46958000.0,-49937000.0,-45801000.0,-45234000.0,-35582000.0,-60032000.0,-49031000.0,-44337000.0,-45856000.0,-52757000.0,-49507000.0,-33510000.0,-30389000.0,-21626000.0,-17342000.0,-10135000.0,-24016000.0,-75214000.0,-118020000.0,-80989000.0
,freeCashFlow,84368000.0,101851000.0,83984000.0,65901000.0,62733000.0,48227000.0,13014000.0,32820000.0,35606000.0,29958000.0,18720000.0,7437000.0,20826000.0,18241000.0,-16341000.0,-26404000.0,-36560000.0,-51373000.0,-116781000.0,-164806000.0,-97359000.0
