date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8284000000.0,5064576000.0,1651975000.0,487208000.0,301387000.0,218611000.0,172582000.0,152856000.0,117246000.0,211934000.0,152708000.0,87069000.0,83777000.0,214658042.76,92808766.4,219580572.07,237128290.5,216835679.55,232723956.2,81979715.4,33955584.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.221382369590839,0.237260282864774,0.0400173567257787,0.294371208480236,0.289887166531325,0.298975347273387,0.313295699718759,0.24568663938261,0.23668286734127,0.16914685195435,0.106730877688403,0.0970122795381488,0.0781572155512397,0.0535223431788315,0.0493436189473388,0.085045069263699,-0.0562135673724325,-0.162748735059433,-1.343430597648,0.126562042852888,0.21781547180539
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,47711000000.0,36857611000.0,3374450000.0,13284436000.0,9370418000.0,7139821000.0,5559972000.0,3264289000.0,2311896000.0,1860806000.0,667092000.0,385267000.0,250833000.0,117553983.93,75224850.4,126487593.41,-66563578.8,-217422189.55,-2755302356.7,192238859.4,142282982.4
,incomeBeforeTaxRatio,0.221382369590839,0.237260282864774,0.0400173567257787,0.294371208480236,0.289887166531325,0.298975347273387,0.313295699718759,0.24568663938261,0.23668286734127,0.16914685195435,0.106730877688403,0.0970122795381488,0.0781572155512397,0.0535223431788315,0.0493436189473388,0.085045069263699,-0.0562135673724325,-0.162748735059433,-1.343430597648,0.126562042852888,0.21781547180539
,incomeTaxExpense,20933000000.0,13038494000.0,6944201000.0,4954967000.0,3352541000.0,2801424000.0,1992272000.0,1231995000.0,789278000.0,753863000.0,258191000.0,155992000.0,74014000.0,71495963.1,94113774.8,19294666.3,44155743.1,592375.1,65946418.8,72181905.3,52373068.8
,netIncome,26439000000.0,23708123000.0,-3465822000.0,8329469000.0,6017877000.0,4338397000.0,3337790000.0,1823653000.0,1336215000.0,1106943000.0,408901000.0,229275000.0,176819000.0,46058020.83,-18888924.4,107192927.11,-110719321.9,-218014564.65,-2821248775.5,120056954.1,89909913.6
,netIncomeRatio,0.122678805089229,0.152614231268892,-0.0411009306174493,0.184573575839325,0.186171557348245,0.181667544562367,0.188079230176749,0.137257202707853,0.136796463848035,0.100620872752401,0.0654218048150267,0.0577326643369639,0.0550951457605445,0.0209702224849219,-0.0123901594082624,0.0720721271144674,-0.0935035070718837,-0.16319215023433,-1.37558475909812,0.0790404885724754,0.137639582193393
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,185.30732110754,291.3,101.1,58.380121,46.282,33.4,25.67,14.69,10.76371,8.917,3.294,1.85,1.424343,0.370115,-0.149862,0.860778,-0.930053,-1.990028,-13.351188,1.10099,0.881398
,EPSDiluted,185.30732110754,291.3,101.1,58.380121,46.282,33.4,25.67,14.46,10.76371,8.917,3.294,1.85,1.424343,0.370115,-0.149862,0.860778,-0.930053,-1.990028,-13.351188,1.10099,0.881398
,weightedAverageShsOut,142676500.0,142676500.0,142676500.0,142676459.0,130026500.0,130026500.0,130026500.0,124140700.0,124140700.0,124140700.0,124140700.0,124140700.0,124125404.0,124442363.0,126042518.0,124530227.0,119046249.0,109553492.0,211310687.0,109044545.0,102367342.0
,weightedAverageShsOutDil,142676500.0,142676500.0,142676500.0,142676459.0,130026500.0,130026500.0,130026500.0,126108000.0,124140700.0,124140700.0,124140700.0,124140700.0,124125404.0,124442363.0,126042518.0,124530227.0,119046249.0,109553492.0,211310687.0,109044545.0,102367342.0
