date,,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,6642000.0,-23619000.0,-45877000.0,-18330000.0,4355000.0,-34247000.0,2598000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-512442000.0,-1032187000.0,590326000.0,-590188000.0,1105388000.0,35963000.0,250997000.0,-1016866000.0,778366000.0,-55941000.0,140178000.0,605970000.0,-99813000.0,-228662000.0,-61660000.0,-228662000.0,179741000.0
,cashAtEndOfPeriod,1119469000.0,1631911000.0,2667916000.0,2077590000.0,2667778000.0,1562390000.0,1526427000.0,1275430000.0,2292296000.0,1513930000.0,1569871000.0,1429693000.0,234073000.0,372632000.0,310972000.0,372632000.0,456877000.0
,cashAtBeginningOfPeriod,1631911000.0,2664098000.0,2077590000.0,2667778000.0,1562390000.0,1526427000.0,1275430000.0,2292296000.0,1513930000.0,1569871000.0,1429693000.0,823723000.0,333886000.0,456877000.0,372632000.0,456877000.0,277136000.0
,operatingCashFlow,1248863000.0,-2383422000.0,896700000.0,1195247000.0,-281554000.0,1323806000.0,1240190000.0,1310346000.0,1880241000.0,1918899000.0,1371576000.0,1711383000.0,302448000.0,106850000.0,302448000.0,106850000.0,509707000.0
,capitalExpenditure,-239109000.0,-554163000.0,-372147000.0,-338131000.0,-505507000.0,-593294000.0,-714078000.0,-433795000.0,-674829000.0,-602276000.0,-689136000.0,-408934000.0,-51553000.0,-86211000.0,-51553000.0,-86211000.0,-94413000.0
,freeCashFlow,1007709000.0,-2942396000.0,521895000.0,854616000.0,-790860000.0,718693000.0,504669000.0,876551000.0,1205412000.0,1316623000.0,682440000.0,1302449000.0,250895000.0,20639000.0,250895000.0,20639000.0,415294000.0
