date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,89144000.0,661112000.0,589299000.0,474299000.0,406890000.0,433788000.0,414797000.0,377100000.0,370900000.0,405800000.0,383300000.0,385100000.0,413500000.0,565800000.0,424500000.0,26437000.0,3956000.0,0.0
,EBITDA,1168617000.0,1525678000.0,2697670000.0,1931083000.0,1548608000.0,1073127000.0,1470958000.0,1486100000.0,1286900000.0,1670800000.0,1437300000.0,681100000.0,2089500000.0,2151800000.0,2061500000.0,1418598000.0,518127000.0,490618000.0
,EBITDARatio,0.133778913127967,0.149681668013694,0.235505495640389,0.199074646794283,0.214370620053364,0.136227730576231,0.168570753090428,0.1742203985932,0.149500464684015,0.18246150485967,0.194703332430236,0.137346239161121,0.246839929119905,0.262927663734115,0.313822499619425,0.318952352687244,0.324047094141376,0.456589736693447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1079473000.0,864566000.0,2108371000.0,1456784000.0,1141718000.0,639339000.0,1056161000.0,1109000000.0,916000000.0,1265000000.0,1054000000.0,296000000.0,1676000000.0,1586000000.0,1637000000.0,1392161000.0,514171000.0,264782000.0
,operatingIncomeRatio,0.123574040674563,0.0848210965799644,0.184059932218849,0.150179334733703,0.158045674299814,0.0811606650833284,0.121035308387282,0.130011723329426,0.106412639405204,0.138145680899858,0.142779734489298,0.0596894535188546,0.197991730655641,0.193792766373412,0.249200791596895,0.31300835491762,0.321572931813562,0.246417260804056
,totalOtherIncomeExpensesNet,78971000.0,107972000.0,207264000.0,-7511000.0,-1654000.0,-4716000.0,-7105000.0,-17000000.0,-15000000.0,-12000000.0,-10000000.0,-12000000.0,-28000000.0,-49000000.0,-36000000.0,-51572000.0,420038000.0,0.0
,incomeBeforeTax,1159359000.0,826564000.0,2031567000.0,1359809000.0,1118457000.0,267099000.0,234924000.0,942000000.0,452000000.0,966000000.0,1186000000.0,430000000.0,881000000.0,1153000000.0,1258000000.0,1291305000.0,925661000.0,450638000.0
,incomeBeforeTaxRatio,0.132719091836869,0.0810927851355729,0.177354974204279,0.140182217119972,0.154825701916189,0.0339067888602008,0.0269221253081432,0.110433763188746,0.0525092936802974,0.105493065414437,0.160661067461393,0.0867110304496874,0.104075605434141,0.140884652981427,0.191505556401279,0.290332263112454,0.578927091639695,0.419382667908764
,incomeTaxExpense,291488000.0,196519000.0,369435000.0,342082000.0,411528000.0,207320000.0,339105000.0,349000000.0,265000000.0,316000000.0,407000000.0,91000000.0,163000000.0,163000000.0,262000000.0,218492000.0,177486000.0,94087000.0
,netIncome,778468000.0,564269000.0,1506647000.0,886219000.0,595644000.0,8127000.0,-198751000.0,455000000.0,139000000.0,514000000.0,622000000.0,717000000.0,715000000.0,784000000.0,841000000.0,704406000.0,457339000.0,356551000.0
,netIncomeRatio,0.0891161115617024,0.0553594697756793,0.131529671342346,0.091359995612505,0.0824537737187629,0.00103167916415581,-0.0227767249285674,0.0533411488862837,0.0161477695167286,0.056131920934804,0.0842590083988079,0.144585601935874,0.0844654459539279,0.0957966764418377,0.128025574668899,0.158376052233974,0.286029050768485,0.331821350231311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.0,0.28744,0.76749,0.45144,0.30342,0.00414,-0.10124,0.23179,0.07081,0.26118,0.31022,0.35761,0.35661,0.39102,0.43418,5.8,3.9,1.9
,EPSDiluted,4.0,0.28744,0.76749,0.45144,0.30342,0.00414,-0.10124,0.23179,0.07081,0.26118,0.31022,0.35761,0.35661,0.39102,0.43418,5.4,3.9,1.9
,weightedAverageShsOut,196307678.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963000000.0,1963000000.0,1968000000.0,2005000000.0,2005000000.0,2005000000.0,2005000000.0,1937000000.0,120947661.0,116894363.0,116894363.0
,weightedAverageShsOutDil,196307678.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963076780.0,1963000000.0,1963000000.0,1968000000.0,2005000000.0,2005000000.0,2005000000.0,2005000000.0,1937000000.0,156608283.0,116894363.0,116894363.0
