date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-02-18_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100000.0,32350000.0,38125000.0,79225000.0,0.0,0.0,6704000.0,134186000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,19769765.0,11691494.0,0.0,0.0,15600000.0,5700000.0,7300000.0,1700000.0,2700000.0,10600000.0
,otherInvestingActivites,129000.0,-26000.0,710000.0,-9235000.0,-10354000.0,1248000.0,1239000.0,-825000.0,-704000.0,-1818000.0,-217000.0,0.0,26339000.0,279000.0,-207000.0,-889091.0,-433253.0,-173140.0,-627597.0,-69430.0,-28605367.0,-36749114.0,-18791227.0,-5794617.0,-23534571.0,-137619.0,538275.0,500000.0,0.0,0.0,-10900000.0,100000.0,-300000.0
,netCashUsedForInvestingActivites,-111048000.0,-132791000.0,-37814000.0,-132499000.0,-39162000.0,-67213000.0,-115479000.0,-133507000.0,-5981000.0,-16932000.0,68106000.0,-52773000.0,-52773000.0,-27117000.0,103628000.0,-115553513.0,-72806343.0,-136030597.0,-57918442.0,-79281644.0,-68485234.0,-34085790.0,-17705604.0,14458816.0,-11571356.0,-34177467.0,-1459724.0,14300000.0,-23500000.0,-19700000.0,-16700000.0,-11500000.0,-7100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-93348000.0,0.0,-23303000.0,0.0,-24600000.0,-69500000.0,-147942000.0,0.0,0.0,0.0,18767000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18542135.0,-705437.0,-450531.0,-66500000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-25654000.0,0.0,-25087000.0,0.0,-14678000.0,-74024000.0,0.0,0.0,-24190000.0,-56350000.0,0.0,0.0,-45360000.0,-36403000.0,-19388000.0,-2545364.0,-22419149.0,0.0,0.0,0.0,0.0,-14009900.0,-45131800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-6502000.0,-6563000.0,-6589000.0,-6667000.0,-6666000.0,-6942000.0,-7034000.0,-6861000.0,-91934000.0,-7148000.0,-97944000.0,-7270000.0,-7270000.0,-9601000.0,-204336000.0,-6883521.0,-5959385.0,-4495893.0,-998260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-582000.0,-532000.0,-213000.0,-198000.0,0.0,-1764000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0
,netCashUsedProvidedByFinancingActivities,-32738000.0,-100443000.0,-31889000.0,-30168000.0,-21344000.0,-107330000.0,-57434000.0,-79803000.0,-116124000.0,-63498000.0,-97944000.0,-52630000.0,-52630000.0,-46004000.0,-223724000.0,-9428885.0,-28378534.0,-4495893.0,-998260.0,0.0,0.0,-14009900.0,-45131800.0,0.0,-18542135.0,-705437.0,-450531.0,-56100000.0,0.0,0.0,0.0,300000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,35064000.0,-86862000.0,76840000.0,-53129000.0,95275000.0,15929000.0,-460000.0,-102075000.0,-19932000.0,18650000.0,68769000.0,-4300000.0,-4300000.0,48691000.0,-499000.0,3091953.0,3756386.0,-37007887.0,38167608.0,-11396896.0,-7232934.0,1816020.0,-17223538.0,67194172.0,16646954.0,13431325.0,36197249.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,131140000.0,96076000.0,182938000.0,75378000.0,128507000.0,33232000.0,17303000.0,17763000.0,119838000.0,139770000.0,121120000.0,0.0,52351000.0,56651000.0,7960000.0,8458882.0,5366929.0,1610543.0,127885474.0,109397246.0,120794142.0,128027076.0,126211056.0,143434594.0,76240422.0,59593468.0,46162143.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,96076000.0,182938000.0,106098000.0,128507000.0,33232000.0,17303000.0,17763000.0,119838000.0,139770000.0,121120000.0,52351000.0,0.0,56651000.0,7960000.0,8459000.0,5366929.0,1610543.0,38618430.0,89717866.0,120794142.0,128027076.0,126211056.0,143434594.0,76240422.0,59593468.0,46162143.0,9964894.0,9400000.0,6100000.0,5900000.0,4600000.0,3300000.0,1200000.0
,operatingCashFlow,178850000.0,146372000.0,146543000.0,109538000.0,155781000.0,190472000.0,172453000.0,111235000.0,102173000.0,99080000.0,98607000.0,101103000.0,101103000.0,121812000.0,119597000.0,128074351.0,104941263.0,103518603.0,97084309.0,67884748.0,61252300.0,49911710.0,45613866.0,52735356.0,46760445.0,48314229.0,38107504.0,42600000.0,25400000.0,19800000.0,18100000.0,12500000.0,9200000.0
,capitalExpenditure,-204337000.0,-163780000.0,-169276000.0,-184114000.0,-86088000.0,-217253000.0,-204973000.0,-135195000.0,-66811000.0,-126257000.0,-14551000.0,-19708000.0,-79123000.0,-35949000.0,-43579000.0,-76056390.0,-49155034.0,-43899131.0,-47062344.0,-58469994.0,-29104777.0,-36335347.0,-18613595.0,-5511705.0,-22384516.0,-7491563.0,-382181.0,-3700000.0,-15900000.0,-18300000.0,-7600000.0,-14900000.0,-10700000.0
,freeCashFlow,-25487000.0,-17408000.0,-22733000.0,-74576000.0,69693000.0,-26781000.0,-32520000.0,-23960000.0,35362000.0,-27177000.0,84056000.0,81395000.0,21980000.0,85863000.0,76018000.0,52017961.0,55786229.0,59619472.0,50021965.0,9414754.0,32147523.0,13576363.0,27000271.0,47223651.0,24375929.0,40822666.0,37725323.0,38900000.0,9500000.0,1500000.0,10500000.0,-2400000.0,-1500000.0
