date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-03-31_FY,1996-12-31_FY,1996-03-31_FY,1995-12-31_FY,1995-03-31_FY,1994-03-31_FY
,netCashUsedForInvestingActivites,-715968000.0,-190571000.0,-199217000.0,-722567000.0,-396752000.0,-459279000.0,19735000.0,13286000.0,-2548000.0,425672000.0,-260134000.0,-92039000.0,-607078000.0,251137000.0,-164564000.0,-344737000.0,174690000.0,-269058000.0,-222893000.0,-103782000.0,-496918000.0,175532000.0,-149279000.0,49400000.0,-300000.0,-417100000.0,-85100000.0,-36700000.0,20300000.0,-84500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-932965000.0,-200490000.0,-182506000.0,-134811000.0,-231560000.0,-542250000.0,-147133000.0,-79046000.0,-88989000.0,-553469000.0,-457456000.0,-511422000.0,-264198000.0,-295470000.0,-445631000.0,-1383730000.0,-1834579000.0,-465326134.0,-366630000.0,-471062000.0,-211701000.0,-679210000.0,-265211000.0,0.0,-9700000.0,0.0,-59200000.0,0.0,-11800000.0,-68500000.0
,commonStockIssued,5825000.0,98415000.0,85000.0,0.0,98200000.0,0.0,52934000.0,4802000.0,0.0,0.0,0.0,0.0,208123000.0,0.0,0.0,0.0,62906000.0,2931000.0,223000.0,8488000.0,104575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-631000.0,0.0,0.0,-44814000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-312389000.0,-19688000.0,-386000.0,-51401000.0,-164551000.0,-39228000.0,0.0,0.0,0.0,-17129000.0,-155718000.0,-70074000.0,-641893000.0,-656008000.0,-654480000.0,-909574000.0,-1038315000.0,-338033000.0,-19117000.0,-115206000.0,0.0,-4714000.0,0.0,0.0,0.0,0.0,-700000.0,0.0,-900000.0,-500000.0
,otherFinancingActivites,1363712000.0,141619000.0,298871000.0,680037000.0,346543000.0,800990000.0,29372000.0,19798000.0,0.0,72000000.0,649729000.0,243771000.0,520178000.0,125782000.0,537518000.0,1653098000.0,1707655000.0,567125134.0,380294000.0,323431000.0,370509000.0,453339000.0,326738000.0,-67500000.0,0.0,388600000.0,119200000.0,10300000.0,0.0,148100000.0
,netCashUsedProvidedByFinancingActivities,124183000.0,19856000.0,116064000.0,493825000.0,48615000.0,219512000.0,-64827000.0,-54446000.0,-88989000.0,-498598000.0,36555000.0,-337725000.0,-177790000.0,-825696000.0,-562593000.0,-640206000.0,-1102964000.0,-233303000.0,-5230000.0,-299163000.0,263383000.0,-230585000.0,61527000.0,-67500000.0,-9700000.0,388600000.0,59300000.0,10300000.0,-12700000.0,79100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12273000.0,109472000.0,-36982000.0,-98257000.0,-62122000.0,28723000.0,10321000.0,-83844000.0,-22963000.0,-16073000.0,94064000.0,-108244000.0,22387000.0,-28749000.0,104399000.0,-5169000.0,-18487000.0,32111000.0,-86098000.0,74662000.0,38047000.0,-8567000.0,-12836000.0,-67500000.0,-9700000.0,-15200000.0,59300000.0,1300000.0,-12700000.0,79100000.0
,cashAtEndOfPeriod,189649000.0,177376000.0,67904000.0,104145000.0,202402000.0,264524000.0,64080000.0,53759000.0,137603000.0,160566000.0,176639000.0,82575000.0,190819000.0,168432000.0,197181000.0,100533000.0,105702000.0,124189000.0,92078000.0,178176000.0,103514000.0,65467000.0,74034000.0,0.0,0.0,52900000.0,0.0,69500000.0,0.0,0.0
,cashAtBeginningOfPeriod,177376000.0,67904000.0,104886000.0,202402000.0,264524000.0,235801000.0,53759000.0,137603000.0,160566000.0,176639000.0,82575000.0,190819000.0,168432000.0,197181000.0,92782000.0,105702000.0,124189000.0,92078000.0,178176000.0,103514000.0,65467000.0,74034000.0,86870000.0,20600000.0,14800000.0,68100000.0,32200000.0,68200000.0,5800000.0,500000.0
,operatingCashFlow,604058000.0,280187000.0,46171000.0,130485000.0,286015000.0,207346000.0,55413000.0,-42684000.0,68574000.0,56853000.0,317643000.0,321520000.0,807255000.0,545810000.0,831556000.0,979774000.0,909787000.0,523280000.0,142025000.0,477607000.0,271582000.0,46486000.0,74916000.0,9900000.0,15700000.0,13300000.0,8400000.0,27600000.0,18800000.0,10800000.0
,capitalExpenditure,-724316000.0,-195972000.0,-216310000.0,-713560000.0,-622460000.0,-786772000.0,-44990000.0,-2504000.0,-14503000.0,-82378000.0,-548946000.0,-170049000.0,-637895000.0,-337774000.0,-569819000.0,-558163000.0,-126947000.0,-66589000.0,-376844000.0,-386130000.0,-435980000.0,-206827000.0,-352003000.0,-300000.0,-300000.0,-453300000.0,-300000.0,-37400000.0,-300000.0,-29600000.0
,freeCashFlow,-120258000.0,84215000.0,-170139000.0,-583075000.0,-336445000.0,-579426000.0,10423000.0,-45188000.0,54071000.0,-25525000.0,-231303000.0,151471000.0,169360000.0,208036000.0,261737000.0,421611000.0,782840000.0,456691000.0,-234819000.0,91477000.0,-164398000.0,-160341000.0,-277087000.0,9600000.0,15400000.0,-440000000.0,8100000.0,-9800000.0,18500000.0,-18800000.0
