date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,operatingIncomeRatio,0.205674781359073,0.217944885257201,0.239564183818759,0.234582514926441,0.251262554810741,0.266585535465925,0.291115425214863,0.253665032119487,0.266015664267587,0.276652968632106,0.243930973516975,0.160165638925147,0.0918580346516124,0.27534241246702,0.272541622858199,0.296070603067871,0.0,0.0
,totalOtherIncomeExpensesNet,4620000.0,3987000.0,35797000.0,-66630000.0,318000.0,-18237000.0,-40416000.0,-35876000.0,14093000.0,-38958000.0,-5586000.0,-7386000.0,-376685000.0,24737000.0,33611000.0,200000.0,825000.0,0.0
,incomeBeforeTax,14571000.0,32397000.0,77640000.0,-86484000.0,37110000.0,3832000.0,597000.0,-42855000.0,-14235000.0,-103131000.0,0.0,0.0,0.0,0.0,0.0,39600000.0,11701000.0,-173279000.0
,incomeBeforeTaxRatio,0.0338826582458033,0.067257508003139,0.16091291759327,-0.160709407792411,0.063637906997083,0.00634479104576462,0.000993982824243191,-0.0777453045319226,-0.0251048017452555,-0.170272238117959,0.0,0.0,0.0,0.0,0.0,0.0832107585627233,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,14571000.0,32397000.0,77640000.0,251491000.0,166817000.0,125096000.0,43300000.0,13626000.0,-447000.0,-72609000.0,-95843000.0,-112335000.0,-683727000.0,41669000.0,31943000.0,45200000.0,11701000.0,-173279000.0
,netIncomeRatio,0.0338826582458033,0.067257508003139,0.16091291759327,0.46733464773971,0.286065339033479,0.207126299754951,0.0720928916075882,0.0247195781017846,-0.000788327810335736,-0.119879540947988,-0.148121646349002,-0.168542107395238,-0.958501617065898,0.0558926063587917,0.046133204700119,0.0949779365412902,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0684251554370081,0.15213573266713,0.356424734885002,1.0898993269685,0.704907226253006,0.529215669684406,0.183331639738509,0.02,-0.00202754191160462,-0.38,-0.493733,-0.578691,-3.522205,0.214657,0.164554,0.2,0.11872,-0.06873
,EPSDiluted,0.0684251554370081,0.151957335434666,0.355769803556782,1.0890497862961,0.704014754105279,0.529211192053541,0.183329311096716,0.02,-0.00202754191160462,-0.38,-0.493733,-0.578691,-3.522205,0.214657,0.164554,0.2,0.11872,-0.06873
,weightedAverageShsOut,212948000.0,212948000.0,217830000.0,230747000.0,236651000.0,236380000.0,236184000.0,234134000.0,220464000.0,192456000.0,194119000.0,194119000.0,194119000.0,194119000.0,194119000.0,350643532000.0,98563.0,2520986.0
,weightedAverageShsOutDil,212948000.0,213198000.0,218231000.0,230927000.0,236951000.0,236382000.0,236187000.0,234134000.0,220464000.0,192456000.0,194119000.0,194119000.0,194119000.0,194119000.0,194119000.0,350643532000.0,98563.0,2520986.0
