date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-31_FY,2004-01-31_FY,2002-12-31_FY,2001-12-31_FY
,EBITDARatio,0.127709831504908,0.107584256896383,0.0903254286406224,0.082001205519511,0.0809058818464894,0.0952208639078419,0.124130214860187,0.13723595195361,0.136629817747236,0.143802842237813,0.115538847117794,0.0853532875368008,0.107857459215159,0.14069218668065,0.143863179074447,0.133949416342412,0.116327979008093,0.0988146652298972,0.0672840784685031,0.0794712928541925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,102457000.0,85807000.0,61078000.0,48760000.0,39743000.0,46165000.0,71571000.0,72800000.0,68500000.0,60200000.0,37400000.0,12700000.0,24608000.0,38900000.0,32400000.0,20000000.0,12009000.0,7461000.0,6970000.0,6731000.0
,operatingIncomeRatio,0.10342380573602,0.0829751413991871,0.0624125679402667,0.0525770405682116,0.0475242386412011,0.0574060879177998,0.0881903909920633,0.100510838050532,0.102330445174783,0.108292858427775,0.0781119465329992,0.0311579980372915,0.0602149906158774,0.101992658626114,0.108651911468813,0.0972762645914397,0.0781922478399302,0.0633055312794319,0.0687437741022379,0.0794358883578214
,totalOtherIncomeExpensesNet,0.0,1532000.0,-440000.0,-852000.0,449000.0,-833000.0,-557000.0,-1600000.0,300000.0,-400000.0,0.0,100000.0,36000.0,0.0,0.0,0.0,8000.0,8000.0,148000.0,-3000.0
,incomeBeforeTax,102457000.0,90993000.0,62330000.0,48403000.0,40224000.0,45861000.0,71651000.0,72000000.0,70300000.0,61700000.0,38900000.0,14000000.0,26703000.0,40700000.0,33600000.0,20700000.0,11767000.0,7176000.0,6801000.0,6406000.0
,incomeBeforeTaxRatio,0.10342380573602,0.0879899896434584,0.0636919244198701,0.0521920938191785,0.0480994131068031,0.0570280645077053,0.0882889676680825,0.0994063233466796,0.105019420376457,0.110991185465012,0.0812447786131997,0.0343473994111874,0.0653413887522665,0.106712113266911,0.112676056338028,0.10068093385214,0.076616552613245,0.060887346530117,0.0670769594934462,0.0756004012509589
,incomeTaxExpense,26230000.0,24112000.0,17125000.0,21601000.0,14320000.0,17076000.0,28459000.0,26016000.0,28115000.0,24338000.0,14652000.0,4876000.0,9499000.0,2701000.0,12750000.0,7844000.0,4500000.0,2701000.0,-1096000.0,0.0
,netIncome,76227000.0,66881000.0,45205000.0,26802000.0,25904000.0,28785000.0,43192000.0,45900000.0,42200000.0,37400000.0,24200000.0,9100000.0,17204000.0,25300000.0,20900000.0,12900000.0,7267000.0,4475000.0,5705000.0,6406000.0
,netIncomeRatio,0.0769462939558997,0.0646737495999049,0.0461927393454232,0.0289001197971535,0.0309757159188203,0.03579409164332,0.0532215473827276,0.0633715311335082,0.0630415297281147,0.0672782874617737,0.0505430242272348,0.0223258096172718,0.0420976389204956,0.0663345568956476,0.0700871898054997,0.0627431906614786,0.0473164347616598,0.0379697429936279,0.0562673215571402,0.0756004012509589
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.06575772200772,2.61919,1.793,1.07734,1.03999,1.04018,1.5,1.51987,1.34824,1.20257,0.78571,0.30233,0.59,0.86348,0.72822,0.4708,0.32,51.19,0.245,0.315
,EPSDiluted,3.02260200642373,2.61919,1.793,1.07734,1.03999,1.04018,1.47,1.51987,1.34824,1.20257,0.78571,0.30233,0.58,0.86348,0.72822,0.4708,0.28,45.17,0.21,0.25
,weightedAverageShsOut,24864000.0,25535000.0,25212000.0,24878000.0,24908000.0,27673000.0,28871000.0,30200000.0,31300000.0,31100000.0,30800000.0,30100000.0,29126889.0,29300000.0,28700000.0,27400000.0,22610522.0,87420.0,23094024.0,20265966.0
,weightedAverageShsOutDil,25219000.0,25535000.0,25212000.0,24878000.0,24908000.0,27673000.0,29288000.0,30200000.0,31300000.0,31100000.0,30800000.0,30100000.0,29694112.0,29300000.0,28700000.0,27400000.0,25877716.0,99070.0,27163158.0,25437612.0
