date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-212000000.0,-400000.0,-400000.0,-400000.0,-73642000.0,-407000.0,-205094000.0,-473000.0,-74262000.0,-58967000.0,-184784000.0,-184937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1119000.0,490000.0,1385000.0,674000.0,3341000.0,1801000.0,595000.0,648000.0,278000.0,34000.0,270000.0,47000.0,250000.0,137000.0,1174000.0,817000.0,9600000.0,73558000.0,53674000.0,589000.0,36000.0,1014000.0,100000.0,1200000.0,35500000.0,0.0,0.0,26100000.0
,commonStockRepurchased,-6656000.0,-4305000.0,-7165000.0,-2872000.0,-1539000.0,-956000.0,-575000.0,-714000.0,-970000.0,-826000.0,-1114000.0,-634000.0,-164000.0,-393000.0,0.0,0.0,0.0,0.0,0.0,0.0,-181000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499000.0,-5985000.0,-5971000.0,-5957000.0,-5940000.0,-3720000.0,-2733000.0,-2269000.0,-1638000.0,-1447000.0,-1253000.0,0.0,0.0,0.0,0.0,0.0,-17300000.0
,otherFinancingActivites,0.0,-1235000.0,0.0,0.0,1195000.0,-629000.0,65000.0,-7529000.0,-8000.0,-1570000.0,-110000.0,0.0,-466000.0,-1377000.0,-413000.0,-10845000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,79463000.0,-217050000.0,-6180000.0,-2598000.0,2597000.0,-184000.0,-322000.0,-2689000.0,-1173000.0,-2775000.0,-51362000.0,-103848000.0,-138927000.0,72912000.0,-72242000.0,136902000.0,73190000.0,74869000.0,6031000.0,-44627000.0,17640000.0,26682000.0,107400000.0,19600000.0,26200000.0,2300000.0,24500000.0,-3500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1166000.0,1145000.0,-2090000.0,1428000.0,-146000.0,-2912000.0,-1627000.0,-729000.0,766000.0,-463000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-159309000.0,-105643000.0,74726000.0,52103000.0,101319000.0,-41752000.0,13571000.0,49011000.0,-6089000.0,-6749000.0,37270000.0,12288000.0,-23979000.0,21812000.0,-15054000.0,17637000.0,-18127000.0,25357000.0,-4488000.0,6449000.0,-2986000.0,2810000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,32054000.0,191363000.0,297006000.0,222280000.0,170177000.0,68858000.0,110610000.0,97039000.0,48028000.0,54117000.0,60866000.0,23596000.0,11308000.0,35287000.0,13475000.0,28529000.0,10892000.0,29019000.0,3662000.0,8150000.0,1701000.0,4687000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,191363000.0,297006000.0,222280000.0,170177000.0,68858000.0,110610000.0,97039000.0,48028000.0,54117000.0,60866000.0,23596000.0,11308000.0,35287000.0,13475000.0,28529000.0,10892000.0,29019000.0,3662000.0,8150000.0,1701000.0,4687000.0,1877000.0,2400000.0,5500000.0,4100000.0,1100000.0,1300000.0,1300000.0
,operatingCashFlow,89104000.0,129935000.0,97545000.0,70070000.0,122738000.0,86684000.0,32542000.0,60295000.0,50081000.0,46695000.0,69243000.0,131599000.0,107874000.0,158813000.0,-13264000.0,130999000.0,-1984000.0,64663000.0,12205000.0,75817000.0,34120000.0,60669000.0,13300000.0,24400000.0,13600000.0,35700000.0,-8600000.0,10100000.0
,capitalExpenditure,-13068000.0,-11184000.0,-12457000.0,-11399000.0,-10779000.0,-12373000.0,-23291000.0,-14940000.0,-11351000.0,-11552000.0,-8470000.0,-10813000.0,-21595000.0,-18752000.0,-21901000.0,-22122000.0,-25196000.0,-22571000.0,-15995000.0,-14344000.0,-19619000.0,-21999000.0,-121500000.0,-21800000.0,-15500000.0,-14500000.0,-16200000.0,-10500000.0
,freeCashFlow,76036000.0,118751000.0,85088000.0,58671000.0,111959000.0,74311000.0,9251000.0,45355000.0,38730000.0,35143000.0,60773000.0,120786000.0,86279000.0,140061000.0,-35165000.0,108877000.0,-27180000.0,42092000.0,-3790000.0,61473000.0,14501000.0,38670000.0,-108200000.0,2600000.0,-1900000.0,21200000.0,-24800000.0,-400000.0
