date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,EBITDA,2738000000.0,2369000000.0,2271000000.0,2303000000.0,2359000000.0,2238000000.0,3782000000.0,3689000000.0,3223000000.0,2640374000.0,2264735000.0,1757639000.0,2359717000.0,817284000.0,1620034000.0,1570648000.0,1125169000.0,679900000.0,370138000.0,177017000.0,81735000.0,28500000.0,11600000.0,1500000.0
,EBITDARatio,0.266575795930289,0.219351851851852,0.211334450027917,0.240723319744957,0.262724134090656,0.260474860335196,0.211261311585298,0.229887206331402,0.229036384309267,0.226609372368936,0.247342423348187,0.201394075323105,0.276272672149932,0.106523586253926,0.271374252249804,0.345015300717138,0.343950693743697,0.314027645887296,0.304866156000329,0.236394278472425,0.189453994214508,0.126835781041389,0.244725738396624,0.263157894736842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2711000000.0,2321000000.0,2222000000.0,2265000000.0,2325000000.0,2197000000.0,3514000000.0,3371000000.0,2888000000.0,2373000000.0,2075008000.0,1494953000.0,2124801000.0,613180000.0,1422956000.0,1441707000.0,1059242000.0,629241000.0,354197000.0,140426000.0,36544000.0,3100000.0,6200000.0,1400000.0
,operatingIncomeRatio,0.263947035342226,0.214907407407407,0.20677461380979,0.236751332706177,0.258937520882058,0.255702979515829,0.196290917215954,0.210070418146694,0.205230244457078,0.203662072354706,0.226621440118546,0.171294945712118,0.248769004951377,0.079920973149092,0.23836142975047,0.316691565615595,0.323797599065084,0.290629607186009,0.291736265546495,0.187529462982475,0.0847055333036641,0.0137961726746773,0.130801687763713,0.245614035087719
,totalOtherIncomeExpensesNet,1007000000.0,77000000.0,646000000.0,126000000.0,1426000000.0,256000000.0,7000000.0,84000000.0,125000000.0,1451323000.0,-21437000.0,-38187000.0,-49119000.0,-1390938000.0,0.0,0.0,0.0,-31195000.0,-3781000.0,-16245000.0,-1550000.0,-4200000.0,900000.0,100000.0
,incomeBeforeTax,3420000000.0,2207000000.0,2718000000.0,2276000000.0,3651000000.0,2406000000.0,3531000000.0,3466000000.0,3084000000.0,3910046000.0,2098447000.0,2879151000.0,2183564000.0,750851000.0,1547061000.0,1549377000.0,1128230000.0,661500000.0,398133000.0,162943000.0,81017000.0,20200000.0,7000000.0,1600000.0
,incomeBeforeTaxRatio,0.332976341154707,0.204351851851852,0.252931323283082,0.237901118427929,0.406615436017374,0.280027932960894,0.197240531784158,0.215990527824515,0.219158612848209,0.335578622571525,0.229181324193662,0.329899344154625,0.255648902427873,0.0978648074137592,0.259150438854885,0.340342821293643,0.344886404800036,0.305529177459106,0.327924388435878,0.217599399589488,0.187789738169411,0.0898976412995105,0.147679324894515,0.280701754385965
,incomeTaxExpense,878000000.0,415000000.0,190000000.0,3288000000.0,-3634000000.0,459000000.0,3485000000.0,610000000.0,475000000.0,680659000.0,297486000.0,490054000.0,404090000.0,402600000.0,421418000.0,467285000.0,343885000.0,206738000.0,145946000.0,80009000.0,32725000.0,9400000.0,4600000.0,700000.0
,netIncome,5667000000.0,1786000000.0,2530000000.0,-1016000000.0,7266000000.0,1725000000.0,46000000.0,2856000000.0,2609000000.0,3229387000.0,1800961000.0,2389097000.0,1779474000.0,348251000.0,1125639000.0,1082043000.0,778223000.0,441771000.0,249891000.0,90448000.0,48292000.0,10800000.0,2400000.0,900000.0
,netIncomeRatio,0.551747638983546,0.16537037037037,0.235436441466592,-0.10619839029999,0.809221516872703,0.200768156424581,0.00256954530220087,0.177977191998504,0.185403638430927,0.277161251097913,0.196691470788227,0.273747897703796,0.208338557971709,0.0453905196192708,0.18855742652822,0.237686223160042,0.237893454883045,0.204042222608143,0.205824067210279,0.120787210828756,0.111936285417594,0.048064085447263,0.0506329113924051,0.157894736842105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.98,2.10365135453475,2.58,-0.95,6.41,1.43,-0.03,2.2,2.02,2.5,1.38,1.85,1.37,0.26,0.8,0.79,0.295,0.345,0.2175,0.085,0.0475,0.0125,0.002083,0.000104
,EPSDiluted,7.89,2.08766803039158,2.55,-0.95,6.35,1.42,-0.03,2.18,1.99,2.46,1.36,1.83,1.36,0.25,0.79,0.78,0.285,0.335,0.2125,0.08,0.0425,0.01,0.000833,0.000104
,weightedAverageShsOut,710000000.0,849000000.0,980000000.0,1064000000.0,1133000000.0,1208000000.0,1251000000.0,1295000000.0,1292000000.0,1292775000.0,1305593000.0,1289848000.0,1303454000.0,1358797000.0,1399251000.0,1361708000.0,2638916000.0,1276576000.0,1149984000.0,1075884000.0,1007104000.0,865880000.0,1197480000.0,8640000000.0
,weightedAverageShsOutDil,718000000.0,855500000.0,991000000.0,1064000000.0,1144000000.0,1220000000.0,1251000000.0,1313000000.0,1313000000.0,1312950000.0,1327417000.0,1304981000.0,1312608000.0,1376174000.0,1425472000.0,1393875000.0,2735440000.0,1313314000.0,1171280000.0,1122380000.0,1121384000.0,1087280000.0,2750160000.0,8640000000.0
