date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,-16700000.0,3700000.0,-29300000.0,17300000.0,-17400000.0,-30900000.0,-90100000.0,45700000.0,-14100000.0,7000000.0,238600000.0,-55800000.0,65400000.0,-57100000.0,-20600000.0,75600000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-433500000.0,-511300000.0,244600000.0,125800000.0,583100000.0,-47700000.0,-990600000.0,261700000.0,1498500000.0,130300000.0,346800000.0,-26200000.0,843300000.0,25600000.0,9100000.0,58300000.0,-85800000.0,-47100000.0,-222000000.0,353000000.0,40400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-104100000.0,168300000.0,4700000.0,0.0,67700000.0,-784000000.0,1130100000.0,0.0,0.0,0.0,0.0,-2800000.0,0.0,0.0,13800000.0,0.0,-3700000.0,-6700000.0,8100000.0,-1700000.0,4000000.0
,cashAtEndOfPeriod,92300000.0,196400000.0,28100000.0,0.0,443800000.0,376100000.0,1160100000.0,11900000.0,0.0,0.0,0.0,17500000.0,20300000.0,0.0,18200000.0,4400000.0,0.0,3700000.0,10400000.0,2300000.0,4000000.0
,cashAtBeginningOfPeriod,196400000.0,28100000.0,23400000.0,443800000.0,376100000.0,1160100000.0,30000000.0,0.0,0.0,0.0,19300000.0,20300000.0,0.0,18200000.0,4400000.0,0.0,3700000.0,10400000.0,2300000.0,4000000.0,0.0
,operatingCashFlow,673200000.0,566900000.0,816200000.0,598400000.0,663700000.0,481300000.0,1542500000.0,1191700000.0,1296000000.0,1292600000.0,1066100000.0,1323800000.0,1354100000.0,895500000.0,728400000.0,520400000.0,416800000.0,258100000.0,261500000.0,251300000.0,131200000.0
,capitalExpenditure,-357600000.0,-566200000.0,-1299700000.0,-1974800000.0,-1208100000.0,-1239400000.0,-2726400000.0,-1602600000.0,-2799700000.0,-1431100000.0,-1359700000.0,-1314600000.0,-2249300000.0,-943900000.0,-752700000.0,-576200000.0,-331806000.0,-223381000.0,-171475000.0,-630800000.0,-187400000.0
,freeCashFlow,315600000.0,700000.0,-483500000.0,-1376400000.0,-544400000.0,-758100000.0,-1183900000.0,-410900000.0,-1503700000.0,-138500000.0,-293600000.0,9200000.0,-895200000.0,-48400000.0,-24300000.0,-55800000.0,81000000.0,46100000.0,90000000.0,-379500000.0,-56200000.0
