date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY
,EBITDA,-393400000.0,778100000.0,780000000.0,561800000.0,575300000.0,572100000.0,465600000.0,505100000.0,487900000.0,411900000.0,286700000.0
,EBITDARatio,-0.0833863241341303,0.0899693588483552,0.0829963822089806,0.0734350286916853,0.132280241889126,0.130164725154714,0.102293698919061,0.108644683917317,0.105805304361026,0.100805168742811,0.0823164604209136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-626500000.0,424600000.0,427200000.0,286700000.0,495800000.0,497400000.0,379900000.0,414900000.0,387800000.0,332300000.0,225600000.0
,operatingIncomeRatio,-0.132794946797236,0.0490952188240735,0.0454564801021494,0.0374756545494948,0.114000597824837,0.113168911539862,0.0834651551102909,0.0892430793056721,0.0840977598508013,0.0813244903453171,0.0647736082000632
,totalOtherIncomeExpensesNet,-613200000.0,-3919400000.0,-306200000.0,-729500000.0,-248200000.0,-195200000.0,-358300000.0,-19700000.0,-638400000.0,-72800000.0,-54800000.0
,incomeBeforeTax,-1467600000.0,-3778100000.0,-152500000.0,-658000000.0,138800000.0,233300000.0,-44100000.0,318700000.0,-331100000.0,185000000.0,119700000.0
,incomeBeforeTaxRatio,-0.311077196998601,-0.43685032086489,-0.0162268567780379,-0.0860096989660536,0.0319146490078407,0.0530806334182745,-0.00968890060638017,0.0685509023251812,-0.0718018779953592,0.0452754460243264,0.0343679117976399
,incomeTaxExpense,-377700000.0,-8500000.0,-24700000.0,-259500000.0,-40400000.0,-26100000.0,20100000.0,116800000.0,-37800000.0,95100000.0,32400000.0
,netIncome,-1006700000.0,-3784200000.0,-168800000.0,-422200000.0,156900000.0,232500000.0,-97400000.0,168000000.0,-324400000.0,61700000.0,61700000.0
,netIncomeRatio,-0.213383356649286,-0.437555645487657,-0.0179612683549691,-0.0551873782727475,0.0360764296061254,0.0528986166727339,-0.0213990684594428,0.0361360263276763,-0.0703489254657038,0.0150999730794645,0.0177151224554251
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.33,-5.04,-0.23,-0.66,0.45,0.66,-0.26,0.44,-0.847,0.161168,0.161168
,EPSDiluted,-1.33,-5.04,-0.23,-0.66,0.44,0.64,-0.26,0.42,-0.847,0.161168,0.161168
,weightedAverageShsOut,759100000.0,751200000.0,749700000.0,642800000.0,345500000.0,353300000.0,381700000.0,381700000.0,382830520.0,382830520.0,382830520.0
,weightedAverageShsOutDil,759100000.0,751200000.0,749700000.0,642800000.0,354200000.0,362900000.0,381700000.0,396400000.0,382830520.0,382830520.0,382830520.0
