date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-08-27_FY,2004-08-28_FY,2003-08-30_FY,2002-08-31_FY,2001-08-25_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11690000.0,6799000.0,57918000.0,3097000.0,29856000.0,20019000.0,0.0,0.0,0.0,0.0,5514000.0,0.0,99179000.0,0.0,0.0
,commonStockRepurchased,-44563000.0,-80321000.0,-173781000.0,-28000000.0,-7573000.0,0.0,0.0,-15494000.0,0.0,0.0,0.0,0.0,-28895000.0,-256109000.0,-100000000.0,3800000.0,2500000.0,5100000.0,6700000.0,0.0,4000000.0,-10446000.0,-1110000.0,0.0
,dividendsPaid,-43245000.0,-40566000.0,-39591000.0,-9896000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-47781000.0,-9224000.0,-23944000.0,-30419000.0,-4018000.0,2949000.0,-22461000.0,3914000.0,3459000.0,-826000.0,0.0,0.0,-625000.0,244000.0,3031000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14948000.0
,netCashUsedProvidedByFinancingActivities,22149000.0,-126820000.0,34411000.0,27251000.0,-81747000.0,-92787000.0,747648000.0,-3895000.0,10890000.0,10864000.0,-65709000.0,-40690000.0,82681000.0,-183061000.0,-80037000.0,-15500000.0,3100000.0,1900000.0,11000000.0,5619000.0,2000000.0,38295000.0,-27067000.0,-14948000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3485000.0,211000.0,-4389000.0,10850000.0,-2558000.0,-4367000.0,-8503000.0,-4471000.0,3241000.0,-80000.0,2050000.0,7000.0,6501000.0,4856000.0,-1472000.0,-3700000.0,400000.0,400000.0,100000.0,232000.0,-400000.0,-73000.0,1090000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,228982000.0,-130151000.0,-143346000.0,219019000.0,56564000.0,-39874000.0,5273000.0,54007000.0,56826000.0,139639000.0,65254000.0,-46333000.0,-45622000.0,5849000.0,11968000.0,-7700000.0,132500000.0,-5100000.0,5700000.0,379000.0,-28500000.0,86562000.0,8176000.0,0.0
,cashAtEndOfPeriod,580893000.0,351911000.0,482062000.0,625408000.0,406389000.0,349825000.0,389699000.0,384426000.0,330419000.0,273593000.0,133954000.0,68700000.0,115033000.0,160655000.0,154806000.0,167100000.0,208000000.0,75400000.0,80500000.0,74830000.0,74500000.0,102973000.0,16411000.0,0.0
,cashAtBeginningOfPeriod,351911000.0,482062000.0,625408000.0,406389000.0,349825000.0,389699000.0,384426000.0,330419000.0,273593000.0,133954000.0,68700000.0,115033000.0,160655000.0,154806000.0,142838000.0,174800000.0,75500000.0,80500000.0,74800000.0,74451000.0,103000000.0,16411000.0,8235000.0,0.0
,operatingCashFlow,446674000.0,382298000.0,312576000.0,293373000.0,207555000.0,120918000.0,126423000.0,109402000.0,115162000.0,157286000.0,140898000.0,4193000.0,64382000.0,133254000.0,96899000.0,25200000.0,47000000.0,48100000.0,32100000.0,32861000.0,80000000.0,64129000.0,43409000.0,45909000.0
,capitalExpenditure,-131752000.0,-112355000.0,-110153000.0,-93597000.0,-65260000.0,-71977000.0,-57733000.0,-60360000.0,-49929000.0,-30267000.0,-16794000.0,-13162000.0,-26987000.0,-26919000.0,-30983000.0,-10700000.0,3321000.0,1345000.0,1156000.0,-19568000.0,-34900000.0,-21376000.0,0.0,0.0
,freeCashFlow,314922000.0,269943000.0,202423000.0,199776000.0,142295000.0,48941000.0,68690000.0,49042000.0,65233000.0,127019000.0,124104000.0,-8969000.0,37395000.0,106335000.0,65916000.0,14500000.0,25500000.0,26100000.0,17500000.0,13293000.0,45100000.0,42753000.0,43409000.0,45909000.0
