date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,28999000.0,29577000.0,27780000.0,29193000.0,28765000.0,25312000.0,27551000.0,31770000.0,35553000.0,39954000.0,45586000.0,53552000.0,41334000.0,138136000.0,114812000.0,91865000.0,84749000.0,69110000.0,59443000.0,46794000.0,45443000.0,39300000.0,30700000.0,24100000.0
,EBITDA,895550000.0,1016457000.0,1750189000.0,1096074000.0,889570000.0,381028000.0,607871000.0,418603000.0,434968000.0,624774000.0,423144000.0,176063000.0,896574000.0,829290000.0,773926000.0,485040000.0,591658000.0,151730000.0,223345000.0,72719000.0,150846000.0,128100000.0,95900000.0,89300000.0
,EBITDARatio,0.0932720594591543,0.0971292760786894,0.148047101639601,0.114906942667928,0.11438312102865,0.050172159499927,0.0694237474120461,0.0567757106949699,0.0596644771621871,0.0781211628633948,0.0671562591108204,0.0444737630487576,0.110954974314156,0.189139179423015,0.238955510195638,0.221999884661119,0.275842423445613,0.153689853005526,0.258353740284768,0.119803816904564,0.217789475659919,0.207013574660633,0.186285936285936,0.212568436086646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,866551000.0,986880000.0,1722409000.0,1066881000.0,860805000.0,355716000.0,580320000.0,386833000.0,399415000.0,584820000.0,377558000.0,122511000.0,855240000.0,691154000.0,659114000.0,393175000.0,506909000.0,82620000.0,163902000.0,25925000.0,105403000.0,88800000.0,65200000.0,65200000.0
,operatingIncomeRatio,0.0902517965455749,0.0943029955783048,0.145697213436928,0.111846493850325,0.110684445852566,0.0468391821301217,0.0662772020678049,0.0524667011351263,0.0547876789688781,0.0731253516723976,0.0599214047165105,0.0309464520362958,0.105839710088001,0.157634000669168,0.203506436205901,0.179953827832004,0.236330797566148,0.0836871789054017,0.189593206654074,0.0427111752533839,0.152179468484298,0.143503555268261,0.126651126651127,0.155201142585099
,totalOtherIncomeExpensesNet,-66196000.0,15561000.0,23985000.0,2753000.0,-150635000.0,-443883000.0,-278254000.0,-875000.0,-41464000.0,16476000.0,6130000.0,612000.0,33147000.0,-5500000.0,4545000.0,1792000.0,7031000.0,27310000.0,-3689000.0,-2333000.0,-719000.0,-1300000.0,5000000.0,2000000.0
,incomeBeforeTax,705478000.0,875337000.0,1619774000.0,935235000.0,564133000.0,-242117000.0,164803000.0,262830000.0,204066000.0,424319000.0,213459000.0,-18237000.0,743813000.0,630238000.0,631555000.0,360626000.0,475033000.0,75437000.0,130012000.0,5112000.0,84485000.0,65200000.0,52600000.0,59400000.0
,incomeBeforeTaxRatio,0.073475948817068,0.0836443146487178,0.13701540005747,0.0980453824523155,0.0725376229136045,-0.0318809450792168,0.018821825428006,0.0356480007117936,0.0279916940937698,0.053056455142232,0.03387761119982,-0.00460669201774474,0.0920501289458935,0.143740667512212,0.19499738636718,0.165056346705015,0.221469588743226,0.0764113981491986,0.150391038446812,0.0084219682891147,0.121978334534083,0.105365223012282,0.102175602175602,0.141394905974768
,incomeTaxExpense,134650000.0,197437000.0,363969000.0,129439000.0,204127000.0,-96947000.0,73153000.0,99314000.0,61785000.0,158627000.0,83860000.0,-7218000.0,280427000.0,235672000.0,234848000.0,138841000.0,179719000.0,28289000.0,48676000.0,1968000.0,30690000.0,25800000.0,20900000.0,7800000.0
,netIncome,550822000.0,671103000.0,1258379000.0,812741000.0,382115000.0,-130311000.0,157024000.0,189314000.0,163551000.0,278120000.0,140709000.0,-8184000.0,463386000.0,394566000.0,396707000.0,221785000.0,295314000.0,47148000.0,77877000.0,3144000.0,53795000.0,39400000.0,31700000.0,44000000.0
,netIncomeRatio,0.0573684354144496,0.0641283876880544,0.10644528317464,0.0852037211820316,0.0491332961901395,-0.0171588027037251,0.0179334011881289,0.0256769227514077,0.022434259311841,0.0347758674585808,0.0223316177547701,-0.00206728998592,0.057346054790279,0.0899900993237845,0.122486288848263,0.101509657800524,0.137681108744271,0.0477569972286599,0.0900840145611358,0.00517970819659167,0.077668515195135,0.0636716224951519,0.0615773115773116,0.104736967388717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.50785151999417,3.06,5.38,3.38,1.57,-0.54,0.68,0.86,0.75,1.27,0.65,-0.04,2.45,2.12,2.11,1.2425,1.4975,0.2475,0.4125,0.017216077099989,0.287231429669813,0.205576658179238,0.1625,0.2275
,EPSDiluted,2.50785151999417,3.04,5.35,3.36,1.56,-0.54,0.67,0.83,0.73,1.22,0.64,-0.04,2.38,2.01,1.885,1.0875,1.3175,0.245,0.41,0.017141735546202,0.286301996849321,0.204556310094906,0.1625,0.225
,weightedAverageShsOut,219639000.0,219639000.0,233923000.0,240132000.0,243576000.0,242017000.0,232547000.0,220916000.0,219159000.0,218471000.0,216760000.0,200704000.0,189140000.0,186322000.0,187862000.0,178484000.0,197148000.0,191316000.0,188576000.0,182620000.0,187288000.0,191656000.0,195076923.0,193406593.0
,weightedAverageShsOutDil,219639000.0,220748000.0,235193000.0,241781000.0,245298000.0,242017000.0,242078000.0,238996000.0,236624000.0,235992000.0,234717000.0,200704000.0,194586000.0,196804000.0,211548000.0,206568000.0,226108000.0,192508000.0,189852000.0,183412000.0,187896000.0,192612000.0,195076923.0,195555556.0
