date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-03-16_FY,2014-12-31_FY,2014-03-11_FY,2013-12-31_FY,2013-03-06_FY,2012-12-31_FY,2012-03-09_FY,2011-12-31_FY,2011-03-16_FY,2010-12-31_FY,2010-03-23_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,netCashUsedForInvestingActivites,-121796000.0,-22085000.0,-17576000.0,-2811000.0,27814000.0,-29493000.0,-310260000.0,-310260000.0,-69008000.0,-69008000.0,-159094000.0,-159094000.0,-2068000.0,-24102000.0,-78919000.0,-18150000.0,-127763000.0,-2068000.0,-78919000.0,-5704000.0,-12257000.0,-5704000.0,-1860000.0,-417000.0,-379000.0,481000.0,2000000.0,-1376000.0,-16300000.0,-6000000.0,-2277000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-244375000.0,-4341000.0,-3381000.0,-702402000.0,-643568000.0,-453480000.0,-527030000.0,-527030000.0,-501990000.0,-501990000.0,-345231000.0,-345231000.0,-186763000.0,-223959000.0,-104662000.0,-148798000.0,-123940000.0,-186763000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,1142000.0,0.0,0.0,0.0,51889000.0,0.0,0.0,0.0,24358000.0,24358000.0,0.0,0.0,0.0,0.0,0.0,0.0,44573000.0,0.0,105000.0,874000.0,1008000.0,0.0,42000.0,0.0,0.0,0.0,-181720000.0,99000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-8908000.0,-0.0,-11855000.0,-0.0,-304000.0,0.0,-3422000.0,-0.0,-1445000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,-36000.0,0.0,-90000.0,-1090000.0,-200000.0,-600000.0,0.0
,dividendsPaid,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,-90000.0,0.0,-90000.0,-100000.0,-100000.0,-119000.0
,otherFinancingActivites,0.0,-1661000.0,550000.0,-12142000.0,-1755000.0,1803000.0,0.0,960000.0,0.0,958000.0,0.0,680000.0,0.0,198000.0,0.0,215000.0,0.0,266000.0,1362000.0,-3906000.0,3213000.0,-3180000.0,252000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,1327000.0
,netCashUsedProvidedByFinancingActivities,77406000.0,-6092000.0,-2921000.0,14188000.0,-75835000.0,-67124000.0,206035000.0,206035000.0,-18622000.0,-18622000.0,117100000.0,117100000.0,-52861000.0,-989000.0,62181000.0,-7332000.0,115721000.0,-52861000.0,62181000.0,5394000.0,14246000.0,5206000.0,-1600000.0,-7041000.0,-3207000.0,-8104000.0,-1924000.0,-7786000.0,11500000.0,5700000.0,1208000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-168000.0,676000.0,-403000.0,68000.0,-88000.0,274000.0,0.0,131000.0,0.0,446000.0,0.0,-264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,63117000.0,13806000.0,14940000.0,23989000.0,-103000.0,1646000.0,-5422000.0,-5422000.0,-4986000.0,-4986000.0,8948000.0,8948000.0,-3354000.0,737000.0,1720000.0,-1574000.0,1434000.0,-3354000.0,1720000.0,-1733000.0,1974000.0,-1733000.0,1667000.0,-535000.0,-1089000.0,-484000.0,-247000.0,1366000.0,0.0,0.0,-616000.0
,cashAtEndOfPeriod,117444000.0,54325000.0,40519000.0,25579000.0,1590000.0,1693000.0,47000.0,47000.0,5469000.0,5469000.0,10455000.0,10455000.0,2344000.0,1507000.0,5698000.0,770000.0,3978000.0,2344000.0,5698000.0,570000.0,2544000.0,570000.0,2303000.0,636000.0,1171000.0,2260000.0,2744000.0,2991000.0,0.0,0.0,876000.0
,cashAtBeginningOfPeriod,54327000.0,40519000.0,25579000.0,1590000.0,1693000.0,47000.0,5469000.0,5469000.0,10455000.0,10455000.0,1507000.0,1507000.0,5698000.0,770000.0,3978000.0,2344000.0,2544000.0,5698000.0,3978000.0,2303000.0,570000.0,2303000.0,636000.0,1171000.0,2260000.0,2744000.0,2991000.0,1625000.0,700000.0,900000.0,1492000.0
,operatingCashFlow,107675000.0,41307000.0,35840000.0,12544000.0,48006000.0,97989000.0,98672000.0,98672000.0,82198000.0,82198000.0,51206000.0,51206000.0,51575000.0,25828000.0,18458000.0,23908000.0,13476000.0,51575000.0,18458000.0,-1423000.0,-15000.0,-1235000.0,5127000.0,6923000.0,2497000.0,7139000.0,-323000.0,10528000.0,5700000.0,100000.0,453000.0
,capitalExpenditure,-6672000.0,-22120000.0,-9323000.0,-2811000.0,-4868000.0,-13992000.0,-11104000.0,-11104000.0,-7745000.0,-7745000.0,-14110000.0,-14110000.0,-1593000.0,-4096000.0,-116000.0,-1184000.0,-8000.0,-1593000.0,-5134000.0,-572000.0,-2363000.0,-6641000.0,-1866000.0,-419000.0,-379000.0,-691000.0,-1232000.0,-2226000.0,-16300000.0,-800000.0,-2271000.0
,freeCashFlow,101003000.0,19187000.0,26517000.0,9733000.0,43138000.0,83997000.0,87568000.0,87568000.0,74453000.0,74453000.0,37096000.0,37096000.0,49982000.0,21732000.0,18342000.0,22724000.0,13468000.0,49982000.0,13324000.0,-1995000.0,-2378000.0,-7876000.0,3261000.0,6504000.0,2118000.0,6448000.0,-1555000.0,8302000.0,-10600000.0,-700000.0,-1818000.0
