date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,costAndExpenses,2246200000.0,2280200000.0,1701800000.0,1332700000.0,1392500000.0,1338100000.0,1344100000.0,1299300000.0,1222600000.0,1119100000.0,1173200000.0,1018400000.0,973985000.0,679549000.0,469092000.0,412139000.0,366133000.0,329916000.0,292708000.0,272788000.0,234635000.0
,interestExpense,166200000.0,178000000.0,157700000.0,117000000.0,123500000.0,117400000.0,119400000.0,151400000.0,132200000.0,116900000.0,140300000.0,134000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,464400000.0,473300000.0,248700000.0,208500000.0,225300000.0,228600000.0,233200000.0,238100000.0,253100000.0,260500000.0,258000000.0,251400000.0,236023000.0,139531000.0,72783000.0,64917000.0,53408000.0,53016000.0,48509000.0,37639000.0,33489000.0
,EBITDA,3101800000.0,3061100000.0,2856300000.0,2520500000.0,2428000000.0,2217300000.0,2001600000.0,1875100000.0,1945100000.0,2422000000.0,2088500000.0,1845800000.0,1823057000.0,1216083000.0,693638000.0,630074000.0,440077000.0,259141000.0,224880000.0,161481000.0,25406000.0
,EBITDARatio,0.63514620362028,0.628820870994248,0.66280688726969,0.6915521167723,0.675344904316867,0.666496332812312,0.643084337349398,0.638592786840582,0.667364303849585,0.738279583003109,0.695309118753537,0.70644519289651,0.71184829163704,0.692490352206394,0.636396081644337,0.644711530590527,0.584585322568218,0.483435035752862,0.479407519842074,0.407132592088344,0.112142024789011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2637400000.0,2587800000.0,2607600000.0,2312000000.0,2202700000.0,1988700000.0,1768400000.0,1637000000.0,1692000000.0,2161500000.0,1830500000.0,1594400000.0,1587034000.0,1076552000.0,620855000.0,565157000.0,386669000.0,206125000.0,176371000.0,123842000.0,-8083000.0
,operatingIncomeRatio,0.540052420345647,0.531594083812654,0.605095837007472,0.634345762339836,0.612678015131286,0.597781652037994,0.568160642570281,0.557504342199367,0.580525629588966,0.658873376821313,0.609415054765789,0.610226576852419,0.619688491182611,0.613035355027985,0.569619440211313,0.578286414760728,0.513639708714908,0.384532153324093,0.375994235512568,0.312235584801956,-0.0356783431618348
,totalOtherIncomeExpensesNet,250900000.0,279800000.0,327900000.0,331300000.0,208400000.0,85500000.0,122400000.0,115400000.0,133600000.0,-108100000.0,31700000.0,-25700000.0,-364037000.0,-29887000.0,48877000.0,31441000.0,14520000.0,9245000.0,-6240000.0,0.0,0.0
,incomeBeforeTax,2722100000.0,2689600000.0,2777800000.0,2526300000.0,2287600000.0,1956800000.0,1771400000.0,1601000000.0,1693400000.0,1936500000.0,1721900000.0,1437500000.0,1247964000.0,1095802000.0,671657000.0,508379000.0,367656000.0,206125000.0,154229000.0,114365000.0,-8083000.0
,incomeBeforeTaxRatio,0.557396183143583,0.552506162695152,0.644590894324036,0.693143468598238,0.636292834890966,0.588192858001683,0.569124497991968,0.545244014576167,0.581005969944418,0.590288361885021,0.573259646436062,0.550176056338028,0.487291972453152,0.623997139116714,0.616229045999484,0.520189379676168,0.488383399619023,0.384532153324093,0.328791099153874,0.288341779492222,-0.0356783431618348
,incomeTaxExpense,615700000.0,573800000.0,814100000.0,-1537100000.0,753500000.0,709800000.0,644500000.0,622900000.0,786700000.0,122100000.0,769800000.0,611700000.0,532478000.0,437269000.0,264309000.0,201522000.0,148101000.0,83993000.0,60162000.0,46063000.0,-3339000.0
,netIncome,2105200000.0,2116500000.0,1962200000.0,4063400000.0,1534100000.0,1247000000.0,1127100000.0,976800000.0,896300000.0,1812300000.0,951400000.0,825800000.0,715486000.0,658533000.0,407348000.0,306857000.0,219555000.0,122132000.0,94067000.0,68302000.0,-5909000.0
,netIncomeRatio,0.431075436153657,0.434778142974528,0.455330208381677,1.11487913957253,0.426707832665777,0.374834675964891,0.362120481927711,0.33266355617614,0.307520757565361,0.552429433640188,0.316742684023038,0.316059399877526,0.279375514199621,0.37499722396377,0.373731933754577,0.313985732060706,0.29165039412754,0.227840780835794,0.200535517471471,0.172205834152737,-0.0260823122285391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.89435959177388,5.93,5.73,12.0,4.55,3.71,3.37,2.94,2.71,5.446,2.87,2.488,2.436,3.01,2.348,1.788,1.31,0.748,0.648,0.474,-0.042
,EPSDiluted,5.89435959177388,5.91,5.71,11.94,4.53,3.69,3.35,2.92,2.7,5.43,2.862,2.482,2.426,2.986,2.32,1.762,1.276,0.72,0.626,0.466,-0.042
,weightedAverageShsOut,357155000.0,357155000.0,342344000.0,338707000.0,337496000.0,336224000.0,334409000.0,332678000.0,331252000.0,332735000.0,331495000.0,331830000.0,293690000.0,218770000.0,173480000.0,171575000.0,167723465.0,163457135.0,145331210.0,143873500.0,143873500.0
,weightedAverageShsOutDil,357155000.0,358239000.0,343737000.0,340226000.0,338966000.0,337894000.0,336063000.0,334398000.0,332319000.0,333810000.0,332475000.0,332740000.0,294835000.0,220535000.0,175620000.0,174195000.0,172054400.0,169674790.0,150302685.0,146366445.0,143873500.0
