date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,incomeBeforeTax,159583000.0,236449000.0,19537000.0,88687000.0,114232000.0,129452000.0,146113000.0,154066000.0,149173000.0,94878000.0,111291000.0,103507000.0,178000.0,117071000.0,140293000.0,94044000.0,69757000.0,19179000.0,7665000.0,28342000.0,9721000.0,93354000.0,116781000.0,119638000.0,100619000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.123748233918383,0.165292890173612,0.0163956163105206,0.0757005676240878,0.101187871486655,0.119813262646606,0.137753432923064,0.149394870581527,0.147577101227328,0.0950395672643494,0.114178459050939,0.110416064397548,0.000213220127021698,0.131984599861331,0.160553760727483,0.108169659494003,0.0794183177757361,0.0224644742945225,0.00993037723773569,0.035229772899601,0.0124436126799146,0.120390598200215,0.149826222058573,0.160162253340116,0.142974066332555,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,26268000.0,52006000.0,1194000.0,-80772000.0,30467000.0,35970000.0,41870000.0,43173000.0,45307000.0,24398000.0,30429000.0,30021000.0,-10739000.0,34283000.0,41585000.0,16771000.0,13444000.0,204000.0,-3668000.0,4024000.0,-2438000.0,28849000.0,31469000.0,32581000.0,26817000.0,27800000.0,21600000.0,36300000.0,21600000.0,12100000.0,600000.0
,netIncome,133315000.0,184443000.0,18343000.0,169459000.0,83765000.0,93482000.0,104243000.0,110893000.0,103866000.0,70480000.0,80862000.0,73486000.0,10917000.0,82788000.0,98708000.0,77273000.0,56313000.0,18975000.0,11333000.0,25587000.0,20841000.0,44505000.0,85312000.0,83576000.0,64639000.0,73900000.0,62900000.0,77200000.0,58100000.0,-16900000.0,2100000.0
,netIncomeRatio,0.10337877972484,0.128937388368281,0.015393601370931,0.144645128248901,0.0741998919311548,0.0865215170003554,0.0982789423815742,0.10753083343111,0.102754809490173,0.0706000200340579,0.0829599748027877,0.0783911707258272,0.0130771018353701,0.0933343104041127,0.112963160057084,0.0888796105873855,0.0641123289262013,0.0222255279075324,0.0146824481715928,0.0318052430732514,0.0266780508036313,0.0573942581239216,0.109452519299038,0.111885191035905,0.09184846473996,0.0997839589522009,0.0883551060542211,0.109101187111362,0.0824932557148942,-0.0257151552038953,0.00333863275039746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.2327938448711,4.471569,0.44667,4.160335,2.082259,2.304884,2.545398,2.737491,2.639209,1.77,2.05,1.88,0.274161826246747,1.92,2.29,1.8,1.32,0.444245992456317,0.276811744223701,0.629960334435643,0.511032111996582,1.08,1.97,1.82,1.375,1.48,1.08,1.33,1.0,-0.53,0.45
,EPSDiluted,3.2327938448711,4.4,0.44,4.08,2.02,2.2,2.47,2.66,2.51,1.7,1.97,1.81,0.268967314077915,1.86,2.19,1.67,1.25,0.44226473386606,0.275079271884852,0.625949186244041,0.508729342466654,1.07,1.95,1.8,1.375,1.39,1.04,1.27,1.0,-0.53,0.45
,weightedAverageShsOut,41396322.0,41238324.0,40969885.0,40717873.0,40244751.0,40566032.0,40936618.0,40511551.0,39367862.0,39900000.0,39300000.0,39200000.0,39819548.0,43145163.0,43011980.0,42912630.0,42762348.0,42712822.0,40941182.0,40616843.0,40782173.0,41245633.0,43238656.0,45825410.0,46957842.0,49932432.0,58240741.0,58045113.0,58100000.0,4583333.0,4666667.0
,weightedAverageShsOutDil,41396322.0,41900000.0,41900000.0,41600000.0,41500000.0,42400000.0,42200000.0,41600000.0,41400000.0,41400000.0,41000000.0,40500000.0,40588575.0,44610496.0,45773167.0,47884739.0,47346636.0,42904167.0,41199033.0,40877120.0,40966774.0,41708439.0,43838434.0,46524532.0,46957842.0,53165468.0,60480769.0,60787402.0,58100000.0,4583333.0,4666667.0
