date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY
,netCashUsedForInvestingActivites,-11481000.0,-141833000.0,-22195000.0,-18356000.0,127243000.0,-43486000.0,-263397000.0,-65400000.0,-68148000.0,-417159000.0,5629000.0,28009000.0,45360000.0,61965000.0,-30077000.0,-137872000.0,-38778000.0,-80878813.0,31801188.0,42074279.0,21191576.0,-194510681.0,4543166.0,-113046172.0,-56795203.0,-11900000.0,5400000.0,8300000.0,1600000.0,-8900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2843000.0,-2843000.0,-2132000.0,-3000000.0,-65813000.0,-6750000.0,-6750000.0,-11665000.0,-449944000.0,-775000.0,-45397000.0,-23486000.0,-83441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,248406000.0,0.0,0.0,0.0,4744000.0,2593000.0,7059000.0,11159000.0,7547000.0,8559000.0,3030000.0,3409670.0,31899756.0,5719359.0,9614172.0,247502007.0,7021042.0,112294869.0,74652687.0,15000000.0,0.0,300000.0,200000.0,57200000.0
,commonStockRepurchased,0.0,18925000.0,20877000.0,23517000.0,20308000.0,44969000.0,295983000.0,49100000.0,34400000.0,17200000.0,0.0,-2684000.0,-17996000.0,-93350000.0,-12492000.0,0.0,0.0,0.0,0.0,0.0,-24883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7267331.0,-9224343.0,-7454300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-7701000.0,213379000.0,267274000.0,198380000.0,194019000.0,228750000.0,291168000.0,167562000.0,501862000.0,549224000.0,0.0,246000.0,80000.0,122000.0,0.0,0.0,-6119000.0,0.0,0.0,0.0,0.0,-6532740.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,-700000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-2171000.0,6765000.0,-1620000.0,4084000.0,-58172000.0,40891000.0,308760000.0,43700000.0,-45043000.0,464848000.0,-40653000.0,-23331000.0,-94298000.0,-83648000.0,-6728000.0,7435000.0,150619000.0,116601780.0,73368804.0,10736025.0,-3303042.0,224544924.0,15162094.0,114871503.0,76314633.0,16800000.0,2100000.0,6300000.0,1500000.0,57200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53770.0,33112.0,-29046.0,-77656.0,-19073.0,-40436.0,7609.0,9451.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,69190000.0,-62991000.0,75466000.0,4918000.0,5269000.0,-42955000.0,56502000.0,70600000.0,13400000.0,45200000.0,-40930000.0,-7569000.0,-14348000.0,20741000.0,46922000.0,-13907000.0,37586000.0,-62580027.0,56455601.0,10099792.0,-177361.0,-3014789.0,5415482.0,696253.0,2353862.0,0.0,0.0,2400000.0,0.0,0.0
,cashAtEndOfPeriod,272961000.0,203771000.0,266762000.0,191296000.0,186378000.0,181109000.0,224102000.0,167600000.0,97000000.0,83600000.0,38394000.0,79324000.0,86893000.0,101241000.0,80500000.0,33578000.0,47485000.0,9898648.0,72478675.0,16023074.0,5923282.0,6100643.0,9115432.0,3495265.0,2799012.0,0.0,0.0,2700000.0,0.0,0.0
,cashAtBeginningOfPeriod,203771000.0,266762000.0,191296000.0,186378000.0,181109000.0,224064000.0,167600000.0,97000000.0,83600000.0,38400000.0,79324000.0,86893000.0,101241000.0,80500000.0,33578000.0,47485000.0,9899000.0,72478675.0,16023074.0,5923282.0,6100643.0,9115432.0,3699950.0,2799012.0,445150.0,1100000.0,2700000.0,300000.0,3100000.0,0.0
,operatingCashFlow,82842000.0,72077000.0,99281000.0,19190000.0,-63802000.0,-40360000.0,11139000.0,92200000.0,126600000.0,-2500000.0,-5906000.0,-12247000.0,34590000.0,42424000.0,83727000.0,116530000.0,-74255000.0,-98249224.0,-48747503.0,-42681466.0,-17988239.0,-33029959.0,-14249342.0,-1136687.0,-17175019.0,-5500000.0,-9100000.0,-12300000.0,-6000000.0,-45200000.0
,capitalExpenditure,-42219000.0,-90942000.0,-69431000.0,-51300000.0,-43657000.0,-52877000.0,-33651000.0,-19054000.0,-22217000.0,-16988000.0,-9401000.0,-15787000.0,-5502000.0,-21890000.0,-36305000.0,-28660000.0,-17817000.0,-15101170.0,-46271574.0,-33384402.0,-10019024.0,-5756987.0,-24064521.0,-7994273.0,-2243476.0,-5600000.0,-600000.0,-1900000.0,-2500000.0,-800000.0
,freeCashFlow,40623000.0,-18865000.0,29850000.0,-32110000.0,-107459000.0,-93237000.0,-22512000.0,73100000.0,104400000.0,-514300000.0,-15307000.0,-28034000.0,29088000.0,20534000.0,47422000.0,87870000.0,-92072000.0,-113350394.0,-95019077.0,-76065868.0,-28007263.0,-38786946.0,-38313863.0,-9130960.0,-19418495.0,-11100000.0,-9700000.0,-14200000.0,-8500000.0,-46000000.0
