date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockRepurchased,-38867000.0,-27577000.0,-24327000.0,-14902000.0,-16424000.0,-16436000.0,-50555000.0,-8469000.0,-4204000.0,-2307000.0,-2904000.0,-672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-18297000.0,-1657000.0,0.0,-3467000.0,4698000.0,8528000.0,17093000.0,18241000.0,-11348000.0,2541000.0,4946000.0,403000.0,5317000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4531000.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,2662297000.0,-4154000.0,2744000.0,480430000.0,-25865000.0,-20504000.0,733513000.0,10405000.0,164941000.0,254780000.0,2042000.0,2172000.0,11475000.0,8161000.0,5582000.0,7412000.0,6297000.0,61759000.0,696000.0,1716930.0,-2429017.0,98300000.0,21200000.0,1700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,941000.0,442000.0,-1248000.0,1374000.0,-1415000.0,-433000.0,-376000.0,189000.0,78000.0,44000.0,-188000.0,655000.0,-2616000.0,64000.0,254000.0,-341000.0,90000.0,309000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2685181000.0,-29685000.0,-111047000.0,644240000.0,145405000.0,-105194000.0,271059000.0,99926000.0,-389253000.0,338875000.0,619000.0,45804000.0,102197000.0,19626000.0,10094000.0,-8742000.0,1164000.0,10097000.0,-5200000.0,-13179108.0,-46972885.0,74400000.0,0.0,0.0
,cashAtEndOfPeriod,3755912000.0,1070731000.0,1100416000.0,1211463000.0,567223000.0,421818000.0,527012000.0,255953000.0,156027000.0,545280000.0,206405000.0,205786000.0,159982000.0,57785000.0,38159000.0,28065000.0,36807000.0,35643000.0,25546000.0,30746087.0,47101242.0,94100000.0,0.0,0.0
,cashAtBeginningOfPeriod,1070731000.0,1100416000.0,1211463000.0,567223000.0,421818000.0,527012000.0,255953000.0,156027000.0,545280000.0,206405000.0,205786000.0,159982000.0,57785000.0,38159000.0,28065000.0,36807000.0,35643000.0,25546000.0,30746000.0,43925195.0,94074127.0,19700000.0,1100000.0,3300000.0
,operatingCashFlow,486106000.0,457780000.0,335458000.0,234703000.0,195944000.0,131245000.0,143909000.0,108298000.0,86126000.0,25685000.0,39269000.0,39569000.0,40908000.0,51799000.0,32751000.0,22919000.0,24723000.0,13550000.0,5574000.0,-4547712.0,-26846265.0,-7500000.0,-300000.0,-2200000.0
,capitalExpenditure,-48347000.0,-46197000.0,-29632000.0,-24499000.0,-18766000.0,-35061000.0,-27444000.0,-19042000.0,-14834000.0,-15013000.0,-57358000.0,-10544000.0,-3656000.0,-14271000.0,-12959000.0,-8393000.0,-9032000.0,-3880000.0,-4016000.0,-2098354.0,-11493570.0,-14200000.0,-1300000.0,-1100000.0
,freeCashFlow,437759000.0,411583000.0,305826000.0,210204000.0,177178000.0,96184000.0,116465000.0,89256000.0,71292000.0,10672000.0,-18089000.0,29025000.0,37252000.0,37528000.0,19792000.0,14526000.0,15691000.0,9670000.0,1558000.0,-6646066.0,-38339835.0,-21700000.0,-1600000.0,-3300000.0
