date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-03-18_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,EBITDARatio,0.554648364654348,0.478387108224186,0.320085394848619,0.188147024176373,0.379170038278555,0.0,0.548410701974697,0.331451808160277,0.199421965317919,-0.0207972270363951,-0.695493300852619,0.293814432989691,0.563636478181846,0.593982445878714,0.729813513399583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,262180000.0,129972000.0,10542000.0,-44949000.0,76749000.0,307084000.0,307084000.0,71007000.0,17800000.0,-17200000.0,-75600000.0,1200000.0,8732357.0,16343739.0,15643373.0
,operatingIncomeRatio,0.286256458185026,0.184534128420828,0.0180190651349379,-0.0876656810965573,0.146818633105498,0.0,0.406351105118226,0.207134043353841,0.0857418111753372,-0.149046793760832,-0.920828258221681,0.0309278350515464,0.316171622323889,0.416144457801249,0.51599108728535
,totalOtherIncomeExpensesNet,-14334000.0,-5490000.0,-17596000.0,-2418000.0,-188000.0,-89335000.0,1316000.0,-103000.0,-200000.0,300000.0,-100000.0,-500000.0,-4620134.0,-2482400.0,-1778470.0
,incomeBeforeTax,94124000.0,-48490000.0,-190071000.0,-158240000.0,-24903000.0,0.0,217749000.0,52091000.0,17000000.0,-26500000.0,-82700000.0,-2800000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.102767575216292,-0.068846058282753,-0.324881590709806,-0.308621268030862,-0.0476387238951156,0.0,0.288137925741454,0.151954306650681,0.081888246628131,-0.229636048526863,-1.00730816077954,-0.0721649484536082,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,94124000.0,-48490000.0,-190071000.0,-158240000.0,-24903000.0,0.0,217749000.0,52091000.0,17000000.0,-26500000.0,-82700000.0,-2800000.0,3418037.0,12185924.0,12053792.0
,netIncomeRatio,0.102767575216292,-0.068846058282753,-0.324881590709806,-0.308621268030862,-0.0476387238951156,0.0,0.288137925741454,0.151954306650681,0.081888246628131,-0.229636048526863,-1.00730816077954,-0.0721649484536082,0.123756541727861,0.310278127654096,0.397590036368209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.72,-0.97256,-5.458,-7.3486,-1.54563,1.179,10.90166,2.9548,1.14865,-6.46341,-28.51724,-1.75,6.1,21.8,21.6
,EPSDiluted,1.67,-0.97256,-5.458,-7.3486,-1.54563,1.179,10.90166,2.9548,1.14865,-6.46341,-28.51724,-1.75,6.1,21.8,21.6
,weightedAverageShsOut,54665898.0,49858000.0,34824310.0,21533340.0,16111870.0,161436449.0,19973930.0,17629280.0,14800000.0,4100000.0,2900000.0,1600000.0,558914.0,558914.0,558914.0
,weightedAverageShsOutDil,56392311.0,49858000.0,34824310.0,21533340.0,16111870.0,161436449.0,19973930.0,17629280.0,14800000.0,4100000.0,2900000.0,1600000.0,558914.0,558914.0,558914.0
