date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,incomeBeforeTaxRatio,0.369397093847842,0.0749913635034945,0.123468901533201,0.152745552977572,0.163593407859859,0.150397292102923,0.168020170629453,0.138203326727917,0.163445226242456,0.151720006845798,0.174777587014203,0.197274708120589,0.144428635874657,0.197627253757239,0.160996916752312,0.0926952141057935,-0.122540118761349,0.38940502075509,0.336315991307682,0.329839704069051,0.261613281905081,0.0
,incomeTaxExpense,1813000000.0,139000000.0,481000000.0,1722000000.0,1326000000.0,709000000.0,1171000000.0,763000000.0,1134000000.0,455000000.0,1242000000.0,1364000000.0,682000000.0,687927610.0,800120640.0,477035150.0,818087120.0,1056059900.0,747128480.0,842000000.0,611000000.0,0.0
,netIncome,12314000000.0,2806000000.0,4306000000.0,8434000000.0,4709000000.0,4287000000.0,4390000000.0,3717000000.0,4967000000.0,5693000000.0,5467000000.0,5265000000.0,4292000000.0,5271596820.0,4005907030.0,2255996320.0,-3607255200.0,2072418300.0,1760135590.0,1585000000.0,985000000.0,625000000.0
,netIncomeRatio,0.329524472156065,0.0745661821370678,0.120694004540741,0.232957684233786,0.13567477238677,0.122974097128596,0.128705033862031,0.111601513240858,0.138137219456573,0.162388042672143,0.170657093803652,0.171225080490422,0.148939861887081,0.180206794682422,0.135842754367934,0.0791821010520077,-0.239976444030034,0.257956117809844,0.236098683369551,0.244297163995068,0.165185309408016,0.116822429906542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.92599407952636,1.12,1.725,3.355,1.83,1.64,1.67,1.405,1.88,2.155,2.095,2.01499999985074,1.63904376384328,1.960431,1.483707,0.841542,-1.960261,1.47451613786031,1.20940535492123,1.085,0.675,0.425
,EPSDiluted,4.92599407952636,1.12,1.725,3.355,1.83,1.64,1.67,1.405,1.88,2.155,2.095,2.01492537313433,1.63094695242438,1.950403,1.473716,0.836562,-1.960261,1.46954261549444,1.20677386946455,1.085,0.675,0.425
,weightedAverageShsOut,2499800000.0,2499800000.0,2494200000.0,2513800000.0,2573200000.0,2612400000.0,2631600000.0,2646200000.0,2639000000.0,2643400000.0,2610600000.0,2612903226.0,2618600000.0,2693800000.0,2693600000.0,2673000000.0,1846573078.0,1405490416.0,1455372744.0,1463422450.0,1462465050.0,1470588235.0
,weightedAverageShsOutDil,2499800000.0,2499800000.0,2494200000.0,2513800000.0,2573200000.0,2612400000.0,2631600000.0,2646200000.0,2639000000.0,2643400000.0,2610600000.0,2613000000.0,2631600000.0,2707800000.0,2717600000.0,2693000000.0,1846573078.0,1410247160.0,1458546323.0,1463422450.0,1462465050.0,1470588235.0
