date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,63071000.0,67824000.0,54903000.0,62019000.0,52176000.0,25675000.0,25917000.0,0.0,0.0,0.0,128143000.0,94800000.0,64400000.0,68000000.0,1000000.0,70100000.0
,EBITDA,640135000.0,0.0,0.0,0.0,0.0,0.0,0.0,372900000.0,362600000.0,357100000.0,150434000.0,866900000.0,776000000.0,663300000.0,14000000.0,438700000.0
,EBITDARatio,1.09845579390451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600492979532368,0.485984975894159,0.460315577174042,0.434438040345821,0.428134556574924,0.455555555555556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,577064000.0,0.0,0.0,0.0,0.0,0.0,0.0,344500000.0,329800000.0,316400000.0,22291000.0,772100000.0,711600000.0,595300000.0,13000000.0,368600000.0
,operatingIncomeRatio,0.374698287657544,0.561607173072141,0.534055192074862,0.553056521053698,0.57344293392349,0.560482251158598,0.576801856521703,0.532128514056225,0.499469937907012,0.476075835088775,0.00889798117895955,0.432840004484808,0.422114129790011,0.38990044537595,0.397553516819572,0.38276220145379
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,243724000.0,381698000.0,358178000.0,368355000.0,371829000.0,343227000.0,344244000.0,344500000.0,329800000.0,316400000.0,937493000.0,772100000.0,711600000.0,595300000.0,13000000.0,368600000.0
,incomeBeforeTaxRatio,0.374698287657544,0.561607173072141,0.534055192074862,0.553056521053698,0.57344293392349,0.560482251158598,0.576801856521703,0.532128514056225,0.499469937907012,0.476075835088775,0.374222559302244,0.432840004484808,0.422114129790011,0.38990044537595,0.397553516819572,0.38276220145379
,incomeTaxExpense,57970000.0,97306000.0,93784000.0,184673000.0,141651000.0,129447000.0,127572000.0,130000000.0,118700000.0,116700000.0,347080000.0,298700000.0,272700000.0,234000000.0,4700000.0,152200000.0
,netIncome,185754000.0,284392000.0,264394000.0,183682000.0,230178000.0,213780000.0,216672000.0,214500000.0,211100000.0,199700000.0,590413000.0,473400000.0,436600000.0,361300000.0,8300000.0,216400000.0
,netIncomeRatio,0.285575920818382,0.418437055379731,0.394220159958013,0.275784305629584,0.354985618778097,0.34909810607174,0.36304717542287,0.331325301204819,0.319703165227927,0.300481492627144,0.235677347889868,0.265388496468214,0.258986831178076,0.236638721509039,0.253822629969419,0.224714434060228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.39584385939127,2.14,1.93065640433781,1.31614788316778,1.65016627050049,1.532917,1.55,1.53763,1.68476,1.80072,0.0,0.0,0.0,0.0,0.0,0.0
,EPSDiluted,1.39584385939127,2.13,1.92831494269405,1.31523668134542,1.65010894340724,1.532917,1.55,1.53763,1.68476,1.80072,0.0,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOut,129912104.0,133076489.0,136945134.0,139560305.0,139487762.0,139459620.0,139459620.0,139500000.0,125300000.0,110900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOutDil,130314381.0,133387157.0,137111420.0,139656993.0,139492608.0,139459620.0,139459620.0,139500000.0,125300000.0,110900000.0,0.0,0.0,0.0,0.0,0.0,0.0
