date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,operatingExpenses,0.0,1297000000.0,1258000000.0,1381000000.0,1380000000.0,1296000000.0,1141000000.0,1083000000.0,1133000000.0,1674000000.0,1324000000.0,1262000000.0,1250000000.0,951000000.0,948000000.0,959000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1465900000.0,1300600000.0,1260300000.0,1387900000.0,1386200000.0,1301300000.0,1145900000.0,1091700000.0,1139500000.0,1663000000.0,1330600000.0,1269700000.0,1257000000.0,958100000.0,955700000.0,967500000.0,940800000.0,958419000.0,929689000.0,605296000.0,401330000.0,383886000.0,352454000.0,241924000.0,243497000.0,68600000.0,49800000.0,48500000.0,46800000.0,29200000.0,200000.0
,interestExpense,4700000.0,4900000.0,5700000.0,5900000.0,5500000.0,5400000.0,5400000.0,8500000.0,7000000.0,7100000.0,7100000.0,7600000.0,7300000.0,7600000.0,7400000.0,8800000.0,7300000.0,3637000.0,2333000.0,2275000.0,2730000.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10600000.0,9400000.0,8900000.0,12500000.0,14600000.0,15700000.0,11700000.0,13500000.0,7100000.0,5300000.0,8800000.0,11800000.0,10600000.0,11000000.0,9600000.0,9300000.0,8700000.0,8836000.0,5616000.0,3036000.0,3548000.0,3257000.0,2666000.0,862000.0,764000.0,600000.0,600000.0,500000.0,100000.0,-200000.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.00972775788691481,0.0760159136118215,0.0101319509896324,0.0234996130303243,0.0136615910061193,0.0491743387403186,0.0228532446491004,0.0531656548135299,0.00921658986175115,-0.0703482010684173,0.0180798465057929,-0.0101837855040178,-0.0635417548015907,0.13948266570864,0.144710936101665,0.150943396226415,0.138777004760161,0.079943668786287,0.0390602793445646,0.0288413405383203,0.132773232722668,0.129255496505781,0.123377414757536,0.162915905442064,0.110171938094977,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,2300000.0,2300000.0,2100000.0,3200000.0,2000000.0,3600000.0,2500000.0,2200000.0,3500000.0,4900000.0,5000000.0,4900000.0,4900000.0,6200000.0,5880000.0,5284000.0,18728000.0,20637000.0,11996000.0,10418000.0,8705000.0,8020000.0,31400000.0,25300000.0,20100000.0,18400000.0,13300000.0,0.0
,incomeBeforeTax,14400000.0,107000000.0,12900000.0,33400000.0,19200000.0,67300000.0,26800000.0,61300000.0,10600000.0,-109300000.0,24500000.0,-12800000.0,-75100000.0,155300000.0,161700000.0,172000000.0,151600000.0,83277000.0,37790000.0,17976000.0,61444000.0,56985000.0,49605000.0,47084000.0,30148000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.00972775788691481,0.0760159136118215,0.0101319509896324,0.0234996130303243,0.0136615910061193,0.0491743387403186,0.0228532446491004,0.0531656548135299,0.00921658986175115,-0.0703482010684173,0.0180798465057929,-0.0101837855040178,-0.0635417548015907,0.13948266570864,0.144710936101665,0.150943396226415,0.138777004760161,0.079943668786287,0.0390602793445646,0.0288413405383203,0.132773232722668,0.129255496505781,0.123377414757536,0.162915905442064,0.110171938094977,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,1300000.0,19600000.0,100000.0,44100000.0,-1800000.0,16100000.0,-80600000.0,500000.0,-100000.0,37500000.0,0.0,-23000000.0,-44000000.0,36200000.0,41300000.0,46100000.0,41600000.0,19655000.0,795000.0,-2639000.0,13730000.0,14169000.0,12108000.0,13125000.0,7546000.0,9800000.0,4400000.0,3200000.0,2200000.0,3000000.0,600000.0
,netIncome,13100000.0,87400000.0,12800000.0,-10700000.0,21000000.0,51200000.0,107400000.0,60800000.0,10700000.0,-146800000.0,24500000.0,10200000.0,-31100000.0,119100000.0,120400000.0,125900000.0,110000000.0,63622000.0,36995000.0,20615000.0,47714000.0,42816000.0,37497000.0,33959000.0,22602000.0,25500000.0,14700000.0,13800000.0,9300000.0,8700000.0,5700000.0
,netIncomeRatio,0.00884955752212389,0.0620915032679739,0.0100534087338988,-0.00752831914444523,0.0149423651629429,0.0374104924740611,0.0915835251982604,0.0527320034692108,0.00930353882271107,-0.0944841346463281,0.0180798465057929,0.0081152040735142,-0.0263135629071833,0.106969642536375,0.1077501342402,0.110487055726196,0.100695715854998,0.0610754001167327,0.0382385560823542,0.0330754469958541,0.1031043230605,0.0971168437025797,0.0932624316331683,0.117501937662625,0.0825960642438195,0.0966275104206139,0.0731707317073171,0.0727464417501318,0.0514950166112957,0.0758500435919791,0.0523415977961433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.30184331797235,2.01,0.3,-0.25,0.504807692307692,1.25,2.63,1.5,0.264851485148515,-3.65,0.6125,0.26,-0.78,2.9,2.95,3.12,2.76,1.62,0.95,0.53,1.24,1.05,0.89,0.93,0.625401217487548,0.71,0.41,0.39,0.27,0.3,0.24
,EPSDiluted,0.30184331797235,1.96,0.29,-0.25,0.5,1.23,2.6,1.49,0.264197530864198,-3.65,0.610972568578554,0.25,-0.78,2.86,2.9,3.06,2.7,1.58,0.93,0.52,1.21,1.03,0.87,0.91,0.625161704787922,0.71,0.41,0.39,0.27,0.3,0.24
,weightedAverageShsOut,43400000.0,43400000.0,42900000.0,42100000.0,41600000.0,41100000.0,40900000.0,40600000.0,40400000.0,40200000.0,40000000.0,39700000.0,39700000.0,41068966.0,40813559.0,40352564.0,39855072.0,39272840.0,38942105.0,38896226.0,38479032.0,40777143.0,42131461.0,36515054.0,36140000.0,35915493.0,35853659.0,35384615.0,34444444.0,29000000.0,23750000.0
,weightedAverageShsOutDil,43400000.0,44000000.0,43400000.0,42100000.0,42000000.0,41600000.0,41200000.0,40700000.0,40500000.0,40200000.0,40100000.0,39800000.0,39700000.0,41643357.0,41517241.0,41143791.0,40740741.0,40267089.0,39779570.0,39644231.0,39433058.0,41568932.0,43100000.0,37317582.0,36153846.0,35915493.0,35853659.0,35384615.0,34444444.0,29000000.0,23750000.0
