date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,26000.0,115000.0,79000.0,-97000.0,-164000.0,-135000.0,7000.0,-444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,152537000.0,17106000.0,4685000.0,-3017000.0,-28205000.0,-32949000.0,50898000.0,-88848000.0,64810000.0,45228000.0,-7228000.0,2239000.0,4599000.0,3039000.0,724259.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,186995000.0,34458000.0,15852000.0,11167000.0,14184000.0,42389000.0,75338000.0,24440000.0,113288000.0,48478000.0,3250000.0,10478000.0,8239000.0,3640000.0,735354.0,11095.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,34458000.0,17352000.0,11167000.0,14184000.0,42389000.0,75338000.0,24440000.0,113288000.0,48478000.0,3250000.0,10478000.0,8239000.0,3640000.0,601000.0,11095.0,0.0,0.0,0.0,0.0
,operatingCashFlow,78947000.0,192549000.0,137653000.0,21518000.0,38670000.0,29122000.0,48802000.0,74823000.0,-1860000.0,24563000.0,123531000.0,53998000.0,14805000.0,-6284000.0,33899000.0,-788621.0,0.0,19700000.0,28400000.0,20100000.0
,capitalExpenditure,-47621000.0,-49412000.0,-49422000.0,-68229000.0,-83798000.0,-74455000.0,-91910000.0,-66654000.0,-62485000.0,-33433000.0,-25258000.0,-24666000.0,-44484000.0,-110988000.0,-29762000.0,0.0,0.0,-37700000.0,0.0,-13800000.0
,freeCashFlow,31326000.0,143137000.0,88231000.0,-46711000.0,-45128000.0,-45333000.0,-43108000.0,8169000.0,-64345000.0,-8870000.0,98273000.0,29332000.0,-29679000.0,-117272000.0,4137000.0,-788621.0,0.0,-18000000.0,28400000.0,6300000.0
