date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,EBITDA,28000000.0,166000000.0,195000000.0,113000000.0,13000000.0,260134000.0,392406000.0,386175000.0,475041000.0,262287000.0,140725000.0,200521000.0
,EBITDARatio,0.0109375,0.0453304205352267,0.0467401725790988,0.0309928688974218,0.00427490956922065,0.0574423118071692,0.0661371951651146,0.0738272521637259,0.0852725020095648,0.0542764985598322,0.0365943785209656,0.0547584028278046
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-18000000.0,103000000.0,127000000.0,46000000.0,-56000000.0,179562000.0,302148000.0,311765000.0,406990000.0,194589000.0,70294000.0,139430000.0
,operatingIncomeRatio,-0.00703125,0.0281267067176406,0.0304410354745925,0.0126165660998354,-0.018414995067412,0.0396505508419465,0.0509248616095295,0.0596018729094944,0.0730569689624112,0.0402673772556748,0.0182793763990247,0.0380756335061206
,totalOtherIncomeExpensesNet,-237000000.0,3000000.0,6000000.0,-8000000.0,0.0,-474391000.0,-14450000.0,-9033000.0,-112775000.0,-1977000.0,-5830000.0,-377680000.0
,incomeBeforeTax,-283000000.0,66000000.0,95000000.0,7000000.0,-91000000.0,-342369000.0,225946000.0,236911000.0,181696000.0,55768000.0,-75177000.0,-354754000.0
,incomeBeforeTaxRatio,-0.110546875,0.0180229382850901,0.0227708533077661,0.00191991223258365,-0.0299243669845446,-0.0756012933761397,0.0380815652634694,0.045291611671808,0.0326154427199545,0.0115403804675212,-0.019549160377123,-0.0968764490341411
,incomeTaxExpense,-9000000.0,27000000.0,21000000.0,-43000000.0,-8000000.0,-10790000.0,81836000.0,84816000.0,63738000.0,26784000.0,-23353000.0,-14983000.0
,netIncome,-274000000.0,39000000.0,74000000.0,50000000.0,-83000000.0,-331579000.0,144110000.0,152095000.0,117958000.0,28984000.0,-51824000.0,-339771000.0
,netIncomeRatio,-0.10703125,0.0106499180775532,0.0177372962607862,0.013713658804169,-0.0272936534034857,-0.0732186654059422,0.0242886989374389,0.029076858724262,0.0211741171647168,0.00599781931341689,-0.0134764048496751,-0.0927848818188918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.63,0.469879518072289,0.55,0.28,-1.1,-3.38,1.41,1.5,1.22280619913958,0.343343165476148,-0.613759,-4.023959
,EPSDiluted,-3.63,0.464839094159714,0.54,0.27,-1.1,-3.38,1.4,1.48,1.21700283724529,0.342377886716674,-0.613759,-4.023959
,weightedAverageShsOut,82000000.0,83000000.0,90100000.0,94300000.0,97300000.0,102067000.0,102006000.0,101712000.0,96465000.0,84417000.0,84437000.0,84437000.0
,weightedAverageShsOutDil,82000000.0,83900000.0,91800000.0,95600000.0,97300000.0,102067000.0,102790000.0,102522000.0,96925000.0,84655000.0,84756000.0,84756000.0
