date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,otherFinancingActivites,-217120000.0,120935000.0,7001000.0,-28433000.0,-615901162.367651,-31437445.928263,-875444606.10961,-76783472.523217,-87294023.240659,-18763949.409628,-473308580.766691,-449176670.920676,-20868470.719558,-42011109.179638,-174290613.6658,-568174888.596199,-94785011.24172,-195152671.103469,-160452915.50092
,netCashUsedProvidedByFinancingActivities,-1186535000.0,-822904000.0,1867066000.0,-588520000.0,-1106268926.20803,-1494902270.50325,-2117708430.1849,639854175.760146,-2064650918.87312,-1716625873.60102,-2681513404.52849,-2578868217.10652,-542388173.505284,-358392609.660444,-557934766.016974,-1453668338.94876,-340423640.076611,-732944242.439982,-395635328.54168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-70097000.0,-210920000.0,-19081000.0,-6777527.771127,-32834922.304629,-27231132.872998,-44266965.655733,-128142713.829943,145426929.516242,-121552406.018448,-90307802.595756,-190319609.640046,39138443.607639,27378841.956083,-40715756.335396,-48625548.810996,-200994906.365751,-3469489.192407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-432004000.0,34712000.0,431522000.0,-1216693000.0,704584377.87293,-529243504.26396,162339578.5448,1502055463.69794,-739584147.63333,497920987.33566,-362710688.19729,-361010612.12027,1055318757.73604,208559579.879819,135622550.242885,-401276305.700787,374330677.205354,180978536.132522,4669341.62024802
,cashAtEndOfPeriod,0.0,1938997000.0,1904285000.0,1472763000.0,2692955913.74448,1874489511.61633,2812879050.16629,3052136378.04786,1749055231.12302,2349202368.32598,2009232025.32077,2236889525.86353,2038503367.52642,1157654974.87922,826489742.288819,699717058.368713,985027198.719782,556743388.629868,307014049.752304
,cashAtBeginningOfPeriod,0.0,1904285000.0,1472763000.0,2689456000.0,1988371535.87155,2403733015.88029,2650539471.62149,1550080914.34992,2488639378.75635,1851281380.99032,2371942713.51806,2597900137.9838,983184609.790382,949095394.999401,690867192.045934,1100993364.0695,610696521.514428,375764852.497346,302344708.132056
,operatingCashFlow,0.0,0.0,0.0,1870000000.0,2560931836.08932,2712065902.94863,2801762681.78854,3231854396.76815,3183703549.81215,3270698335.2651,4061737653.16826,4017547834.74119,3010052456.30234,1916504089.28194,1619602872.10805,1735369746.89487,1112409898.30072,966270265.240636,871361870.890739
,capitalExpenditure,-813827000.0,-1658890000.0,-1540619000.0,-1370626000.0,-1243949267.78267,-1921211519.65485,-1792576791.94825,-1468292444.73171,-1458847375.93169,-1321042092.93239,-1465802000.9242,-1451565958.51987,-1294713927.81617,-1192863080.08283,-972368959.544424,-616486290.470455,-478681831.570545,-435277460.702088,-441266631.883387
,freeCashFlow,0.0,868621000.0,303946000.0,499423000.0,1316983274.2594,790853822.11378,1009185879.94029,1763561275.63644,1724855280.36046,1949656242.33271,2595935652.24406,2565981876.22132,1715338528.48617,723641009.19911,647233912.563625,1118883456.42441,633728066.730175,530992804.538547,430095239.007352
