date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,incomeBeforeTaxRatio,-0.0114077302461217,-0.00427154525754292,-0.00307281317032728,-0.00795740665191394,-0.0364341497104606,-0.116294577546729,-0.182762488137348,-0.0986174235646375,-0.113920403385557,-0.103306789040356
,incomeTaxExpense,113000.0,169000.0,-7000.0,-428000.0,38000.0,114000.0,-7000.0,-92000.0,84000.0,92000.0
,netIncome,-5840000.0,-1809000.0,-927000.0,-1503000.0,-6896000.0,-17205000.0,-21177000.0,-8175000.0,-6410000.0,-3919000.0
,netIncomeRatio,-0.0116328172930594,-0.00471172278713119,-0.00304978352129914,-0.006193672810889,-0.0366360303883547,-0.1170702829964,-0.182702096454145,-0.0975199513294922,-0.115433099225644,-0.105790255095155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.16484722190937,-0.05,-0.03,-0.05,-0.24,-0.62,-0.760916,-0.45,-5.312101,-0.213332
,EPSDiluted,-0.16484722190937,-0.05,-0.03,-0.05,-0.24,-0.62,-0.760916,-0.45,-5.312101,-0.213332
,weightedAverageShsOut,35426742.0,34645345.0,31961192.0,29588324.0,28527602.0,27638443.0,27830941.0,18370403.0,1533668.0,18370403.0
,weightedAverageShsOutDil,35426742.0,34645345.0,31961192.0,29588324.0,28527602.0,27638443.0,27830941.0,18370403.0,1533668.0,18370403.0
