date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,totalOtherIncomeExpensesNet,6648000.0,14046000.0,9917000.0,-1808000.0,-8152000.0,13627000.0,-13669000.0,-5406000.0,3448000.0,-4187000.0,-994000.0,-33000.0,-53849000.0,0.0,-1716000.0,32137000.0,-35103000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,167611000.0,170771000.0,165488000.0,135611000.0,88376000.0,78756000.0,26366000.0,10409000.0,-8296000.0,-5052000.0,-9851000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.246785447681532,0.265207364326037,0.276761703437111,0.242620446091999,0.173273024219717,0.177170482384409,0.0699432039749259,0.032692096295482,-0.0293066173041869,-0.0212621788262032,-0.0454327433056921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,165621000.0,169117000.0,163889000.0,134288000.0,87905000.0,77712000.0,26379000.0,41448000.0,1817000.0,-398000.0,-7393000.0,-937000.0,2792000.0,-13077000.0,-8551000.0,2777000.0,-32347000.0,16232000.0,9731000.0,6896000.0,8250000.0
,netIncomeRatio,0.243855430911235,0.262638702313194,0.274087539970298,0.240253478440557,0.172349565425389,0.174821886929976,0.0699776901181283,0.130177923648298,0.00641877093077477,-0.00167504892573809,-0.0340964644461458,-0.00431222933512511,0.0118104906937394,-0.0570631897262695,-0.0401244416081685,0.0187481856050121,-0.353102349139813,0.200826466731002,0.127061435006855,0.110732866593872,0.155396496515351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.85,0.89,0.89,0.74387480958316,0.493166747079878,0.43,0.176913223389915,0.306588456332152,-0.03,-0.02,-0.08,-0.01,0.05,-0.22,-0.15,0.07,-0.86,0.481062,0.288394,0.204374,0.244502
,EPSDiluted,0.85,0.88,0.88,0.740090824919536,0.489631432661405,0.42,0.174854006615273,0.300910397700048,-0.03,-0.02,-0.08,-0.01,0.05,-0.22,-0.15,0.065801,-0.86,0.481062,0.288394,0.204374,0.244502
,weightedAverageShsOut,194147000.0,190874000.0,184653000.0,180525000.0,178246000.0,168640000.0,149107000.0,135191000.0,124548000.0,102976000.0,93998000.0,70988000.0,57621000.0,57497000.0,57287000.0,42120000.0,37477920.0,33742037.0,33742037.0,33742037.0,33742037.0
,weightedAverageShsOutDil,194943000.0,191576000.0,185495000.0,181448000.0,179533000.0,170191000.0,150863000.0,137742000.0,124548000.0,102976000.0,93998000.0,70988000.0,57621000.0,57497000.0,57287000.0,42203000.0,37477920.0,33742037.0,33742037.0,33742037.0,33742037.0
