date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-299000000.0,-102000000.0,-729000000.0,-1759000000.0,-697000000.0,-364000000.0,-534000000.0,-444000000.0,-23000000.0,-790000000.0,-92000000.0,-380000000.0,-148182790.0,-444244250.0,-348099620.0,-320800320.0,-252859600.0,-207760000.0,-887194650.0,-384720570.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2000000.0,-33000000.0,-49000000.0,16000000.0,81000000.0,-19000000.0,-2000000.0,21000000.0,-24000000.0,-60000000.0,-1000000.0,-36000000.0,-102430500.0,3025500.0,-43895260.0,12785520.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,679000000.0,-91000000.0,-105000000.0,-794000000.0,-247000000.0,1160000000.0,-229000000.0,-397000000.0,-154000000.0,-373000000.0,984000000.0,91000000.0,96284670.0,-38827250.0,-312881330.0,299878560.0,30238880.0,-90720000.0,111132150.0,-66070080.0
,cashAtEndOfPeriod,1113000000.0,434000000.0,525000000.0,630000000.0,1424000000.0,1671000000.0,511000000.0,740000000.0,1137000000.0,1291000000.0,1664000000.0,680000000.0,585219590.0,492652250.0,530826400.0,843844320.0,612598000.0,560000000.0,575527950.0,327597480.0
,cashAtBeginningOfPeriod,434000000.0,525000000.0,630000000.0,1424000000.0,1671000000.0,511000000.0,740000000.0,1137000000.0,1291000000.0,1664000000.0,680000000.0,589000000.0,488934920.0,531479500.0,843707730.0,543965760.0,582359120.0,650720000.0,464395800.0,393667560.0
,operatingCashFlow,389000000.0,369000000.0,462000000.0,298000000.0,410000000.0,211000000.0,455000000.0,356000000.0,776000000.0,872000000.0,1006000000.0,819000000.0,713599150.0,463405750.0,455796130.0,709015200.0,407703520.0,228480000.0,338984100.0,491396220.0
,capitalExpenditure,-134000000.0,-193000000.0,-200000000.0,-232000000.0,-245000000.0,-247000000.0,-182000000.0,-182000000.0,-151000000.0,-144000000.0,-132000000.0,-120000000.0,-119502250.0,-119003000.0,-96977900.0,-76131960.0,-125126400.0,-104720000.0,-126032550.0,-165175200.0
,freeCashFlow,255000000.0,176000000.0,262000000.0,66000000.0,165000000.0,-36000000.0,273000000.0,174000000.0,625000000.0,728000000.0,874000000.0,699000000.0,594096900.0,344402750.0,358818230.0,632883240.0,282577120.0,123760000.0,212951550.0,326221020.0
