date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,operatingIncomeRatio,0.225594949627043,0.300011706958114,0.320074957396787,0.330274007955202,0.325789873645977,0.328791972123659,0.320708241151764,0.33531164206551,0.307291097684294,0.319367558839298,0.290861843700575,0.257378949886817,0.321543984905722,0.3128319454462,0.326383607842767,0.3758154626009,0.362513042718437,0.352966254550225,0.342060848127104,0.356772427701948,0.365866882311319,0.39714082448854,0.407472945604812,0.40363077716926,0.397562913907285,1.55102040816327,1.52826086956522,1.46204620462046
,totalOtherIncomeExpensesNet,-62851000.0,10890000.0,-47951000.0,-24550000.0,113234000.0,131895000.0,1054000.0,35839000.0,-3412000.0,-2736000.0,-7904000.0,36764000.0,9762000.0,0.0,0.0,0.0,0.0,3562000.0,3696000.0,2772000.0,4065000.0,3785000.0,-1060000.0,0.0,159000.0,0.0,0.0,1100000.0
,incomeBeforeTax,-38013000.0,92728000.0,45563000.0,71876000.0,204329000.0,222168000.0,78152000.0,113321000.0,56476000.0,52554000.0,38342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0974714801110795,0.193850502144882,0.0921058217315806,0.147216293826321,0.438630499276566,0.505652424272081,0.186717253044978,0.294333379219707,0.158197407821354,0.166720068015342,0.138767946783061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-36278000.0,87855000.0,43655000.0,68002000.0,193744000.0,211200000.0,74011000.0,107557000.0,53228000.0,44641000.0,34249000.0,58019000.0,28032000.0,28576000.0,37309000.0,5089000.0,7046000.0,12849000.0,11007000.0,7112000.0,4312000.0,15588000.0,11827000.0,12827000.0,11191000.0,11200000.0,11200000.0,1900000.0
,netIncomeRatio,-0.0930226594972705,0.183663358057314,0.0882487906347727,0.139281573999353,0.415907812654293,0.48068935223013,0.17682376158143,0.279362300621544,0.149099292150914,0.141617204328364,0.123954499227298,0.213552459649962,0.114234018362532,0.124914213275632,0.176226081781296,0.0250938120996652,0.0362163523564273,0.105343849408061,0.0972633364850177,0.0640328447437606,0.0396247047904357,0.149861559760037,0.120972526236115,0.150426287952528,0.148225165562914,0.163265306122449,0.243478260869565,0.0627062706270627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.390893026463236,0.93,0.467854119109625,0.719552197744059,2.02,2.23024773490464,0.789290703750707,1.14,0.580249201486924,0.53,0.427114120742764,0.72,0.36,0.37,0.52,0.08,0.13,0.3,0.2775,0.1675,0.08,0.435,0.315,0.3925,0.342499995332745,0.34,0.33,0.0875
,EPSDiluted,-0.390893026463236,0.93,0.467849105133426,0.719430397156218,2.01,2.228812038962,0.788701925638594,1.13,0.574438005201757,0.52,0.426040876239286,0.72,0.355,0.36,0.515,0.08,0.13,0.2925,0.27,0.1675,0.0775,0.435,0.31,0.385,0.340751605294484,0.34,0.33,0.0875
,weightedAverageShsOut,92808000.0,92808000.0,93309000.0,94506000.0,95102000.0,94698000.0,93769000.0,93311000.0,91733000.0,83000000.0,80187000.0,71795833.0,62241667.0,62029730.0,61300000.0,56887500.0,54200000.0,40143333.0,33282883.0,31886567.0,31112500.0,31427586.0,31479365.0,32680255.0,32674453.0,25148000.0,21972000.0,21714286.0
,weightedAverageShsOutDil,92808000.0,92808000.0,93310000.0,94522000.0,95345000.0,94759000.0,93839000.0,94247000.0,92661000.0,84129000.0,80389000.0,71795833.0,63118310.0,63752778.0,61895146.0,56887500.0,54200000.0,41172650.0,34207407.0,31886567.0,32116129.0,31427586.0,31987097.0,33316883.0,32842105.0,25148000.0,21972000.0,21714286.0
