date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1986-12-31_FY,1985-12-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,1937000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,6032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,409000.0,327000.0,-144000.0,0.0,312000.0,520000.0,9000.0,-7544000.0,-11774000.0,-2400000.0,-200000.0,0.0,-7100000.0,-10300000.0,-42200000.0,-5800000.0,-2500000.0,-3400000.0,-300000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,80073000.0,-51897000.0,-815829000.0,-416643000.0,-24746000.0,-36473000.0,-317251000.0,-57078000.0,-190875000.0,-33885000.0,-37423000.0,-21215000.0,-123331000.0,-14778000.0,-209557000.0,-95614000.0,-19350000.0,-17131000.0,-9748000.0,-17691000.0,-19779000.0,-107200000.0,-12600000.0,-10100000.0,-6400000.0,-17700000.0,-48800000.0,-12100000.0,43400000.0,-9300000.0,-4200000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-696951000.0,-117792000.0,-16250000.0,-3125000.0,0.0,-33700000.0,-217352000.0,0.0,0.0,0.0,-101400000.0,-150578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,189971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9621000.0,4317000.0,4315000.0,5263000.0,4672000.0,1992000.0,8255000.0,4837000.0,100000.0,0.0,2600000.0,1800000.0,500000.0,1300000.0,1000000.0,0.0,2400000.0,800000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-5000000.0,-71028000.0,-20000000.0,-9934000.0,-18876000.0,-15000000.0,-16124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31323000.0,-6594000.0,0.0,0.0,0.0,-115000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-648000.0,-5226000.0,-48200000.0,-63151000.0,-63382000.0,-63651000.0,-63104000.0,-60731000.0,-55681000.0,-50909000.0,-44780000.0,-38370000.0,-33048000.0,-27637000.0,-24092000.0,-20713000.0,-17322000.0,-12727000.0,-10567000.0,-9182000.0,-8156000.0,-7500000.0,-9300000.0,-11000000.0,-10900000.0,-10700000.0,-7700000.0,-4200000.0,-3200000.0,-2600000.0,-2200000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-26858000.0,-7179000.0,-35729000.0,-10518000.0,-7533000.0,-6882000.0,20077000.0,-7725000.0,-2720000.0,-3682000.0,-3477000.0,525000.0,4357000.0,-37407000.0,19410000.0,2516000.0,12216000.0,2479000.0,13687000.0,-14900000.0,1545000.0,-2800000.0,5600000.0,0.0,100000.0,0.0,65400000.0,0.0,400000.0,-1700000.0,1900000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-379386000.0,-130197000.0,701071000.0,272806000.0,-141943000.0,-124233000.0,278560000.0,-81980000.0,-68415000.0,-57531000.0,-142423000.0,-129112000.0,65263000.0,-208023000.0,216330000.0,-13882000.0,157000.0,-64799000.0,26418000.0,16377000.0,-23419000.0,15000000.0,-20100000.0,1900000.0,-181200000.0,28800000.0,201100000.0,17100000.0,-40800000.0,-9400000.0,-17400000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,9909000.0,-2671000.0,-1986000.0,6097000.0,4223000.0,-4643000.0,-2681000.0,2521000.0,2734000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,49819000.0,-18680000.0,-1155000.0,-80966000.0,24468000.0,104248000.0,-45133000.0,4017000.0,-38050000.0,-23275000.0,63077000.0,88250000.0,-2509000.0,-2961000.0,-66807000.0,16101000.0,39461000.0,12974000.0,2408000.0,327000.0,-43000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,134506000.0,84687000.0,103367000.0,104522000.0,185488000.0,161020000.0,56772000.0,101905000.0,97888000.0,135938000.0,159213000.0,96136000.0,7886000.0,2129000.0,5090000.0,71897000.0,55796000.0,16335000.0,3361000.0,953000.0,626000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,84687000.0,103367000.0,104522000.0,185488000.0,161020000.0,56772000.0,101905000.0,97888000.0,135938000.0,159213000.0,96136000.0,7886000.0,10395000.0,5090000.0,71897000.0,55796000.0,16335000.0,3361000.0,953000.0,626000.0,669000.0,500000.0,600000.0,700000.0,200000.0,500000.0,2000000.0,7100000.0,800000.0,3300000.0,3300000.0,0.0,0.0,0.0,0.0
,operatingCashFlow,339223000.0,166085000.0,115589000.0,56774000.0,186934000.0,269597000.0,-3761000.0,140554000.0,218506000.0,68141000.0,242923000.0,175577000.0,55763000.0,219840000.0,-73580000.0,135374000.0,58654000.0,94904000.0,-14262000.0,1641000.0,43155000.0,92300000.0,32500000.0,8000000.0,188100000.0,-11400000.0,-153900000.0,-10000000.0,3700000.0,16100000.0,21700000.0,0.0,0.0,0.0,0.0
,capitalExpenditure,-59193000.0,-52228000.0,-65685000.0,-50737000.0,-30121000.0,-36616000.0,-70808000.0,-60129000.0,-38963000.0,-36315000.0,-41349000.0,-32289000.0,-26950000.0,-30546000.0,-38733000.0,-30166000.0,-18194000.0,-17651000.0,-9757000.0,-10147000.0,-8005000.0,-104800000.0,-12600000.0,-12000000.0,-6200000.0,-7400000.0,-6600000.0,-6300000.0,-5000000.0,-5900000.0,-6500000.0,0.0,0.0,0.0,0.0
,freeCashFlow,280030000.0,113857000.0,49904000.0,6037000.0,156813000.0,232981000.0,-74569000.0,80425000.0,179543000.0,31826000.0,201574000.0,143288000.0,28813000.0,189294000.0,-112313000.0,105208000.0,40460000.0,77253000.0,-24019000.0,-8506000.0,35150000.0,-12500000.0,19900000.0,-4000000.0,181900000.0,-18800000.0,-160500000.0,-16300000.0,-1300000.0,10200000.0,15200000.0,0.0,0.0,0.0,0.0
