date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2014-01-04_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingIncomeRatio,0.0459237768812344,0.0133297033141873,-0.00387236495101036,0.0165174452709532,0.007311004784689,0.00876037326807838,0.00683846007336593,-0.00989776951672862,0.00288290177167418,-0.00471109374279023,-0.0132454001330082,-0.00990219306238989,-0.00323775947044645,-0.00044341271290331,0.0158182634608319,0.020572667972354,0.020367728339532,0.0213973269610627,0.0122615544764114,0.012787698675936,0.00294134702664065
,totalOtherIncomeExpensesNet,-254000.0,-2544000.0,380000.0,822000.0,28352000.0,-871000.0,-325000.0,-300000.0,0.0,1175000.0,-600000.0,-500000.0,-600000.0,400000.0,-300000.0,-186000.0,-2355000.0,376000.0,348000.0,448000.0,560000.0
,incomeBeforeTax,95081000.0,-21608000.0,-60207000.0,9585000.0,17206000.0,-11423000.0,-13560000.0,-49600000.0,-22600000.0,-37605000.0,-53800000.0,-56900000.0,-48100000.0,-45000000.0,26200000.0,73164000.0,43687000.0,91030000.0,45437000.0,47745000.0,11867000.0
,incomeBeforeTaxRatio,0.0306977498024103,-0.00819332733722928,-0.0210304416927188,0.00527943553828486,0.00914726209463051,-0.00596008003819293,-0.00685058500257402,-0.0230483271375465,-0.0118461054617884,-0.0214220895039452,-0.0298160053203281,-0.0345665512423304,-0.0173040256142749,-0.0117373953415582,0.0053475935828877,0.0130137097165795,0.0118946749364249,0.0213093087244332,0.0121683575569445,0.0126688247936954,0.00280880060876676
,incomeTaxExpense,14199000.0,-3952000.0,-12154000.0,-53409000.0,1121000.0,153000.0,312000.0,386000.0,962000.0,962000.0,-589000.0,4564000.0,-16434000.0,-17077000.0,10349000.0,28561000.0,17781000.0,34877000.0,17597000.0,0.0,0.0
,netIncome,80882000.0,-17656000.0,-48053000.0,62994000.0,16085000.0,-11576000.0,-13872000.0,-40600000.0,-23000000.0,-38567000.0,-53200000.0,-61500000.0,-31700000.0,-27900000.0,15800000.0,44603000.0,25906000.0,56153000.0,27840000.0,29275000.0,7239000.0
,netIncomeRatio,0.026113475873398,-0.00669480689865421,-0.0167850219187174,0.0346972104641332,0.00855130249867092,-0.00603990952657983,-0.00700820908227926,-0.0188661710037175,-0.0120557710451829,-0.0219701030687051,-0.0294834848148969,-0.0373610351740477,-0.0114041083570169,-0.00727718511176609,0.0032248846797567,0.00793355331158216,0.0070534357795917,0.0131449150038789,0.00745575355735052,0.00776793058614376,0.00171339914105187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.58000047948372,-1.88733,-5.20618,6.81311,1.8,-1.32297,-1.613,-5.075,-3.83333,-8.9,-14.77778,-17.08333,-8.56757,-7.75,4.38889,13.090047,9.640643,27.439358,13.604113,14.30533,3.537362
,EPSDiluted,8.58000047948372,-1.88733,-5.20618,6.81311,1.77,-1.32297,-1.613,-5.075,-3.83333,-8.9,-14.77778,-17.08333,-8.56757,-7.75,4.38889,12.913155,9.021519,25.733291,12.758264,13.415883,3.317424
,weightedAverageShsOut,9426806.0,9355000.0,9230000.0,9246000.0,8936111.0,8750000.0,8600100.0,8000000.0,6000000.0,4318700.0,3600000.0,3600000.0,3700000.0,3600000.0,3600000.0,3413937.0,2148875.0,2046440.0,2046440.0,2046440.0,2046440.0
,weightedAverageShsOutDil,9426806.0,9355000.0,9230000.0,9246000.0,9087571.0,8750000.0,8600100.0,8000000.0,6000000.0,4318700.0,3600000.0,3600000.0,3700000.0,3600000.0,3600000.0,3447743.0,2294726.0,2182115.0,2182115.0,2182115.0,2182115.0
