date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,incomeBeforeTaxRatio,-0.997575191625949,0.0160291389767326,0.0121530803314856,-0.00090738062237411,0.00578412707987879,0.000876792141469232,-0.0145362637695494,-0.000792924709815334,-0.0227117945601745,-0.0179470720457177,-0.0372558034088584,-0.0274282286551539,-0.0806666829859956,0.00756419204770583,0.00156248349274656
,incomeTaxExpense,-28875000.0,66892000.0,40765000.0,-17154000.0,28029000.0,22122000.0,4630000.0,30878000.0,29736000.0,-26224000.0,15154000.0,11333000.0,-15925000.0,43592000.0,37210000.0
,netIncome,-1724535000.0,69889000.0,60249000.0,-6015000.0,2942000.0,-32508000.0,-90807000.0,-43378000.0,-163227000.0,-83016000.0,-228390000.0,-60179000.0,-231765000.0,-11936000.0,-31442000.0
,netIncomeRatio,-0.926582519243189,0.00605205989035821,0.00558492000222474,-0.00058186507927295,0.000352127257977143,-0.00448650384619578,-0.0132237477872317,-0.00669563715444219,-0.0280504694325377,-0.0154190250442144,-0.0451029553603378,-0.0143933742499739,-0.0556213128516155,-0.00285210374909707,-0.00851726872034281
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-8.20883886600541,-0.02,-0.09,-0.48,-0.23,-0.33,-0.49,-0.22,-0.87,-0.46,-1.39,-0.73,-3.04,-0.17,-0.48
,EPSDiluted,-8.20883886600541,-0.02,-0.09,-0.48,-0.23,-0.33,-0.49,-0.22,-0.87,-0.46,-1.39,-0.73,-3.04,-0.17,-0.48
,weightedAverageShsOut,210082696.0,210082696.0,207441468.0,204923740.0,202076243.0,200973485.0,198874019.0,193885066.0,186955748.0,182388070.0,164410167.0,82652366.0,76228275.0,68440582.0,64853243.0
,weightedAverageShsOutDil,210082696.0,210082696.0,207441468.0,204923740.0,202076243.0,200973485.0,198874019.0,193885066.0,186955748.0,182388070.0,164410167.0,82652366.0,76228275.0,68440582.0,64853243.0
