date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,operatingIncomeRatio,0.220476552526803,0.05213422162121,0.0313944533236169,-0.322315857042636,-0.148703522504892,-0.131897221297573,-0.0529036385984408,-0.416078450410214,-3.43254417268692,-17.385934572705,-18.4149831649832,0.0,0.0
,totalOtherIncomeExpensesNet,-23882000.0,-944000.0,841000.0,447000.0,6697000.0,-10291000.0,-11251000.0,-107272000.0,-14092000.0,-7307000.0,19053000.0,478000.0,-503000.0
,incomeBeforeTax,401645000.0,-20224000.0,-83132000.0,-458811000.0,-226814000.0,-132712000.0,-269687000.0,-150126000.0,-92965000.0,-127948000.0,-27725000.0,0.0,0.0
,incomeBeforeTaxRatio,0.182530315679352,-0.0155565760456113,-0.0688423859486407,-0.434385091897511,-0.231178652968037,-0.175302888603569,-0.908174639255106,-1.45760473809408,-4.04582644268431,-18.4389681510304,-11.668771043771,0.0,0.0
,incomeTaxExpense,11849000.0,-593244000.0,-44959000.0,-102749000.0,-61251000.0,-172244000.0,-6084000.0,-1121000.0,-5171000.0,-14683000.0,-660000.0,0.0,0.0
,netIncome,389796000.0,573020000.0,-38380000.0,-350125000.0,-165563000.0,39532000.0,-263603000.0,-149005000.0,-87794000.0,-113265000.0,-27065000.0,-20500000.0,-27899000.0
,netIncomeRatio,0.177145456635956,0.440774782716386,-0.0317828366057454,-0.331485252752476,-0.168748980756686,0.0522188934857155,-0.887686686534997,-1.4467207145978,-3.82078509879015,-16.3229571984436,-11.3909932659933,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.89936645879322,2.79217,-0.23099,-2.14639,-1.03026,0.25353,-3.14746,-0.00234,-0.00226,-0.01256,-18.102153,-11.377636,-18.659966
,EPSDiluted,1.89936645879322,2.79217,-0.23099,-2.14639,-1.03026,0.25353,-3.14746,-0.00234,-0.00226,-0.01256,-18.102153,-11.377636,-18.659966
,weightedAverageShsOut,205224220.0,205224220.0,166155410.0,163122660.0,160699540.0,155923250.0,83751130.0,63657924000.0,38871422000.0,9014968000.0,1495126.0,1495126.0,1495126.0
,weightedAverageShsOutDil,205224220.0,205224220.0,166155410.0,163122660.0,160699540.0,155923250.0,83751130.0,63657924000.0,38871422000.0,9014968000.0,1495126.0,1495126.0,1495126.0
