date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingExpenses,0.0,160021000000.0,167524000000.0,138567000000.0,122194000000.0,138698000000.0,201321000000.0,204286000000.0,205556000000.0,198140000000.0,161461000000.0,135716000000.0,229901000000.0,183337000000.0,162868000000.0,148306000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,126969000000.0,160897000000.0,168844000000.0,142080000000.0,123333000000.0,141572000000.0,203741000000.0,212822778867.132,213045203269.236,186213466398.808,162537571485.57,139668462376.067,190993123033.661,163117000000.0,143276000000.0,140979000000.0,144453000000.0,115514000000.0,97063000000.0,94095000000.0,94504000000.0,39848000000.0,26884700000.0,29550200000.0,32305400000.0,26394700000.0,24414400000.0,21975100000.0,23487600000.0
,interestExpense,2037000000.0,2106000000.0,1414000000.0,936000000.0,631000000.0,603000000.0,400000000.0,567538457.289624,559420213.188034,702482016.71959,468147360.021279,591724454.123445,1844530445.19308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,266000000.0,225000000.0,192000000.0,344000000.0,332000000.0,254000000.0,302411002.789362,330626603.539027,10495755297.7772,11554728022.3434,9777064588.22855,8237046523.93017,8182000000.0,6912000000.0,6404000000.0,7865000000.0,6432000000.0,6306000000.0,4545000000.0,5101000000.0,2499000000.0,1627400000.0,1506100000.0,1536400000.0,1681000000.0,1243500000.0,986700000.0,986500000.0
,EBITDA,16385000000.0,15618000000.0,15487000000.0,7211000000.0,4936000000.0,2181000000.0,8531000000.0,24513242564.0034,28377020128.5476,40146458427.8401,35845192179.8111,30795461057.9403,40440459949.3276,44869000000.0,38759000000.0,34864000000.0,29621000000.0,22486000000.0,16941000000.0,4320000000.0,18487000000.0,5217000000.0,3249800000.0,3676000000.0,3292700000.0,2981800000.0,2441100000.0,2048300000.0,2230400000.0
,EBITDARatio,0.136879302278955,0.0886132687277658,0.0841200178158235,0.0483638387916753,0.0385851084619894,0.0152069780576066,0.0402371496759709,0.1034167370598,0.117702236435746,0.185980186130291,0.191861955067058,0.191648908187922,0.181187668011801,0.224565073772297,0.22132444053608,0.205761365447152,0.17821537943192,0.170907819530585,0.157300971234378,0.0460210930009588,0.171350449531931,0.122562608654795,0.113999670257585,0.115888663654907,0.096668692402317,0.107663699879042,0.0953107918163361,0.0889146448927147,0.0901845824151386
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-7265000000.0,15352000000.0,15262000000.0,7019000000.0,4592000000.0,1849000000.0,8277000000.0,24210831561.2141,28046393525.0086,29650703130.0629,24290464157.4677,21018396469.7117,32203413425.3974,36687000000.0,31847000000.0,28460000000.0,21756000000.0,16054000000.0,10635000000.0,-225000000.0,13386000000.0,2718000000.0,1622400000.0,2169900000.0,1756300000.0,1300800000.0,1197600000.0,1061600000.0,1243900000.0
,operatingIncomeRatio,-0.0606913720510593,0.0871040403066117,0.0828978957774326,0.0470761037968061,0.0358960328317373,0.0128921148227944,0.0390391381863804,0.102140922198596,0.11633086303271,0.137358150705494,0.130015091545887,0.130803455993152,0.144282765029845,0.183614942643791,0.181855039029711,0.167966052679725,0.130895438875151,0.122020552109936,0.0987483518728296,-0.00239693192713327,0.124070812864955,0.0638537800122163,0.056912137677982,0.0684077288533138,0.0515623119221883,0.0469679189760069,0.0467593315633297,0.0460829893170463,0.0502961809837656
,totalOtherIncomeExpensesNet,1686000000.0,3821000000.0,4131000000.0,5151000000.0,3000000000.0,4989000000.0,4821000000.0,3537794470.98788,4007194434.89301,4370423174.13,4082989759.2765,2593271820.73471,2909485758.83287,3689000000.0,3003000000.0,-23450000000.0,3615000000.0,217000000.0,1333000000.0,1269000000.0,296000000.0,-87000000.0,75400000.0,-51500000.0,-76700000.0,-698600000.0,-116700000.0,-149100000.0,-375500000.0
,incomeBeforeTax,-7018000000.0,17310000000.0,18066000000.0,11328000000.0,7176000000.0,6439000000.0,12864000000.0,27301223452.7327,31617160843.2301,34546043678.3099,27975794653.5444,23468393604.218,34940278976.5292,39072000000.0,33646000000.0,28520000000.0,24285000000.0,15562000000.0,11527000000.0,12061000000.0,12456000000.0,2385000000.0,1467400000.0,1940200000.0,1594900000.0,870900000.0,958000000.0,783900000.0,829300000.0
,incomeBeforeTaxRatio,-0.0586279489407204,0.09821332319616,0.0981282522025355,0.0759763646972817,0.0560953683799101,0.0448957962920353,0.0606740937090247,0.115178701465148,0.131141695785495,0.160036025217652,0.149740881004584,0.146050484605851,0.156544897742795,0.195551640607796,0.192127818733119,0.168320162418333,0.146111221414003,0.11828104098261,0.107030771230664,0.12848620432513,0.11545092223561,0.0560306347789315,0.051474895727731,0.0611662636624727,0.0468238520097353,0.0314455416944991,0.0374043417148212,0.0340283113466773,0.0335321351313103
,incomeTaxExpense,318000000.0,5872000000.0,6516000000.0,3029000000.0,970000000.0,1653000000.0,8614000000.0,15341489684.885,17279868807.3637,18239906681.3557,13602872722.4365,11105220929.5662,19692624662.4161,19824000000.0,18108000000.0,13995000000.0,11265000000.0,6730000000.0,5287000000.0,5235000000.0,5954000000.0,851000000.0,429000000.0,676800000.0,505800000.0,412500000.0,324000000.0,279700000.0,313900000.0
,netIncome,-7242000000.0,11267000000.0,11446000000.0,8631000000.0,6196000000.0,5087000000.0,4244000000.0,11654561020.7407,14142883592.9854,15910828851.0142,14059050405.639,12102412745.7161,14742322577.0526,19248000000.0,15531000000.0,14525000000.0,13020000000.0,8832000000.0,6240000000.0,6826000000.0,6502000000.0,1534000000.0,1038400000.0,1263400000.0,1089100000.0,458400000.0,634000000.0,504200000.0,515400000.0
,netIncomeRatio,-0.0604992314375459,0.063926603838887,0.0621707060063224,0.0578877121912286,0.0484346296658198,0.0354690038418363,0.0200171683536304,0.049168390084763,0.0586618686882539,0.0737075953167217,0.0752512884763234,0.0753167547903311,0.0660508572889834,0.0963344077195652,0.0886862376729499,0.0857240658880187,0.0783351082071368,0.0671287851149216,0.0579397946108563,0.0727175881538298,0.0602650848086014,0.0360381525160927,0.0364260131686492,0.0398296348372168,0.0319743289383677,0.0165514253218032,0.0247540215523973,0.0218868153858843,0.0208398196631826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.9,4.2,4.27,3.36,2.52,2.17,1.87,5.150653,6.26868,7.076664,6.29073,5.430111,6.598547,8.538386,6.764686,6.166105,5.38813412588422,3.55029423674498,2.38980760659308,2.459732,2.298,1.26865951485531,1.06,1.29,1.135001,0.49,0.685,0.57,0.61
,EPSDiluted,-2.9,4.17,4.24,3.34,2.51,2.16,1.86,5.136844,6.24223,7.050742,6.264131,5.415783,6.556784,8.479904,6.71194,6.127769,5.36503727638613,3.53510160567261,2.37278594487911,2.459732,2.298,1.26048017262511,1.06,1.29,1.135001,0.49,0.685,0.57,0.61
,weightedAverageShsOut,2602026749.0,2682619048.0,2680562061.0,2568750000.0,2458730159.0,2344239631.0,2272859512.0,2264349795.0,2256118143.0,2247479529.0,2234829043.0,2230599211.0,2234856551.0,2255294231.0,2293063190.0,2347222792.0,2416420916.0,2487681136.0,2611088852.0,2775099358.0,2815534676.0,1209150274.0,979622642.0,979379845.0,959558626.0,935510204.0,925547445.0,884561404.0,844918033.0
,weightedAverageShsOutDil,2602026749.0,2682619048.0,2680562061.0,2568750000.0,2458730159.0,2344239631.0,2281004151.0,2271543658.0,2267000000.0,2256951403.0,2244494576.0,2237292199.0,2246658542.0,2274384984.0,2312304652.0,2362028860.0,2426823772.0,2498372320.0,2629820028.0,2775099358.0,2815534676.0,1216996533.0,979622642.0,979379845.0,959558626.0,935510204.0,925547445.0,884561404.0,844918033.0
