date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,operatingIncome,76000000.0,67900000.0,75900000.0,92402000.0,90951000.0,74330000.0,44697000.0,21024000.0,568000.0,-17212000.0,-19712000.0,-11452000.0,-130451000.0,-40622000.0,12455000.0,36026000.0,27723000.0,29416000.0
,operatingIncomeRatio,0.0556776556776557,0.0459187123824981,0.0503850238980351,0.0691611547267707,0.0778583413231064,0.0762580318184663,0.0635158601363622,0.0341853658536585,0.00106958517795977,-0.0347711552136531,-0.0432569081141814,-0.0235932533019636,-0.172943584631008,0.0,0.0,0.0,0.0553807614629966,0.0621739755328413
,totalOtherIncomeExpensesNet,-1000000.0,6800000.0,18600000.0,-11743000.0,-32513000.0,-56911000.0,-535000.0,-26927000.0,-18733000.0,15784000.0,60857000.0,-41276000.0,1984000.0,3587000.0,1850000.0,0.0,665000.0,3016000.0
,incomeBeforeTax,19000000.0,28600000.0,48100000.0,38702000.0,30729000.0,-4315000.0,23731000.0,-17235000.0,-29509000.0,-12485000.0,19922000.0,-78669000.0,-155523000.0,-63712000.0,-7280000.0,20733000.0,-16916000.0,15577000.0
,incomeBeforeTaxRatio,0.0139194139194139,0.0193413133157503,0.0319304301646309,0.0289677172597507,0.0263054718531708,-0.00442692596928134,0.0337225065864826,-0.0280243902439024,-0.0555675862965048,-0.0252218145969358,0.0437177416523296,-0.16207279462209,-0.20618243718,0.0,0.0,0.0,-0.0337921927968853,0.0329237155587119
,incomeTaxExpense,-5000000.0,12300000.0,16800000.0,12436000.0,21151000.0,-30135000.0,2156000.0,1155000.0,-3760000.0,-782000.0,628000.0,-315000.0,-19601000.0,48000.0,810000.0,8121000.0,-6377000.0,5274000.0
,netIncome,24000000.0,14900000.0,30000000.0,25512000.0,8861000.0,25500000.0,20582000.0,-20129000.0,-25739000.0,-11703000.0,6622000.0,-88238000.0,-132446000.0,-69001000.0,-8090000.0,12612000.0,-10539000.0,10303000.0
,netIncomeRatio,0.0175824175824176,0.0100764184756881,0.0199150292087095,0.0190952509619854,0.00758543350225996,0.0261614396794146,0.0292476773234581,-0.032730081300813,-0.0484684029850465,-0.0236420421488138,0.0145316175696078,-0.181786717154965,-0.175588427915757,0.0,0.0,0.0,-0.0210531993311879,0.0217765321564748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.5,0.91,1.82,1.6,0.59,1.81,1.52,-1.56,-2.11,-0.97,0.555164,-2.44,-3.4222,-1.80503,-0.21956,0.440132612109579,-0.3731,0.367924865193015
,EPSDiluted,1.5,0.91,1.82,1.53,0.55,1.64,1.48,-1.56,-2.11,-0.972899,0.555164,-2.44,-3.4222,-1.80503,-0.21956,0.431489274350816,-0.3731,0.366589574808753
,weightedAverageShsOut,16000000.0,16400000.0,16500000.0,15911000.0,15098000.0,14080000.0,13541000.0,12917000.0,12203000.0,12029000.0,11928000.0,36169000.0,38702000.0,38227000.0,36847000.0,28655000.0,28247000.0,28003000.0
,weightedAverageShsOutDil,16000000.0,16400000.0,16500000.0,16642000.0,16226000.0,15560000.0,13898000.0,12917000.0,12203000.0,12029000.0,11928000.0,36169000.0,38702000.0,38227000.0,36847000.0,29229000.0,28247000.0,28105000.0
