date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-08-31_FY,2014-06-30_FY,2013-08-31_FY,2012-08-31_FY,2011-08-31_FY,2010-08-31_FY,2009-08-31_FY,2008-08-31_FY,2007-08-31_FY
,interestExpense,0.0,0.0,749423.0,2534358.0,5491486.0,114994.0,4234.0,45553.0,4904.0,3319.0,3183.0,3803.0,3072.0,0.0,2064.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4490466.0,2136255.0,1553705.0,1708771.0,664707.0,118202.0,4780.0,97476.0,4942.0,6150.0,6763.0,9185.0,8283.0,7515.0,6420.0
,EBITDA,-16444802.0,-14710382.0,-16290139.0,-17151172.0,-13539690.0,-7514118.0,-52709.0,-6249358.0,-47472.0,-50206.0,-126856.0,-47556.0,-47539.0,-47469.0,-40470.0
,EBITDARatio,-0.595134423467216,-2.00951702218895,-4.45085765027322,-5.32314463066418,-5.2838948738412,-28.7037229450459,-52.709,-106.048940250132,-27.1268571428571,-28.6891428571429,0.0,0.0,-27.1651428571429,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-20935268.0,-16846637.0,-17843844.0,-18859943.0,-14204397.0,-7632320.0,-57489.0,-6346834.0,-52414.0,-56356.0,-133619.0,-56741.0,-55822.0,-54984.0,-46890.0
,operatingIncomeRatio,-0.757643579491663,-2.30134090454878,-4.87536721311475,-5.85348944754811,-5.54329829518292,-29.1552513159805,-57.489,-107.703066401941,-29.9508571428571,-32.2034285714286,0.0,0.0,-31.8982857142857,0.0,0.0
,totalOtherIncomeExpensesNet,7314589.0,-10285271.0,8405774.0,-1113835.0,-8484201.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0
,incomeBeforeTax,-13620679.0,-27131908.0,-10187863.0,-22508304.0,-28180084.0,-7747314.0,-61723.0,-6392387.0,-57318.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.492929920585059,-3.70636404754577,-2.78356912568306,-6.98581750465549,-10.9973419917306,-29.5945252156374,-61.723,-108.476081386075,-32.7531428571429,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,-23910.0,0.0,-813697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-13620679.0,-27131908.0,-10187863.0,-22508304.0,-28180084.0,-7723404.0,-61723.0,-5578690.0,-57318.0,-59675.0,-136802.0,-60270.0,-58894.0,-57173.0,-48954.0
,netIncomeRatio,-0.492929920585059,-3.70636404754577,-2.78356912568306,-6.98581750465549,-10.9973419917306,-29.5031896769067,-61.723,-94.6679902934039,-32.7531428571429,-34.1,0.0,0.0,-33.6537142857143,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.0,-34.8,-153.1,-9660.0,-30139.127273,-26004.727273,-6858.111111,-619854.444444,-7164.75,-7459.375,-17100.25,-10045.0,-11778.8,-11434.6,-9790.8
,EPSDiluted,-3.0,-34.8,-153.1,-9660.0,-30139.127273,-26004.727273,-6858.111111,-619854.444444,-7164.75,-7459.375,-17100.25,-10045.0,-11778.8,-11434.6,-9790.8
,weightedAverageShsOut,4519201.0,779448.0,66560.0,2330.0,935.0,297.0,9.0,9.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0
,weightedAverageShsOutDil,4519201.0,779448.0,66560.0,2330.0,935.0,297.0,9.0,9.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0
