date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,-29059000.0,-24696000.0,-15476000.0,-12966000.0,-10129000.0,-4459000.0,-6117000.0,-1513000.0,-3894000.0,-2804000.0,-962000.0,-168000.0,79000.0,3285000.0,19212000.0,-4904000.0,-258000.0,-4628000.0,-101000.0,-1261000.0,-1405000.0
,netCashUsedProvidedByFinancingActivities,211486000.0,136599000.0,37511000.0,-77193000.0,126290000.0,56200000.0,-2099000.0,-783000.0,-61684000.0,-15300000.0,-26449000.0,-53810000.0,-22334000.0,-50923000.0,-23536000.0,86520000.0,-34748000.0,-86469000.0,-33824000.0,47211000.0,95772000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-112000.0,1000.0,263000.0,-98000.0,267000.0,75000.0,142000.0,-55000.0,-70000.0,48000.0,36000.0,60000.0,-292000.0,-11000.0,-13000.0,-82000.0,-8000.0,-111000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-69972000.0,69638000.0,-14570000.0,4525000.0,1046000.0,-3497000.0,-2507000.0,9899000.0,1719000.0,2079000.0,-25170000.0,15737000.0,-7179000.0,14073000.0,-14688000.0,15202000.0,-779000.0,-35448000.0,24481000.0,15108000.0,43000.0
,cashAtEndOfPeriod,83990000.0,153962000.0,84324000.0,15147000.0,10622000.0,9576000.0,13073000.0,15580000.0,5681000.0,3962000.0,1883000.0,27053000.0,11316000.0,18495000.0,4422000.0,19110000.0,3908000.0,4687000.0,40135000.0,15654000.0,546000.0
,cashAtBeginningOfPeriod,153962000.0,84324000.0,98894000.0,10622000.0,9576000.0,13073000.0,15580000.0,5681000.0,3962000.0,1883000.0,27053000.0,11316000.0,18495000.0,4422000.0,19110000.0,3908000.0,4687000.0,40135000.0,15654000.0,546000.0,503000.0
,operatingCashFlow,256826000.0,224862000.0,226993000.0,115262000.0,131851000.0,56313000.0,27678000.0,58637000.0,60512000.0,19312000.0,8089000.0,98732000.0,63694000.0,79636000.0,54538000.0,44090000.0,39038000.0,65145000.0,56853000.0,1679000.0,-1586000.0
,capitalExpenditure,-39102000.0,-36458000.0,-36386000.0,-26529000.0,-21956000.0,-27010000.0,-19134000.0,-9047000.0,-5472000.0,-4648000.0,-4168000.0,-3789000.0,-8795000.0,-9151000.0,-9714000.0,-3818000.0,-5061000.0,-13013000.0,-4328000.0,-4497000.0,-2358000.0
,freeCashFlow,217724000.0,188404000.0,190607000.0,88733000.0,109895000.0,29303000.0,8544000.0,49590000.0,55040000.0,14664000.0,3921000.0,94943000.0,54899000.0,70485000.0,44824000.0,40272000.0,33977000.0,52132000.0,52525000.0,-2818000.0,-3944000.0
