date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-27_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,costAndExpenses,1816000000.0,1778000000.0,1719000000.0,1649000000.0,1570000000.0,1493000000.0,1467000000.0,1391000000.0,1408000000.0,1401000000.0,1355783000.0,1306241000.0,1362879000.0,1173969000.0,983908000.0,780116000.0,0.0,0.0,529200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,133000000.0,143000000.0,145000000.0,147000000.0,139000000.0,134000000.0,135000000.0,131000000.0,121000000.0,98000000.0,82837000.0,86507000.0,0.0,0.0,0.0,0.0,0.0,0.0,-30300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,224000000.0,221000000.0,218000000.0,215000000.0,207000000.0,198000000.0,211000000.0,210000000.0,195000000.0,193000000.0,189758000.0,202872000.0,0.0,0.0,0.0,0.0,52800000.0,400000.0,42400000.0,1600000.0,400000.0,700000.0,900000.0,900000.0,900000.0,2500000.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,312000000.0,313000000.0,367000000.0,318000000.0,336000000.0,350000000.0,426000000.0,449000000.0,431000000.0,442000000.0,416276000.0,447098000.0,468954000.0,433892000.0,449209000.0,282770000.0,633213000.0,42957000.0,44700000.0,95702000.0,86637000.0,71858000.0,65600000.0,66600000.0,49600000.0,82600000.0,110300000.0,102400000.0,88400000.0,73800000.0,100000.0
,EBITDARatio,0.163865546218487,0.167379679144385,0.196466809421842,0.181506849315068,0.197763390229547,0.212765957446809,0.253269916765755,0.275460122699387,0.262165450121654,0.267878787878788,0.263082687807187,0.288363441466345,0.281780474483146,0.302767382580402,0.35411608342215,0.288905485801977,1.09096970605414,1.00939915877529,0.084101599247413,1.01700282671994,1.00463838027761,1.00983726355434,1.01391035548686,1.01369863013699,1.01848049281314,1.03121098626717,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,88000000.0,92000000.0,149000000.0,103000000.0,129000000.0,152000000.0,215000000.0,239000000.0,236000000.0,249000000.0,226518000.0,244226000.0,301374000.0,259118000.0,284628000.0,198647000.0,580413000.0,42557000.0,2300000.0,94102000.0,86237000.0,71158000.0,64700000.0,65700000.0,48700000.0,80100000.0,110300000.0,102400000.0,88400000.0,73800000.0,100000.0
,operatingIncomeRatio,0.046218487394958,0.0491978609625668,0.0797644539614561,0.0587899543378995,0.075927015891701,0.0924012158054711,0.12782401902497,0.146625766871166,0.143552311435523,0.150909090909091,0.143157338584757,0.157517702730855,0.181086649686075,0.180811074275323,0.224375185252921,0.202957202101019,1.0,1.0,0.00432737535277516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,-5000000.0,48000000.0,113000000.0,-91000000.0,24000000.0,-46000000.0,-63000000.0,-2000000.0,44000000.0,-44000000.0,-87180000.0,-20283000.0,31908000.0,22196000.0,28636000.0,40802000.0,0.0,0.0,-4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-50000000.0,-3000000.0,117000000.0,-135000000.0,14000000.0,-28000000.0,4000000.0,78000000.0,134000000.0,107000000.0,56501000.0,137436000.0,231500000.0,161553000.0,144254000.0,93977000.0,0.0,0.0,-32600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0262605042016807,-0.00160427807486631,0.0626338329764454,-0.0770547945205479,0.00824014125956445,-0.0170212765957447,0.00237812128418549,0.0478527607361963,0.0815085158150852,0.0648484848484848,0.0357081238019821,0.0886416802163477,0.139101446715133,0.112730769311284,0.113716914616534,0.0960160937836841,0.0,0.0,-0.0613358419567262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-18000000.0,-7000000.0,-29000000.0,-191000000.0,22000000.0,-84000000.0,15000000.0,40000000.0,26000000.0,28000000.0,23355000.0,50044000.0,92227000.0,31040000.0,38465000.0,34651000.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-28000000.0,10000000.0,152000000.0,57000000.0,-4000000.0,68000000.0,-2000000.0,-7000000.0,114000000.0,219000000.0,61654000.0,101645000.0,139273000.0,130513000.0,105789000.0,59326000.0,34094000.0,-69225000.0,-33000000.0,-14334000.0,1030000.0,1255000.0,2300000.0,4600000.0,-8000000.0,2300000.0,3900000.0,3200000.0,8000000.0,200000.0,-700000.0
,netIncomeRatio,-0.0147058823529412,0.0053475935828877,0.0813704496788009,0.0325342465753425,-0.00235432607416127,0.0413373860182371,-0.00118906064209275,-0.00429447852760736,0.0693430656934307,0.132727272727273,0.0389647734533442,0.0655576674640608,0.0836849926062924,0.0910712329398006,0.0833945587669566,0.0606132434511726,0.0587409310267,-1.62664191554856,-0.0620884289746002,-0.152324073877282,0.0119438292148382,0.0176368082295736,0.035548686244204,0.0700152207001522,-0.164271047227926,0.0287141073657928,0.0353581142339075,0.03125,0.0904977375565611,0.002710027100271,-7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.21,0.0763358778625954,1.17,0.438461538461538,-0.01,0.52,-0.05,-0.0542635658914729,0.87,1.55,0.402967320261438,0.66134657175947,0.91,0.854965182472667,0.73,0.49,0.54,-2.25,-1.25475,-0.74,0.06,0.08,0.15,0.3,-0.52999998675,0.14,0.25,0.2,0.53,0.01,-0.08
,EPSDiluted,-0.21,0.075187969924812,1.15,0.435114503816794,-0.01,0.51,-0.05,-0.0538461538461538,0.86,1.54,0.400350649350649,0.655799579338555,0.9,0.847503522795899,0.72,0.46,0.52,-2.25,-1.25475,-0.74,0.05,0.07,0.14,0.28,-0.524137927419738,0.14,0.25,0.2,0.53,0.01,-0.08
,weightedAverageShsOut,132000000.0,131000000.0,130000000.0,130000000.0,129000000.0,132000000.0,130000000.0,129000000.0,132000000.0,141000000.0,153000000.0,153694000.0,153345000.0,152653000.0,144916438.0,121073469.0,63137037.0,30766667.0,26300000.0,19370270.0,17166667.0,15687500.0,15333333.0,15333333.0,15094340.0,16428571.0,15600000.0,16000000.0,15094340.0,14000000.0,8750000.0
,weightedAverageShsOutDil,132000000.0,133000000.0,132000000.0,131000000.0,129000000.0,133000000.0,130000000.0,130000000.0,133000000.0,142000000.0,154000000.0,154994000.0,154732000.0,153997000.0,146929167.0,128969565.0,65565385.0,30766667.0,26300000.0,19370270.0,20600000.0,17928571.0,16428571.0,16428571.0,15263158.0,16428571.0,15600000.0,16000000.0,15094340.0,14000000.0,8750000.0
