date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,224918000.0,220011000.0,209241000.0,197815000.0,177731000.0,163857000.0,129495000.0,87073000.0,71038000.0,0.0,61864000.0,58498000.0,49640000.0,49272000.0,54301000.0,50226000.0,36399000.0,55827000.0,57464000.0,42111000.0,20037000.0,62263000.0,28022000.0,50533000.0,53169000.0,46531000.0,95500000.0,81900000.0,57700000.0,46500000.0,9500000.0
,operatingIncomeRatio,0.675812998969385,0.69168230733681,0.710225652722903,0.709881970436986,0.715215291750503,0.715570248222614,0.729512306418266,0.738983942696133,0.732705537734779,0.0,0.748035114023845,0.746186029899485,0.772955886703726,0.782033171970479,0.871423298509139,0.333231602133701,0.231278036878423,0.358879910516267,0.353642025453561,0.24514067166134,0.143973960092261,0.422081971880635,0.213650711355769,0.494007351503539,0.482569273636537,0.467982178237737,1.08646188850967,1.14705882352941,1.16565656565657,1.18020304568528,1.20253164556962
,totalOtherIncomeExpensesNet,13275000.0,-3263000.0,-5853000.0,8227000.0,18842000.0,23379000.0,1584000.0,1654000.0,7117000.0,0.0,14744000.0,5191000.0,5906000.0,6487000.0,13341000.0,12721000.0,17309000.0,11694000.0,0.0,5083000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,185311000.0,160449000.0,154333000.0,159365000.0,153465000.0,149607000.0,103052000.0,79498000.0,74663000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.556805514240815,0.504428117366331,0.523851710045755,0.571899705374669,0.617565392354125,0.653339913008542,0.580545211792078,0.674695318599993,0.770094788196343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,749000.0,-707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,185126000.0,160456000.0,154333000.0,159365000.0,151540000.0,148862000.0,101609000.0,106183000.0,90731000.0,0.0,81132000.0,69421000.0,64229000.0,57510000.0,96435000.0,69228000.0,54408000.0,56379000.0,43808000.0,30787000.0,-63000.0,33724000.0,53618000.0,69645000.0,75388000.0,67164000.0,49700000.0,38900000.0,24400000.0,13300000.0,2100000.0
,netIncomeRatio,0.55624964319088,0.504450124339398,0.523851710045755,0.571899705374669,0.609818913480885,0.65008646741314,0.572416046510318,0.90116950130699,0.935824574793972,0.0,0.981016178568837,0.885517118220317,1.00012456984475,0.912784699627014,1.54759039044822,0.459303097051564,0.345706624645766,0.362428403371068,0.269600964970583,0.17922029537265,-0.000452680515337247,0.228615589028838,0.408804647829336,0.68084503186955,0.684232022436217,0.675497088374619,0.565415244596132,0.544817927170868,0.492929292929293,0.33756345177665,0.265822784810127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.1418654816614,3.7,3.68,3.9,3.88,3.96,3.04437630359523,3.74379486530018,3.26231878518671,0.0,2.93,2.51,2.33,2.08,3.48,2.5,1.96419573841583,2.05,1.58,1.16383541816515,-0.08,1.38304191465101,2.20061319858172,2.72,3.01,2.92,2.63,2.35,1.95,1.6,0.29
,EPSDiluted,4.14170619341302,3.67,3.67,3.87,3.87,3.95,3.04072771815334,3.73914058257249,3.25916565129431,0.0,2.92,2.5,2.32,2.07,3.47,2.49,1.95495033826807,2.03,1.57,1.1464833901976,-0.08,1.37285464492326,2.20038724484538,2.69,2.92,2.8,2.49,2.28,1.95,1.6,0.29
,weightedAverageShsOut,44696285.0,43417828.0,41943873.0,40894219.0,39013412.0,37604594.0,33375966.0,28362398.0,27811813.0,27780000.0,27719096.0,27664482.0,27586338.0,27706106.0,27703464.0,27744868.0,27699887.0,27257826.0,26727814.0,26453053.0,24466850.0,24383932.0,24365027.0,24964047.0,24394044.0,21938631.0,16387833.0,13276596.0,12512821.0,7478992.0,7241379.0
,weightedAverageShsOutDil,44698004.0,43703248.0,42091731.0,41151453.0,39155380.0,37644171.0,33416014.0,28397702.0,27838720.0,27780000.0,27792592.0,27732959.0,27618300.0,27731951.0,27783862.0,27778764.0,27830886.0,27531084.0,26985571.0,26853420.0,24466850.0,24564873.0,24367529.0,28689192.0,28887987.0,27235652.0,17309237.0,13684211.0,12512821.0,7478992.0,7241379.0
