date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,operatingExpenses,38600000.0,38489000.0,36746000.0,33911000.0,88992000.0,36916000.0,28228000.0,24469000.0,21471000.0,89614000.0,79493000.0,65178000.0,59804000.0,74361000.0,56866000.0,50806000.0,39304000.0,28855164.0,29386323.0,23097398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,153192000.0,153011000.0,211202000.0,173650000.0,88992000.0,184993000.0,139996000.0,131427000.0,108544000.0,89614000.0,79493000.0,65178000.0,59804000.0,74361000.0,60438000.0,53474000.0,48540000.0,34513956.0,32220708.0,26438379.0,20292016.0,11941508.0,7900000.0,8300000.0,9600000.0,11400000.0,19800000.0,24400000.0,20200000.0,18000000.0,12000000.0,9200000.0,6000000.0
,interestExpense,23202000.0,16974000.0,10726000.0,16722000.0,-10655000.0,20130000.0,5437000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2101000.0,4028000.0,7411000.0,5963000.0,3074000.0,5327000.0,5513000.0,4598000.0,4641000.0,4633000.0,4937000.0,4838000.0,4995000.0,3933000.0,3153000.0,2688000.0,2222000.0,1292202.0,1130311.0,984759.0,612824.0,463447.0,500000.0,1100000.0,1500000.0,6000000.0,3400000.0,2000000.0,1700000.0,1300000.0,1100000.0,700000.0,300000.0
,EBITDA,-18792000.0,-66712000.0,-150345000.0,-52240000.0,-64412000.0,-119664000.0,-48942000.0,-66933000.0,-68368000.0,-68624000.0,-55251000.0,-46397000.0,-26821000.0,-30179000.0,-19073000.0,-18698000.0,-10600000.0,-7266024.0,-23462121.0,-19570717.0,-15199829.0,-297556.0,-3700000.0,-6600000.0,-7700000.0,-4900000.0,-15900000.0,-21500000.0,-16800000.0,-14000000.0,-7500000.0,-7500000.0,-4900000.0
,EBITDARatio,-0.142041889961375,-0.810881112421145,-2.81302623208472,-0.452502013911145,-2.99507114293685,-1.99433352221593,-0.572146689891397,-1.11748697742754,-1.92396229069931,-4.19539035275417,-2.86200466200466,-3.32761959406154,-0.958303558668001,-0.749807448632264,-0.499136396943369,-0.582710047369733,-0.296769136009855,-0.279939111710593,-3.07567804311223,-3.32671080927223,-3.39330145826538,-0.0266138246885986,-1.0,-11.0,-19.25,-9.8,-31.8,-23.8888888888889,-9.88235294117647,-5.18518518518519,-2.20588235294118,-7.5,-6.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-20893000.0,-70740000.0,-157756000.0,-58203000.0,-67486000.0,-124991000.0,-54455000.0,-71531000.0,-73009000.0,-73257000.0,-60188000.0,-51235000.0,-31816000.0,-34112000.0,-22226000.0,-21386000.0,-12822000.0,-8558226.0,-24592432.0,-20555476.0,-15812653.0,-761003.0,-4200000.0,-7700000.0,-9200000.0,-10900000.0,-19300000.0,-23500000.0,-18500000.0,-15300000.0,-8600000.0,-8200000.0,-5200000.0
,operatingIncomeRatio,-0.157922584448862,-0.859841256335768,-2.95168955581334,-0.504153421050352,-3.13800799776806,-2.08311389620346,-0.636595316865597,-1.19425337251235,-2.05456592092303,-4.47863300116158,-3.11774151774152,-3.6746037438141,-1.13677290267257,-0.847524162090984,-0.581649743536062,-0.666479680877587,-0.358978666218713,-0.329723956906625,-3.22385188999454,-3.49410418631754,-3.53011198244036,-0.0680651723692266,-1.13513513513514,-12.8333333333333,-23.0,-21.8,-38.6,-26.1111111111111,-10.8823529411765,-5.66666666666667,-2.52941176470588,-8.2,-6.5
,totalOtherIncomeExpensesNet,-277000.0,-16419000.0,-361000.0,-21087000.0,-742000.0,304000.0,-847000.0,167000.0,198000.0,-62000.0,1914000.0,58000.0,-221000.0,2119000.0,3274000.0,295000.0,-73000.0,1323195.0,1962803.0,997633.0,464074.0,69051.0,100000.0,0.0,200000.0,-1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-44372000.0,-104133000.0,-168843000.0,-96012000.0,-78883000.0,-144817000.0,-60739000.0,-71364000.0,-72811000.0,-73319000.0,-58274000.0,-51177000.0,-32037000.0,-31993000.0,-18953000.0,-17817000.0,-10922000.0,-5871741.0,-19947183.0,-14502027.0,-9473604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8700000.0,0.0,0.0
,incomeBeforeTaxRatio,-0.335391801903265,-1.26573154574516,-3.15913258241964,-0.83165435221357,-3.66795312935925,-2.41353621545948,-0.710057165569727,-1.19146520635769,-2.04899394962713,-4.48242342727884,-3.01859621859622,-3.67044395036936,-1.14466914391882,-0.794876891351338,-0.495996022191982,-0.555254300673149,-0.305784198443362,-0.22622137770735,-2.61490053584847,-2.46511407718264,-2.11494446866664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55882352941176,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265000.0,-100000.0,27000.0,35000.0,17000.0,29000.0,45487.0,35125.0,127812.0,82600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0
,netIncome,-44372000.0,-104133000.0,-168843000.0,-96012000.0,-78883000.0,-144817000.0,-60739000.0,-71364000.0,-72811000.0,-73319000.0,-58274000.0,-50912000.0,-31937000.0,-32020000.0,-18987000.0,-17834000.0,-10951000.0,-5916741.0,-19982308.0,-14629839.0,-15290682.0,-237560.0,-4100000.0,-7600000.0,-9000000.0,-16500000.0,-19900000.0,-23700000.0,-18600000.0,-15300000.0,-8800000.0,-8300000.0,-5300000.0
,netIncomeRatio,-0.335391801903265,-1.26573154574516,-3.15913258241964,-0.83165435221357,-3.66795312935925,-2.41353621545948,-0.710057165569727,-1.19146520635769,-2.04899394962713,-4.48242342727884,-3.01859621859622,-3.6514379975615,-1.14109618407889,-0.795547715471192,-0.496885795038208,-0.555784093742209,-0.306596114004144,-0.227955098931912,-2.61950511491718,-2.4868400855836,-3.41358402969351,-0.0212476985610221,-1.10810810810811,-12.6666666666667,-22.5,-33.0,-39.8,-26.3333333333333,-10.9411764705882,-5.66666666666667,-2.58823529411765,-8.3,-6.625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.299182124050138,-0.7,-1.2,-0.98,-0.90564,-1.65,-0.71,-0.83,-0.87,-0.95,-0.85,-0.87,-0.63,-0.75,-0.45,-0.43,-0.27,-0.15,-0.48,-0.37,-0.42,-0.01,-0.2,-0.34,-0.7,-1.15,-1.58,-2.09,-1.76,-1.58,-1.28,-1.46,-4.06
,EPSDiluted,-0.299182124050138,-0.7,-1.2,-0.98,-0.90564,-1.65,-0.71,-0.83,-0.87,-0.95,-0.85,-0.87,-0.63,-0.75,-0.45,-0.43,-0.27,-0.15,-0.48,-0.37,-0.42,-0.01,-0.2,-0.34,-0.7,-1.15,-1.58,-2.09,-1.76,-1.58,-1.28,-1.46,-4.06
,weightedAverageShsOut,148311000.0,148311000.0,139946000.0,98068000.0,87102000.0,86976000.0,86038000.0,85481000.0,84063000.0,76814000.0,68919000.0,58845000.0,51068000.0,42969000.0,41759000.0,41184000.0,40868000.0,40645752.0,41912167.0,39623948.0,36675324.0,29520576.0,25525061.0,24210340.0,17930164.0,14379064.0,12571134.0,11339713.0,10568182.0,9683544.0,6875000.0,5684932.0,1576355.0
,weightedAverageShsOutDil,148311000.0,148311000.0,139946000.0,98068000.0,87102000.0,86976000.0,86038000.0,85481000.0,84063000.0,76814000.0,68919000.0,58845000.0,51068000.0,42969000.0,41759000.0,41184000.0,40868000.0,40645752.0,41912167.0,39623948.0,36675324.0,32848956.0,25525061.0,24210340.0,19423077.0,14379064.0,12619048.0,11339713.0,10568182.0,9683544.0,6875000.0,5684932.0,1576355.0
