date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,678300000.0,696200000.0,631300000.0,583000000.0,545700000.0,557400000.0,646400000.0,634500000.0,648800000.0,583800000.0,450300000.0,381700000.0,388300000.0,198507000.0,162948000.0,115169000.0,119594000.0,125526000.0,54751000.0,45830000.0,40281000.0,33381142.0
,costAndExpenses,1726000000.0,1773500000.0,1626900000.0,1535900000.0,1414500000.0,1472600000.0,1692000000.0,1668700000.0,1608800000.0,1483000000.0,1149200000.0,977600000.0,990400000.0,492945000.0,399448000.0,286931000.0,285534000.0,270360000.0,110623000.0,89418000.0,75868000.0,61512241.0
,interestExpense,14400000.0,16000000.0,12600000.0,15400000.0,13200000.0,13000000.0,13300000.0,13400000.0,14300000.0,7300000.0,5600000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,80400000.0,75600000.0,64900000.0,63900000.0,54300000.0,53300000.0,59700000.0,61300000.0,59100000.0,3000000.0,5800000.0,29700000.0,29900000.0,12628000.0,13289000.0,8608000.0,9793000.0,16873000.0,8195000.0,6040000.0,4145000.0,3486625.0
,EBITDA,341900000.0,374700000.0,333600000.0,293900000.0,251100000.0,204500000.0,176600000.0,232000000.0,241700000.0,171700000.0,161500000.0,166600000.0,146600000.0,67259000.0,49675000.0,19246000.0,8675000.0,7192000.0,13940000.0,9313000.0,4879000.0,6664834.0
,EBITDARatio,0.172025157232704,0.180787416771205,0.175986495041148,0.166430715216037,0.155836901880469,0.125939155068358,0.0976283929459893,0.126128085245189,0.134922407055934,0.103953502452019,0.123764273124377,0.149484073575594,0.132418029084997,0.122830438149225,0.113976881106109,0.0646774361576643,0.0305010969846985,0.0275894874539184,0.119792382785646,0.100473616640235,0.0636928539724811,0.103026551832612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,261500000.0,299100000.0,268700000.0,230000000.0,196800000.0,151200000.0,116900000.0,170700000.0,182600000.0,168700000.0,155700000.0,136900000.0,116700000.0,54631000.0,36386000.0,10638000.0,-1118000.0,-9681000.0,5745000.0,3273000.0,734000.0,3178209.0
,operatingIncomeRatio,0.131572327044025,0.144311492810962,0.141749314201308,0.130245200747494,0.122137404580153,0.0931149156300037,0.0646249101663995,0.0928020006523867,0.101931450262365,0.102137191984016,0.119319488083378,0.122835352175864,0.105410532020594,0.0997687992169124,0.0834859143618901,0.0357496916681509,-0.00393086183618362,-0.0371376290380123,0.0493692424034099,0.0353108716056575,0.00958199524816584,0.0491294928385875
,totalOtherIncomeExpensesNet,-24500000.0,-4000000.0,-12600000.0,-17600000.0,-6300000.0,-11400000.0,-3100000.0,-33700000.0,-30900000.0,-16900000.0,-900000.0,-1300000.0,-16700000.0,-5522000.0,-1990000.0,0.0,0.0,-8210000.0,-10266000.0,339000.0,-208000.0,-407598.0
,incomeBeforeTax,225800000.0,280400000.0,244700000.0,197800000.0,177600000.0,128000000.0,101300000.0,124600000.0,138300000.0,145500000.0,150100000.0,129100000.0,93200000.0,48612000.0,34420000.0,11949000.0,-4897000.0,-7830000.0,-4137000.0,6006000.0,2320000.0,1862929.0
,incomeBeforeTaxRatio,0.113610062893082,0.135289008974235,0.129088415277485,0.112010872642845,0.110221560230869,0.0788274418031777,0.0560008845154514,0.0677394802653039,0.0772021882326672,0.0880910576981292,0.115027971492068,0.115836698070884,0.0841839038930539,0.0887767177524216,0.0789750226003478,0.040155392530808,-0.0172177373987399,-0.0300369419861209,-0.035551010587103,0.0647959348804091,0.0302864154982899,0.0287975891340994
,incomeTaxExpense,64400000.0,82400000.0,63700000.0,117500000.0,23100000.0,23100000.0,41700000.0,42800000.0,60100000.0,51500000.0,53300000.0,48100000.0,28000000.0,16784000.0,15931000.0,8263000.0,2865000.0,9724000.0,2063000.0,2369000.0,254000.0,986887.0
,netIncome,157800000.0,197200000.0,179700000.0,78600000.0,153600000.0,101600000.0,56700000.0,80100000.0,77500000.0,92300000.0,95400000.0,81200000.0,64900000.0,31529000.0,18481000.0,3646000.0,-7831000.0,-17554000.0,-6200000.0,3637000.0,2250000.0,1249519.0
,netIncomeRatio,0.0793962264150943,0.095146193187301,0.0947984806921291,0.0445098816467524,0.0953267547942655,0.0625692819312723,0.0313450163082536,0.0435468087419811,0.043262252986491,0.0558818187322153,0.0731090505019542,0.0728577837595334,0.058621624062867,0.0575792218797025,0.0424037592294314,0.0122526204006466,-0.0275336127362736,-0.0673395248562408,-0.053279252028049,0.0392378979620459,0.0293726012375656,0.0193153548939604
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.01675257731959,1.27,1.15,0.5,0.951672862453532,0.604042806183115,0.34,0.481081081081081,0.47,0.56,0.58029197080292,0.5,0.4,0.304034637711905,0.182057293718969,0.0407278739066811,-0.09,-0.22,-0.11,0.07,0.0456673710875571,0.03
,EPSDiluted,1.01675257731959,1.26,1.14,0.49,0.946979038224414,0.600827912477824,0.33,0.475370919881306,0.46,0.55,0.575739287869644,0.49,0.39,0.295301070535455,0.180195200904827,0.0405886805895712,-0.09,-0.22,-0.113114,0.065914,0.0450703286422199,0.03
,weightedAverageShsOut,155200000.0,155200000.0,156200000.0,158100000.0,161400000.0,168200000.0,167800000.0,166500000.0,166000000.0,165400000.0,164400000.0,163500000.0,162700000.0,103702000.0,101512000.0,89521000.0,87011111.0,81280000.0,54812000.0,54825000.0,49269313.0,45500000.0
,weightedAverageShsOutDil,155200000.0,156600000.0,157200000.0,159100000.0,162200000.0,169100000.0,169500000.0,168500000.0,167400000.0,166900000.0,165700000.0,164900000.0,165600000.0,106769000.0,102561000.0,89828000.0,87011111.0,81280000.0,54812000.0,55178000.0,49921979.0,45500000.0
