date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-06-30_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,otherFinancingActivites,-17800000.0,-46000000.0,-144300000.0,-3700000.0,-230300000.0,-8700000.0,-3200000.0,-3400000.0,52800000.0,-62100000.0,-93000000.0,0.0,0.0,-40600000.0,0.0,-14200000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,366400000.0,1468700000.0,1068700000.0,790500000.0,-3411600000.0,795600000.0,445100000.0,174500000.0,0.0,281400000.0,210700000.0,-1015600000.0,516100000.0,-72900000.0,-460000000.0,-100300000.0,-500900000.0,-471000000.0,-1033500000.0,-660500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,27300000.0,82700000.0,2400000.0,10900000.0,-9400000.0,-1400000.0,-9500000.0,24800000.0,52800000.0,2300000.0,-7200000.0,-4200000.0,-14000000.0,2900000.0,-36300000.0,39900000.0,2800000.0,-3800000.0,-63800000.0,-65100000.0
,cashAtEndOfPeriod,148400000.0,121100000.0,38400000.0,26400000.0,15500000.0,25400000.0,26800000.0,36300000.0,52800000.0,11500000.0,9200000.0,16400000.0,20600000.0,36000000.0,33100000.0,69400000.0,30100000.0,27300000.0,54300000.0,127900000.0
,cashAtBeginningOfPeriod,121100000.0,38400000.0,36000000.0,15500000.0,24900000.0,26800000.0,36300000.0,11500000.0,0.0,9200000.0,16400000.0,20600000.0,34600000.0,33100000.0,69400000.0,29500000.0,27300000.0,31100000.0,118100000.0,193000000.0
,operatingCashFlow,1583300000.0,540100000.0,742200000.0,803300000.0,1456800000.0,1319600000.0,1436800000.0,1275500000.0,0.0,870200000.0,725400000.0,1666200000.0,584200000.0,757200000.0,1156200000.0,712300000.0,1022800000.0,472900000.0,1172400000.0,1042600000.0
,capitalExpenditure,-1802400000.0,-1818200000.0,-1695800000.0,-1475200000.0,-1360700000.0,-2028500000.0,-1879900000.0,-1498800000.0,0.0,-1125200000.0,-803800000.0,-777200000.0,-1299600000.0,-788300000.0,-637400000.0,-590400000.0,-517000000.0,-574600000.0,-621900000.0,-668100000.0
,freeCashFlow,-219100000.0,-1278100000.0,-953600000.0,-671900000.0,96100000.0,-708900000.0,-443100000.0,-223300000.0,0.0,-255000000.0,-78400000.0,889000000.0,-715400000.0,-31100000.0,518800000.0,121900000.0,505800000.0,-101700000.0,550500000.0,374500000.0
