date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,0.0,500000000.0,940000000.0,2936000000.0,1372000000.0,1066000000.0,1820000000.0,18115000000.0,9991000000.0,301000000.0,501000000.0,577000000.0,447000000.0,566000000.0,189000000.0,8613000000.0,-2464000000.0,-72000000.0,-1325000000.0,-1083000000.0,-1203000000.0,-1023000000.0,58000000.0,17752000.0,45000000.0,-43000000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-7858000000.0,-16974000000.0,-21571000000.0,-14077000000.0,-14753000000.0,-17300000000.0,-19574000000.0,-7855000000.0,-12962000000.0,-26633000000.0,-3960000000.0,-18133000000.0,-22767000000.0,-14837000000.0,-9518000000.0,-1729000000.0,-11954000000.0,-9735000000.0,-10983000000.0,-11604000000.0,-6326000000.0,-5142000000.0,-6520000000.0,-9725560000.0,-2593000000.0,-2443000000.0,-1619000000.0,-786000000.0,-2408000000.0,-3262000000.0,-2018000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-12268000000.0,-7118000000.0,-7210000000.0,-6276000000.0,-6685000000.0,-6426000000.0,-6282000000.0,-5959000000.0,-7177000000.0,-9102000000.0,-8321000000.0,-10426000000.0,-5136000000.0,-3192000000.0,-3655000000.0,-6277000000.0,-2228000000.0,-8268000000.0,-8420399000.0,-5189639000.0,0.0,0.0,0.0,-2799744000.0,-1460000000.0,-1522000000.0,-2141000000.0,-2740000000.0,-1573000000.0,-1731000000.0,-1697000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122000000.0,74000000.0,169000000.0,207000000.0,0.0,0.0,0.0,0.0,487000000.0,173000000.0,0.0,181000000.0,0.0,245000000.0,0.0,111584000.0,34000000.0,42000000.0,47000000.0,28000000.0,14000000.0,91000000.0,19000000.0
,commonStockRepurchased,0.0,-1511000000.0,0.0,0.0,0.0,0.0,-4589000000.0,-5358000000.0,0.0,0.0,0.0,0.0,-2567000000.0,-7113000000.0,-15151000000.0,-11315000000.0,-7695000000.0,-1999000000.0,-750000000.0,-1281000000.0,-2039000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400000000.0
,dividendsPaid,-6340000000.0,-6946000000.0,-6699000000.0,-6153000000.0,-4611000000.0,-6659000000.0,-5850000000.0,-5441000000.0,-5294000000.0,-4072000000.0,-2627000000.0,-10899000000.0,-10342000000.0,-8106000000.0,-7686000000.0,-7359000000.0,-6041000000.0,-5654000000.0,-5264000000.0,-4827000000.0,-4439000000.0,-4286000000.0,-2408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,657000000.0,566000000.0,0.0,1063000000.0,887000000.0,-96000000.0,9000000.0,32000000.0,0.0,0.0,0.0,0.0,-425000000.0,-227000000.0,-283000000.0,-827000000.0,-132000000.0,41000000.0,415000000.0,211000000.0,0.0,93000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,3956000000.0,-8817000000.0,-4079000000.0,-3296000000.0,1977000000.0,-4535000000.0,-5266000000.0,-10400000000.0,-2018000000.0,482000000.0,840000000.0,-9551000000.0,-10509000000.0,-9035000000.0,-19071000000.0,-23303000000.0,-12950000000.0,-6679000000.0,-4863000000.0,-5588000000.0,-7852000000.0,-3239000000.0,-2408000000.0,-578208000.0,-557000000.0,-1264000000.0,-1017000000.0,-1878000000.0,245000000.0,1054000000.0,-215000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,379000000.0,25000000.0,-330000000.0,544000000.0,-820000000.0,-672000000.0,-671000000.0,40000000.0,64000000.0,-492000000.0,-279000000.0,110000000.0,-184000000.0,135000000.0,47000000.0,-88000000.0,0.0,-78000000.0,0.0,0.0,-50000000.0,-39000000.0,0.0,-136944000.0,391000000.0,-7000000.0,-15000000.0,-14000000.0,-31000000.0,9000000.0,29000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8639000000.0,4000000.0,-3107000000.0,2102000000.0,-2905000000.0,-3374000000.0,7243000000.0,2885000000.0,5481000000.0,-4489000000.0,10217000000.0,142000000.0,4635000000.0,972000000.0,-370000000.0,970000000.0,-871000000.0,317000000.0,57000000.0,241000000.0,376000000.0,926000000.0,0.0,-73544000.0,193000000.0,157000000.0,183000000.0,59000000.0,-393000000.0,-72000000.0,760000000.0
,cashAtEndOfPeriod,31111000000.0,22472000000.0,22468000000.0,25586000000.0,23484000000.0,26389000000.0,29763000000.0,22520000000.0,19548000000.0,14067000000.0,18556000000.0,8339000000.0,8197000000.0,3562000000.0,2590000000.0,2960000000.0,1156000000.0,1947000000.0,1520000000.0,1358000000.0,1831000000.0,1331000000.0,0.0,-1175182400.0,-963000000.0,-5103000000.0,-24000000.0,-207000000.0,-266000000.0,127000000.0,199000000.0
,cashAtBeginningOfPeriod,22472000000.0,22468000000.0,25575000000.0,23484000000.0,26389000000.0,29763000000.0,22520000000.0,19635000000.0,14067000000.0,18556000000.0,8339000000.0,8197000000.0,3562000000.0,2590000000.0,2960000000.0,1359000000.0,2027000000.0,1630000000.0,1463000000.0,1117000000.0,1455000000.0,405000000.0,1311000000.0,-1101638400.0,-1156000000.0,-5260000000.0,-207000000.0,-266000000.0,127000000.0,199000000.0,-561000000.0
,operatingCashFlow,12162000000.0,25770000000.0,22873000000.0,18931000000.0,10691000000.0,19133000000.0,32754000000.0,21100000000.0,20397000000.0,22154000000.0,13616000000.0,27716000000.0,38095000000.0,24709000000.0,28172000000.0,26721000000.0,24033000000.0,16731000000.0,15903000000.0,17433000000.0,14604000000.0,9346000000.0,8022000000.0,10367168000.0,2952000000.0,3871000000.0,2834000000.0,2737000000.0,1801000000.0,2127000000.0,2964000000.0
,capitalExpenditure,-12306000000.0,-15418000000.0,-16707000000.0,-16562000000.0,-16701000000.0,-18648000000.0,-22546000000.0,-24520000000.0,-23078000000.0,-17845000000.0,-18421000000.0,-20650000000.0,-22658000000.0,-17830000000.0,-15125000000.0,-12281000000.0,-13035000000.0,-12368000000.0,-12049000000.0,-12142000000.0,-10220000000.0,-6457000000.0,-8745000000.0,-8888680000.0,-3114000000.0,-2646000000.0,-2405000000.0,-2800000000.0,-3466000000.0,-3793000000.0,-3604000000.0
,freeCashFlow,-144000000.0,10352000000.0,6166000000.0,2369000000.0,-6010000000.0,485000000.0,10208000000.0,-3420000000.0,-2681000000.0,4309000000.0,-4805000000.0,7066000000.0,15437000000.0,6879000000.0,13047000000.0,14440000000.0,10998000000.0,4363000000.0,3854000000.0,5291000000.0,4384000000.0,2889000000.0,-723000000.0,1478488000.0,-162000000.0,1225000000.0,429000000.0,-63000000.0,-1665000000.0,-1666000000.0,-640000000.0
