date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,costAndExpenses,2719700000.0,1910400000.0,2139400000.0,1772800000.0,358746000.0,314617000.0,303424000.0,286236000.0,268241000.0,266512000.0,269763000.0,248497000.0,229473000.0
,interestExpense,35300000.0,36200000.0,38700000.0,39600000.0,5747000.0,43000.0,0.0,0.0,0.0,879000.0,896000.0,875000.0,19000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,158500000.0,176600000.0,204000000.0,192200000.0,44377000.0,46274000.0,39913000.0,34488000.0,31485000.0,34094000.0,29891000.0,27512000.0,25633000.0
,EBITDA,865900000.0,762300000.0,833400000.0,648500000.0,342577000.0,366202000.0,353714000.0,320302000.0,275582000.0,275726000.0,197232000.0,205097000.0,212943000.0
,EBITDARatio,0.252662601032943,0.305396418412724,0.300996821727824,0.290924588398905,0.521469040073309,0.577109582456721,0.573071408319495,0.55991958744865,0.537891001643446,0.542613904719922,0.451224422563051,0.481355701484691,0.510920550982166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,707400000.0,585700000.0,629400000.0,456300000.0,298200000.0,319928000.0,313801000.0,285814000.0,244097000.0,241632000.0,167341000.0,177585000.0,187310000.0
,operatingIncomeRatio,0.206413585830586,0.234646047834622,0.22731869401907,0.204701449015298,0.45391858691582,0.504184888384591,0.508406172789501,0.499631151123154,0.476437429977866,0.475518750590384,0.382840239393828,0.416785970775578,0.44941852234856
,totalOtherIncomeExpensesNet,-9400000.0,-48400000.0,-20000000.0,-80600000.0,14151000.0,4139000.0,-4104000.0,-2158000.0,-1546000.0,-669000.0,-1822000.0,520000.0,6116000.0
,incomeBeforeTax,660400000.0,501400000.0,571200000.0,334400000.0,306604000.0,324024000.0,309697000.0,283656000.0,242551000.0,240084000.0,164623000.0,177230000.0,193407000.0
,incomeBeforeTaxRatio,0.19269936681159,0.200873362445415,0.206298757584513,0.150015701404154,0.466711114764379,0.510639907335177,0.50175705779902,0.495858753605454,0.47341989077523,0.47247237003684,0.376622039606135,0.41595279781826,0.464047238011147
,incomeTaxExpense,192200000.0,130600000.0,146000000.0,-66200000.0,120884000.0,119001000.0,119983000.0,107657000.0,85156000.0,100678000.0,65227000.0,70779000.0,78119000.0
,netIncome,468200000.0,374900000.0,426500000.0,401700000.0,186820000.0,205023000.0,189714000.0,175999000.0,157395000.0,139406000.0,99396000.0,106451000.0,115288000.0
,netIncomeRatio,0.136616964780718,0.150194303112856,0.154037850332274,0.180207258534835,0.284376493653968,0.323102380445831,0.307366033456195,0.307663665763482,0.307209303233412,0.274343493183035,0.22739668362678,0.249836885857652,0.276613969379749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.20287253141831,3.35,3.78,3.7,2.27,2.46,2.21,1.99,1.78,1.52,1.03,1.17,1.27
,EPSDiluted,4.20287253141831,3.34,3.76,3.69,2.27,2.46,2.21,1.99,1.78,1.52,1.03,1.15,1.24
,weightedAverageShsOut,111400000.0,111400000.0,111800000.0,107200000.0,81432000.0,83081000.0,85406000.0,87331000.0,87460000.0,89994000.0,95754000.0,90733000.0,90733000.0
,weightedAverageShsOutDil,111400000.0,111800000.0,112200000.0,107500000.0,81432000.0,83081000.0,85406000.0,87331000.0,87460000.0,89994000.0,95754000.0,92951000.0,92951000.0
