date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,6700000.0,3800000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1910000.0,-387000.0,-496000.0,-2351000.0,-1000000.0,-5750000.0,-6600000.0,-4701000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970000.0,-1154000.0,-1310000.0,-8407000.0,-54771000.0,-709000.0,-5000000.0,-600000.0,-2500000.0,-800000.0,-200000.0,-100000.0,-100000.0,-400000.0,-700000.0,-2000000.0,0.0,0.0
,netCashUsedForInvestingActivites,-24233000.0,-26872000.0,-41827000.0,-70659000.0,-21882000.0,-120855000.0,-375441000.0,-173757000.0,-187654000.0,-95709000.0,-20774000.0,-5243000.0,-2654000.0,-2205000.0,-11016000.0,-2846000.0,-1935000.0,-2131000.0,-11015000.0,-58088000.0,-2644000.0,-6000000.0,-4200000.0,-8200000.0,-12500000.0,-4700000.0,-2400000.0,-1300000.0,-1300000.0,-600000.0,-6200000.0,-2690000.0,-1610000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-46840000.0,-76768000.0,-694000.0,-437000.0,-1055000.0,-1049000.0,-696000.0,-157000.0,-163000.0,-221000.0,-216000.0,-3280000.0,-423000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,24702000.0,0.0,0.0,0.0,0.0,0.0,299729000.0,272076000.0,106889000.0,62054000.0,0.0,0.0,0.0,23257000.0,2713000.0,8135000.0,4898000.0,15539000.0,13544000.0,2369000.0,4399000.0,400000.0,600000.0,400000.0,500000.0,32000000.0,0.0,0.0,7300000.0,0.0,5700000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-2871000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1400000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15630000.0,1170000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-752000.0,-1617000.0,-1420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-4842000.0,-4532000.0,-10042000.0,-8751000.0,0.0,-1243000.0,7653000.0,25875000.0,0.0,-3582000.0,43000.0,3255000.0,-2109000.0,0.0,0.0,-621000.0,-2166000.0,-2117000.0,185000.0,8107000.0,-250000.0,0.0,-100000.0,1000000.0,0.0,1800000.0,-700000.0,0.0,-1000000.0,-700000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-6980000.0,18700000.0,14264000.0,-9188000.0,-3926000.0,-2157000.0,308582000.0,298696000.0,111126000.0,209975000.0,1041000.0,273000.0,-1434000.0,14669000.0,9935000.0,5717000.0,1147000.0,22229000.0,5843000.0,40907000.0,4159000.0,300000.0,-900000.0,1100000.0,5400000.0,33800000.0,-900000.0,-200000.0,5600000.0,-400000.0,5500000.0,15630000.0,5170000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1428000.0,289000.0,-3145000.0,5303000.0,-1790000.0,-3079000.0,-5706000.0,334000.0,223000.0,-155000.0,325000.0,-15000.0,42000.0,269000.0,-586000.0,773000.0,182000.0,395000.0,189000.0,-2519000.0,-195000.0,800000.0,700000.0,500000.0,200000.0,-200000.0,300000.0,-100000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-49906000.0,23698000.0,-25912000.0,-48603000.0,29304000.0,-129219000.0,-21454000.0,150457000.0,-23261000.0,141771000.0,12436000.0,2749000.0,-7525000.0,15358000.0,-9997000.0,-2164000.0,2322000.0,21675000.0,-3669000.0,-13051000.0,6446000.0,-3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7320000.0,-1350000.0
,cashAtEndOfPeriod,84711000.0,134617000.0,110919000.0,136344000.0,184947000.0,155643000.0,284862000.0,306316000.0,155859000.0,179120000.0,37349000.0,24913000.0,22164000.0,29689000.0,14331000.0,24112000.0,26276000.0,23954000.0,2279000.0,5948000.0,18999000.0,12600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9120000.0,-1350000.0
,cashAtBeginningOfPeriod,134617000.0,110919000.0,136831000.0,184947000.0,155643000.0,284862000.0,306316000.0,155859000.0,179120000.0,37349000.0,24913000.0,22164000.0,29689000.0,14331000.0,24328000.0,26276000.0,23954000.0,2279000.0,5948000.0,18999000.0,12553000.0,15900000.0,12700000.0,24400000.0,38300000.0,6400000.0,6500000.0,3000000.0,1700000.0,5500000.0,9200000.0,1800000.0,0.0
,operatingCashFlow,-20121000.0,31581000.0,4796000.0,25941000.0,56902000.0,-3128000.0,51111000.0,25184000.0,53044000.0,27660000.0,31844000.0,7734000.0,-3479000.0,2625000.0,-8330000.0,-5808000.0,2928000.0,1182000.0,1314000.0,6649000.0,5126000.0,1600000.0,7600000.0,-5000000.0,-7000000.0,3000000.0,3000000.0,5100000.0,-3000000.0,-2700000.0,-2900000.0,-5610000.0,-4910000.0
,capitalExpenditure,-13643000.0,-23985000.0,-41664000.0,-32040000.0,-17699000.0,-23306000.0,-23480000.0,-8620000.0,-3953000.0,-3206000.0,-1585000.0,-1197000.0,-6108000.0,-2226000.0,-11264000.0,-2603000.0,-781000.0,-874000.0,-3210000.0,-3317000.0,-4893000.0,-7700000.0,-5800000.0,-8400000.0,-9400000.0,-5100000.0,-3100000.0,-2100000.0,-1400000.0,-1700000.0,-4500000.0,-2820000.0,-1410000.0
,freeCashFlow,-33764000.0,7596000.0,-36868000.0,-6099000.0,39203000.0,-26434000.0,27631000.0,16564000.0,49091000.0,24454000.0,30259000.0,6537000.0,-9587000.0,399000.0,-19594000.0,-8411000.0,2147000.0,308000.0,-1896000.0,3332000.0,233000.0,-6100000.0,1800000.0,-13400000.0,-16400000.0,-2100000.0,-100000.0,3000000.0,-4400000.0,-4400000.0,-7400000.0,-8430000.0,-6320000.0
