date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,incomeBeforeTaxRatio,0.245390355475312,0.122830274100425,0.192628680563387,0.0992546770801894,0.15470771127367,0.139528345774155,0.175271775717515,0.00162243943224573,0.119044349130554,-0.0201180458806294,0.0157204404021063,-0.04926601026276,-0.292627027330575,-0.0523461306366918,-0.0195083135660654,-0.193636005715474,-0.0741474729388785,-0.366753447921916,-0.14724407683859,-0.439234038218867,-0.158274277704229,-0.291345933998933
,incomeTaxExpense,296508000.0,137026000.0,144680000.0,-233943000.0,77572000.0,48687000.0,46101000.0,2600000.0,-132279000.0,5725000.0,6741000.0,200000.0,-5316000.0,5807000.0,3819000.0,4958000.0,4385000.0,-14920000.0,5178000.0,-670000.0,2041000.0,1764000.0
,netIncome,811441000.0,230259000.0,389477000.0,474997000.0,91537000.0,77684000.0,64550000.0,-1785000.0,182492000.0,-11891000.0,-1815000.0,-12614000.0,-78059000.0,-19773000.0,-8992000.0,-48730000.0,-20500000.0,-71799000.0,-52304000.0,-79374000.0,-32527000.0,-47637000.0
,netIncomeRatio,0.180269386255298,0.0757599387232161,0.140773326740632,0.195313996988445,0.0829748275455724,0.0866644280252617,0.102247545187713,-0.00355344096510262,0.481977223266919,-0.0387972240620442,-0.0057922450933461,-0.0500597271994888,-0.273969092970283,-0.0741114163740016,-0.0339104495623546,-0.215568915254387,-0.0834215024009115,-0.334989642237277,-0.390797898968163,-0.449153741250233,-0.168870544869299,-0.302549348372837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,17.6453920758492,5.01,8.52,10.38,2.98,2.5,2.1,-0.06,6.31,-0.42,-0.06,-0.44,-2.75,-0.7,-0.32,-1.72,-0.72,-5.59,-9.66,-17.56,-1.835989,-3.30079
,EPSDiluted,17.6453920758492,4.8,8.21,10.07,2.89,2.42,2.02,-0.06,5.94,-0.42,-0.06,-0.44,-2.75,-0.7,-0.32,-1.72,-0.72,-5.59,-9.66,-17.56,-1.835989,-3.30079
,weightedAverageShsOut,43758000.0,45986000.0,45718000.0,45754000.0,30687000.0,31100000.0,30774000.0,29897000.0,28940000.0,28626000.0,28434000.0,28427000.0,28423000.0,28401000.0,28376000.0,28363000.0,28363000.0,15576000.0,6216000.0,5094000.0,14432000.0,14432000.0
,weightedAverageShsOutDil,45700000.0,45986000.0,47412000.0,47149000.0,31664000.0,32091000.0,32003000.0,29897000.0,30732000.0,28626000.0,28434000.0,28427000.0,28423000.0,28401000.0,28376000.0,28363000.0,28363000.0,15576000.0,6216000.0,5094000.0,14432000.0,14432000.0
