date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,93000000.0,-437000000.0,-698000000.0,-466000000.0,-417000000.0,-2748000000.0,-455000000.0,-402000000.0,-221000000.0,-426000000.0,-1314000000.0,-418000000.0,-377200000.0,1467700000.0,-177900000.0,-248700000.0,338800000.0,-201800000.0,-474600000.0,-111200000.0,-464100000.0,-347300000.0,-4232600000.0,-551000000.0,-822100000.0,-334300000.0,-320000000.0,429200000.0,-288800000.0,159100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2460000000.0,-4099000000.0,-2353000000.0,-1764000000.0,-1453000000.0,-2321000000.0,-1101000000.0,-1040000000.0,-440000000.0,-1797000000.0,-614000000.0,-911000000.0,-966000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,5000000.0,0.0,5000000.0,1000000.0,5000000.0,19000000.0,4000000.0,5000000.0,5000000.0,7000000.0,14500000.0,62800000.0,8000000.0,21000000.0,27400000.0,3600000.0,6800000.0,2400000.0,2600000.0,4600000.0,1080700000.0,503800000.0,12800000.0,3800000.0,5000000.0,0.0,0.0,850500000.0
,commonStockRepurchased,-3000000.0,-42000000.0,-163000000.0,-5000000.0,0.0,-100000000.0,-32000000.0,-33000000.0,-27000000.0,0.0,-199000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5200000.0,-17200000.0,-225600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-8000000.0,-31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000000.0,0.0,-62200000.0,-5400000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,-21500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-71000000.0,-74000000.0,-35000000.0,-45000000.0,-25000000.0,-112000000.0,-50000000.0,-43000000.0,5000000.0,-76000000.0,-37000000.0,300000.0,-45200000.0,-600000.0,-19100000.0,-99000000.0,-60300000.0,-167600000.0,-98600000.0,-88200000.0,0.0,-1000000.0,-10400000.0,-164700000.0,-2900000.0,0.0,-1200000.0,-14900000.0,0.0,-135600000.0
,netCashUsedProvidedByFinancingActivities,-557000000.0,68000000.0,-53000000.0,-392000000.0,-228000000.0,2057000000.0,-70000000.0,-321000000.0,-339000000.0,-323000000.0,547000000.0,114200000.0,-315700000.0,-1967600000.0,-9000000.0,-273100000.0,-837900000.0,-122400000.0,-157300000.0,-496700000.0,23100000.0,-213200000.0,3642600000.0,182300000.0,563500000.0,81000000.0,176700000.0,-633700000.0,111900000.0,-456900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,19000000.0,3000000.0,-20000000.0,22000000.0,-13000000.0,-30000000.0,-21000000.0,-7000000.0,16000000.0,6000000.0,3000000.0,-64000000.0,-22900000.0,51800000.0,12700000.0,-13300000.0,3700000.0,8100000.0,-400000.0,-4300000.0,48800000.0,-16800000.0,-4100000.0,-19200000.0,-7700000.0,700000.0,-41800000.0,-41200000.0,-23800000.0,-12700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12000000.0,39000000.0,20000000.0,0.0,93000000.0,-113000000.0,129000000.0,-48000000.0,31000000.0,-240000000.0,-172000000.0,432200000.0,-8200000.0,165000000.0,-23900000.0,-31300000.0,114500000.0,37000000.0,-29200000.0,-74100000.0,-27400000.0,-14300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,563000000.0,551000000.0,512000000.0,492000000.0,492000000.0,399000000.0,512000000.0,383000000.0,431000000.0,400000000.0,640000000.0,811700000.0,379500000.0,387700000.0,222700000.0,246600000.0,277900000.0,163400000.0,126400000.0,155600000.0,229700000.0,257100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,551000000.0,512000000.0,492000000.0,492000000.0,399000000.0,512000000.0,383000000.0,431000000.0,400000000.0,640000000.0,812000000.0,379500000.0,387700000.0,222700000.0,246600000.0,277900000.0,163400000.0,126400000.0,155600000.0,229700000.0,257100000.0,271400000.0,218200000.0,160900000.0,109400000.0,109400000.0,67100000.0,81100000.0,67400000.0,93600000.0
,operatingCashFlow,457000000.0,405000000.0,791000000.0,721000000.0,751000000.0,608000000.0,675000000.0,682000000.0,575000000.0,503000000.0,592000000.0,800000000.0,707600000.0,636400000.0,150300000.0,503800000.0,609900000.0,353100000.0,603100000.0,538100000.0,364800000.0,563000000.0,647300000.0,445200000.0,317800000.0,252600000.0,227400000.0,231700000.0,214400000.0,284300000.0
,capitalExpenditure,-311000000.0,-426000000.0,-536000000.0,-441000000.0,-454000000.0,-402000000.0,-369000000.0,-361000000.0,-290000000.0,-285000000.0,-503000000.0,-427600000.0,-361700000.0,-292500000.0,-320300000.0,-404100000.0,-461800000.0,-431500000.0,-496000000.0,-531900000.0,-481400000.0,-684400000.0,-4273700000.0,-471300000.0,-831300000.0,-283600000.0,-286000000.0,-266200000.0,-250800000.0,-216200000.0
,freeCashFlow,146000000.0,-21000000.0,255000000.0,280000000.0,297000000.0,206000000.0,306000000.0,321000000.0,285000000.0,218000000.0,89000000.0,372400000.0,345900000.0,343900000.0,-170000000.0,99700000.0,148100000.0,-78400000.0,107100000.0,6200000.0,-116600000.0,-121400000.0,-3626400000.0,-26100000.0,-513500000.0,-31000000.0,-58600000.0,-34500000.0,-36400000.0,68100000.0
