date,,2021-01-01_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2016-01-01_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2008-12-26_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130800000.0,300000.0,3600000.0,4400000.0,12000000.0,24800000.0,0.0,0.0,0.0,2600000.0,175300000.0
,commonStockRepurchased,0.0,-16800000.0,-28600000.0,-140400000.0,-96200000.0,-82100000.0,-82200000.0,-51500000.0,-2800000.0,-27200000.0,-108100000.0,1000000.0,22100000.0,0.0,-5800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68500000.0
,dividendsPaid,-14000000.0,-6700000.0,-29000000.0,-30100000.0,-28200000.0,-26200000.0,-27900000.0,-28200000.0,-23200000.0,-17700000.0,-2900000.0,0.0,0.0,0.0,-28900000.0,-46300000.0,-46000000.0,-25500000.0,-11100000.0,0.0,0.0,0.0,-25000000.0,0.0
,otherFinancingActivites,0.0,729800000.0,1099000000.0,791600000.0,592500000.0,622500000.0,682800000.0,742100000.0,526000000.0,605500000.0,3400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3200000.0,200000.0,-700000.0,-400000.0,3700000.0,-1300000.0
,netCashUsedProvidedByFinancingActivities,1000000.0,-108900000.0,242000000.0,-53800000.0,-205400000.0,-133800000.0,-88700000.0,51200000.0,-103500000.0,-125700000.0,-136700000.0,-182200000.0,293900000.0,-111500000.0,73900000.0,-51000000.0,240700000.0,-66200000.0,-248300000.0,-161600000.0,-37700000.0,144500000.0,-48200000.0,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,4000000.0,2400000.0,-1600000.0,-700000.0,12100000.0,9800000.0,4600000.0,-3700000.0,2500000.0,4500000.0,-100000.0,-12600000.0,200000.0,400000.0,1500000.0,5400000.0,3100000.0,1700000.0,400000.0,-200000.0,-12700000.0,400000.0,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-16000000.0,12000000.0,-3800000.0,5000000.0,-4800000.0,-9200000.0,-8400000.0,2600000.0,-7000000.0,-2200000.0,14600000.0,6900000.0,-2600000.0,-9600000.0,15300000.0,-17600000.0,-8900000.0,41500000.0,-3500000.0,2400000.0,-20600000.0,-1600000.0,-52900000.0,53600000.0
,cashAtEndOfPeriod,16000000.0,33300000.0,21300000.0,25100000.0,20100000.0,24900000.0,34100000.0,42500000.0,39900000.0,46900000.0,49100000.0,34500000.0,27600000.0,30200000.0,39800000.0,24500000.0,42100000.0,51000000.0,9500000.0,13000000.0,10600000.0,31200000.0,32800000.0,79400000.0
,cashAtBeginningOfPeriod,0.0,21300000.0,25100000.0,20100000.0,24900000.0,34100000.0,42500000.0,39900000.0,46900000.0,49100000.0,34500000.0,27600000.0,30200000.0,39800000.0,24500000.0,42100000.0,51000000.0,9500000.0,13000000.0,10600000.0,31200000.0,32800000.0,85700000.0,25800000.0
,operatingCashFlow,180000000.0,169100000.0,246600000.0,194200000.0,344600000.0,237200000.0,230700000.0,108700000.0,172600000.0,195700000.0,197400000.0,256100000.0,215600000.0,152500000.0,25300000.0,110000000.0,157000000.0,264000000.0,311400000.0,230200000.0,98500000.0,38900000.0,64000000.0,82900000.0
,capitalExpenditure,-22000000.0,-122300000.0,-150500000.0,-138500000.0,-146700000.0,-131600000.0,-149100000.0,-159500000.0,-79700000.0,-79400000.0,-70800000.0,-11000000.0,-101500000.0,-81400000.0,-102100000.0,-81100000.0,-94000000.0,-58100000.0,-63400000.0,-69700000.0,-78600000.0,-171300000.0,-65200000.0,-23200000.0
,freeCashFlow,158000000.0,46800000.0,96100000.0,55700000.0,197900000.0,105600000.0,81600000.0,-50800000.0,92900000.0,116300000.0,126600000.0,171600000.0,114100000.0,71100000.0,-76800000.0,28900000.0,63000000.0,205900000.0,248000000.0,160500000.0,19900000.0,-132400000.0,-1200000.0,59700000.0
