date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY
,netCashUsedProvidedByFinancingActivities,43092000.0,-7198000.0,-6580000.0,-6758000.0,64876000.0,-15111000.0,-13465000.0,-15980000.0,-9930000.0,611000.0,-32586000.0,-16780000.0,-28794000.0,918000.0,-26155000.0,3160000.0,2955000.0,-29391000.0,-4490000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,8364000.0,8396000.0,7966000.0,-68907000.0,89607000.0,-9547000.0,4389000.0,-10008000.0,-8005000.0,4696000.0,-7225000.0,-24679000.0,5284000.0,34163000.0,-10614000.0,9443000.0,33677000.0,-4629000.0,10201000.0,0.0,0.0
,cashAtEndOfPeriod,88919000.0,80555000.0,58104000.0,50138000.0,119045000.0,29438000.0,38985000.0,35657000.0,45665000.0,53670000.0,48974000.0,56199000.0,80878000.0,75594000.0,41431000.0,52045000.0,42602000.0,8925000.0,13554000.0,0.0,0.0
,cashAtBeginningOfPeriod,80555000.0,72159000.0,50138000.0,119045000.0,29438000.0,38985000.0,34596000.0,45665000.0,53670000.0,48974000.0,56199000.0,80878000.0,75594000.0,41431000.0,52045000.0,42602000.0,8925000.0,13554000.0,3353000.0,0.0,0.0
,operatingCashFlow,11032000.0,21746000.0,-13478000.0,-9978000.0,7384000.0,8242000.0,27056000.0,26733000.0,18509000.0,58072000.0,67481000.0,49151000.0,21094000.0,39633000.0,45414000.0,67763000.0,47661000.0,36416000.0,20471000.0,0.0,0.0
,capitalExpenditure,-9262000.0,-6453000.0,-20931000.0,-8765000.0,-8070000.0,-29483000.0,-12024000.0,-9352000.0,-11342000.0,-29098000.0,-37196000.0,-28524000.0,-17705000.0,-46580000.0,-46136000.0,-45839000.0,-16975000.0,-11977000.0,-11772000.0,0.0,0.0
,freeCashFlow,1770000.0,15293000.0,-34409000.0,-18743000.0,-686000.0,-21241000.0,15032000.0,17381000.0,7167000.0,28974000.0,30285000.0,20627000.0,3389000.0,-6947000.0,-722000.0,21924000.0,30686000.0,24439000.0,8699000.0,0.0,0.0
