date,,2020-04-30_FY,2019-04-30_FY,2018-04-30_FY,2017-04-30_FY,2016-04-30_FY,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY,1997-04-30_FY,1996-04-30_FY,1995-04-30_FY,1994-04-30_FY,1993-04-30_FY,1992-04-30_FY,1991-04-30_FY,1990-04-30_FY,1989-04-30_FY,1988-04-30_FY,1987-04-30_FY,1986-04-30_FY
,costAndExpenses,1518089000.0,1501638000.0,1142569000.0,922010000.0,853885000.0,771010000.0,692755000.0,612758000.0,532939000.0,483581000.0,440988000.0,543352000.0,598044000.0,711517000.0,784252000.0,718623000.0,615143000.0,509205000.0,445322000.0,384303000.0,361110000.0,299102000.0,220349000.0,201796000.0,189000000.0,186600000.0,165900000.0,165600000.0,141400000.0,150800000.0,149800000.0,143600000.0,118600000.0,101400000.0,85400000.0
,interestExpense,29027000.0,35652000.0,13054000.0,885000.0,378000.0,515000.0,728000.0,643000.0,527000.0,572000.0,637000.0,716000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,98513000.0,94446000.0,45004000.0,18682000.0,16456000.0,14526000.0,14545000.0,14431000.0,23387000.0,26703000.0,30876000.0,35100000.0,35204000.0,35909000.0,37012000.0,33405000.0,27696000.0,27717000.0,23792000.0,19635000.0,14712000.0,9690000.0,7759000.0,7810000.0,7800000.0,7800000.0,7200000.0,6800000.0,5600000.0,5500000.0,5800000.0,5700000.0,4100000.0,3100000.0,2400000.0
,EBITDA,230757000.0,238127000.0,152709000.0,126920000.0,109616000.0,68981000.0,48305000.0,32110000.0,6262000.0,-4289000.0,-3572000.0,37682000.0,39586000.0,85317000.0,90431000.0,91772000.0,80100000.0,81978000.0,77516000.0,52000000.0,40903000.0,37601000.0,29087000.0,25416000.0,15000000.0,18600000.0,12600000.0,8500000.0,1600000.0,4500000.0,10000000.0,20200000.0,15000000.0,17500000.0,-77500000.0
,EBITDARatio,0.13982450814472,0.144729988531099,0.122140426818441,0.123193638813179,0.115745291934385,0.0835662323659998,0.0664886478599891,0.0509329243048869,0.0121400349738472,-0.00947658913495467,-0.00878634328725341,0.0690229954536629,0.0657109752899111,0.112122745342839,0.107955271222234,0.118112202216245,0.119991551156698,0.145488813876969,0.155328366523327,0.124799600641278,0.105610365064898,0.114983196386688,0.120354853792459,0.115842152760686,0.0764525993883792,0.0942249240121581,0.0735551663747811,0.0508069336521219,0.0116448326055313,0.0300400534045394,0.0649350649350649,0.127767235926629,0.115830115830116,0.151122625215889,-14.0909090909091
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,132244000.0,143681000.0,107705000.0,108238000.0,93160000.0,54455000.0,33760000.0,17679000.0,-17125000.0,-30992000.0,-34448000.0,2582000.0,4382000.0,49408000.0,53419000.0,58367000.0,52404000.0,54261000.0,53724000.0,32365000.0,26191000.0,27911000.0,21328000.0,17606000.0,7200000.0,10800000.0,5400000.0,1700000.0,-4000000.0,-1000000.0,4200000.0,14500000.0,10900000.0,14400000.0,-79900000.0
,operatingIncomeRatio,0.080131706752516,0.0873271383847145,0.0861451169903557,0.105060140859288,0.0983691376861712,0.0659688781474684,0.0464684142791271,0.0280424530920615,-0.0331999519206536,-0.0684771393029879,-0.0847345894622915,0.00472950942787956,0.00727392244026652,0.0649314978480139,0.0637708599199447,0.0751193709056745,0.0785023376631159,0.0962986231644855,0.107653402692337,0.0776757514375954,0.0676244058238941,0.08535134688835,0.088250019654332,0.0802453942990492,0.036697247706422,0.0547112462006079,0.031523642732049,0.0101613867304244,-0.0291120815138282,-0.00667556742323097,0.0272727272727273,0.0917141049968375,0.0841698841698842,0.124352331606218,-14.5272727272727
,totalOtherIncomeExpensesNet,-2669000.0,2859000.0,109000.0,1572000.0,-996000.0,447000.0,638000.0,-296000.0,-15636000.0,1604000.0,-1970000.0,-8017000.0,2108000.0,2680000.0,1300000.0,493000.0,461000.0,151000.0,-103000.0,-152000.0,-1166000.0,999000.0,755000.0,423000.0,200000.0,-500000.0,0.0,-100000.0,-400000.0,-500000.0,-400000.0,-300000.0,-400000.0,0.0,0.0
,incomeBeforeTax,100548000.0,110888000.0,94760000.0,108925000.0,91786000.0,54387000.0,33670000.0,16740000.0,-33288000.0,-29960000.0,-37055000.0,-6151000.0,5685000.0,51178000.0,53701000.0,58345000.0,51996000.0,53893000.0,53115000.0,30774000.0,24555000.0,28547000.0,21288000.0,17114000.0,6200000.0,8900000.0,3500000.0,-800000.0,-6400000.0,-4200000.0,1100000.0,11700000.0,8500000.0,12900000.0,9000000.0
,incomeBeforeTaxRatio,0.0609258858666705,0.0673960490336524,0.075791386528073,0.105726970593488,0.0969183090560639,0.0658865003361742,0.0463445352126247,0.0265530100549302,-0.064534890483779,-0.0661969248037403,-0.0911472425837556,-0.0112669297021252,0.00943684369532524,0.0672576140881164,0.064107507601433,0.0750910565129538,0.0778911447433664,0.0956455225337465,0.106433074305775,0.0738573636564363,0.0634003010578336,0.0872962236975288,0.0880845094899391,0.0780029352512739,0.0316004077471967,0.0450861195542047,0.0204319906596614,-0.00478182904961148,-0.0465793304221252,-0.0280373831775701,0.00714285714285714,0.0740037950664137,0.0656370656370656,0.11139896373057,1.63636363636364
,incomeTaxExpense,25687000.0,27200000.0,31619000.0,37726000.0,33063000.0,18888000.0,13209000.0,6982000.0,-12502000.0,-9942000.0,-14714000.0,-2917000.0,1414000.0,18617000.0,20491000.0,22754000.0,20289000.0,21189000.0,20960000.0,11771000.0,10088000.0,11038000.0,8257000.0,6566000.0,2400000.0,3500000.0,1300000.0,-300000.0,-2400000.0,-1600000.0,500000.0,4200000.0,3200000.0,6100000.0,4500000.0
,netIncome,74861000.0,83688000.0,63141000.0,71199000.0,58723000.0,35499000.0,20461000.0,9758000.0,-20786000.0,-20018000.0,-22341000.0,-3234000.0,4271000.0,32561000.0,33210000.0,35591000.0,31707000.0,32704000.0,32155000.0,17420000.0,14467000.0,17509000.0,13031000.0,10548000.0,3800000.0,5400000.0,2200000.0,-500000.0,-4000000.0,-2600000.0,600000.0,7500000.0,5300000.0,6800000.0,4500000.0
,netIncomeRatio,0.0453611483258227,0.0508643004791168,0.0505017300207794,0.0691086029771472,0.0620065572385684,0.0430048518107976,0.0281632175522873,0.0154781524561534,-0.0402974715692091,-0.0442299746569183,-0.0549540020662173,-0.00592379298596534,0.0070896674446322,0.042791339488123,0.0396456365327199,0.0458062523327199,0.0474977791825894,0.0580407690969819,0.0644329380457914,0.0418078662148281,0.037353376314546,0.0535422139181011,0.0539190738051201,0.0480761342193781,0.0193679918450561,0.027355623100304,0.0128429655575015,-0.00298864315600717,-0.0291120815138282,-0.0173564753004005,0.0038961038961039,0.047438330170778,0.0409266409266409,0.0587219343696028,0.818181818181818
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.4227,4.966934,3.607249,4.386126,3.615049,2.207694,1.322086,0.658319941602609,-1.443946,-1.400297,-1.572705,-0.23,0.3,2.08,2.04,2.16,1.96,2.0,1.965,1.08,0.91,1.115,0.84,0.687356613357213,0.255,0.357882054004402,0.145,-0.03,-0.27,-0.17,0.04,0.455,0.32,0.42,0.375
,EPSDiluted,4.42,4.83,3.607249,4.34,3.57,2.207694,1.31,0.657871317727441,-1.45,-1.400297,-1.58,-0.23,0.29,2.04,2.0,2.11,1.9,1.945,1.905,1.07,0.895,1.09,0.825,0.680068424631939,0.255,0.353571434885204,0.145,-0.03,-0.27,-0.17,0.04,0.455,0.32,0.42,0.375
,weightedAverageShsOut,16926537.0,16849026.0,17503922.0,16232775.0,16244041.0,16079671.0,15476298.0,14822580.0,14395273.0,14295540.0,14137325.0,14055000.0,14472000.0,15690000.0,16280000.0,16473000.0,16188000.0,16346000.0,16346000.0,16114000.0,15920000.0,15712000.0,15513095.0,15345746.0,15189954.0,15088770.0,15172414.0,16666667.0,14814815.0,15294118.0,15000000.0,16483516.0,16562500.0,16190476.0,12000000.0
,weightedAverageShsOutDil,16952480.0,17330419.0,17503922.0,16398240.0,16441571.0,16079671.0,15653251.0,14832688.0,14395273.0,14295540.0,14146133.0,14055000.0,14540000.0,15976000.0,16586000.0,16880000.0,16668000.0,16800000.0,16872000.0,16288000.0,16190000.0,16094000.0,15795152.0,15510204.0,15189954.0,15272727.0,15172414.0,16666667.0,14814815.0,15294118.0,15000000.0,16483516.0,16562500.0,16190476.0,12000000.0
