date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,604226000.0,510328000.0,451817000.0,361179000.0,258538000.0,197499000.0,140638000.0,99285000.0,50339000.0,-10580000.0,-193012000.0,-290626000.0,48388000.0,61476000.0,43437000.0
,incomeBeforeTaxRatio,0.570382900954751,0.550402830056407,0.55611805309386,0.517955248473793,0.495538888814351,0.476790447726603,0.406497579304863,0.31781878711247,0.172186857578732,-0.0381158245519229,-0.835343659789576,-1.23831883218148,0.239039258596926,0.378962162961867,0.379428721174004
,incomeTaxExpense,105055000.0,74540000.0,126325000.0,101381000.0,64294000.0,48390000.0,25254000.0,23961000.0,16849000.0,-6410000.0,-41606000.0,-54166000.0,15513000.0,21587000.0,15372000.0
,netIncome,499171000.0,435788000.0,325492000.0,259798000.0,194244000.0,147951000.0,114523000.0,72834000.0,31494000.0,-7195000.0,-151406000.0,-236460000.0,32875000.0,39889000.0,28065000.0
,netIncomeRatio,0.471212101188105,0.470009383190069,0.400631178856985,0.372567999919692,0.372306801780994,0.357174585854099,0.331015246766385,0.233147137438179,0.107726671022162,-0.0259209222732595,-0.655275538070692,-1.00752469172625,0.162404224732867,0.24589143272799,0.245151991614256
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.862039,4.163487,3.124353,2.521283,2.04604,1.690609,1.320126,0.86,0.389252122755194,-0.23,-2.74,-7.27,1.14,1.56,1.36
,EPSDiluted,4.84,4.14,3.1,2.5,2.03,1.67,1.31,0.83,0.38793836147962,-0.23,-2.74,-7.27,1.06,1.41,1.24
,weightedAverageShsOut,102667000.0,104669000.0,104179000.0,103042000.0,94570000.0,86693000.0,85682000.0,82285000.0,80909000.0,75083000.0,58813139.0,32652000.0,28837719.0,25569872.0,20636029.0
,weightedAverageShsOutDil,103133000.0,105370000.0,104997000.0,103843000.0,95219000.0,87506000.0,86541000.0,82912000.0,81183000.0,75083000.0,58813139.0,32652000.0,31014151.0,28290071.0,22633065.0
