date,,2020-02-29_FY,2019-03-02_FY,2018-03-03_FY,2017-03-04_FY,2016-02-27_FY,2015-02-28_FY,2014-03-01_FY,2013-03-02_FY,2012-03-03_FY,2011-02-26_FY,2010-02-27_FY,2009-02-28_FY,2008-03-01_FY,2007-03-03_FY,2006-03-04_FY,2005-02-26_FY,2004-02-28_FY,2003-03-01_FY,2002-03-02_FY,2001-03-03_FY,2000-02-26_FY,1999-02-27_FY,1998-02-28_FY,1997-03-01_FY,1996-03-02_FY,1995-03-04_FY,1994-02-26_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY
,otherInvestingActivites,59658000.0,-1774000.0,2940000.0,-39970000.0,-82134000.0,15494000.0,-31054000.0,-30459000.0,-6165000.0,5610000.0,0.0,161553000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69300000.0,0.0,0.0,0.0,0.0,-55900000.0,-2100000.0,-13800000.0,-84500000.0
,netCashUsedForInvestingActivites,-149849000.0,466188000.0,3313283000.0,-464259000.0,-2401858000.0,-593685000.0,-364900000.0,-346300000.0,-221200000.0,-156700000.0,-120500000.0,-346358000.0,-2933700000.0,-312800000.0,-231100000.0,-119000000.0,-242200000.0,-72200000.0,342500000.0,677700000.0,-437800000.0,-2262500000.0,-803200000.0,-328400000.0,-332600000.0,-294500000.0,-227900000.0,-181400000.0,-90400000.0,-123700000.0,-128000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-931103000.0,-440370000.0,-9882000.0,-21239000.0,-672717000.0,-2595709000.0,-1340435000.0,-2920209000.0,-848373000.0,-779706000.0,-174706000.0,0.0,-15939000.0,-901297000.0,-377023000.0,-82116000.0,-264324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,2294000.0,5796000.0,6951000.0,11376000.0,24117000.0,33217000.0,1646000.0,914000.0,226000.0,66000.0,1117000.0,12764000.0,20386000.0,11562000.0,3042000.0,3541000.0,0.0,0.0,0.0,0.0,0.0,9700000.0,0.0,0.0,0.0,0.0,3600000.0,97200000.0,1000000.0,1000000.0
,commonStockRepurchased,0.0,2294000.0,5796000.0,6951000.0,11376000.0,0.0,12200000.0,1600000.0,900000.0,200000.0,100000.0,0.0,12800000.0,20400000.0,4900000.0,5400000.0,3500000.0,300000.0,530600000.0,0.0,294400000.0,32800000.0,0.0,4400000.0,-6900000.0,-35300000.0,-37600000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3466000.0,-15400000.0,-15400000.0,-13100000.0,-800000.0,0.0,0.0,0.0,0.0,-91000000.0,-113700000.0,-102700000.0,-71000000.0,-58300000.0,-52300000.0,-52800000.0,-49400000.0,-44400000.0,-38400000.0,-34800000.0
,otherFinancingActivites,4451000.0,1385718000.0,213836000.0,619033000.0,2198840000.0,8518000.0,1133456000.0,2543545000.0,1036459000.0,619172000.0,0.0,-65771000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-326652000.0,-540504000.0,-3377703000.0,353081000.0,1395522000.0,-85781000.0,-320200000.0,-506100000.0,25800000.0,-251700000.0,397100000.0,-17279000.0,2904000000.0,33700000.0,-272800000.0,-571400000.0,-15900000.0,-211900000.0,-107100000.0,-64300000.0,945800000.0,2159600000.0,195500000.0,106000000.0,180000000.0,94000000.0,20200000.0,-40600000.0,-70700000.0,-2000000.0,6400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,73827000.0,-302981000.0,201924000.0,120939000.0,8572000.0,-30507000.0,17000000.0,-32800000.0,71200000.0,-12500000.0,-48400000.0,-3727000.0,49600000.0,30100000.0,-86800000.0,-171900000.0,-30600000.0,21300000.0,251800000.0,-87500000.0,97300000.0,-8000000.0,0.0,3900000.0,-4000000.0,-10300000.0,15000000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,218180000.0,144353000.0,447334000.0,245410000.0,124471000.0,115899000.0,146000000.0,129200000.0,162200000.0,91500000.0,103600000.0,152035000.0,155600000.0,106100000.0,76200000.0,163100000.0,334400000.0,365300000.0,343800000.0,97500000.0,180300000.0,83000000.0,0.0,6900000.0,3000000.0,6700000.0,20000000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,144353000.0,447334000.0,245410000.0,124471000.0,115899000.0,146406000.0,129000000.0,162000000.0,91000000.0,104000000.0,152000000.0,155762000.0,106000000.0,76000000.0,163000000.0,335000000.0,365000000.0,344000000.0,92000000.0,185000000.0,83000000.0,91000000.0,7000000.0,3000000.0,7000000.0,17000000.0,5000000.0,27400000.0,25900000.0,14500000.0,15300000.0
,operatingCashFlow,487021000.0,-228665000.0,266344000.0,232117000.0,1014908000.0,648959000.0,702000000.0,819600000.0,266500000.0,395800000.0,-325100000.0,359910000.0,79400000.0,309100000.0,417200000.0,518400000.0,227500000.0,305400000.0,16300000.0,-700800000.0,-410700000.0,94900000.0,691600000.0,226300000.0,148600000.0,190200000.0,222700000.0,200100000.0,162600000.0,137100000.0,120700000.0
,capitalExpenditure,-214386000.0,-196778000.0,-185879000.0,-424289000.0,-541347000.0,-539386000.0,-333870000.0,-315846000.0,-215004000.0,-162287000.0,-183858000.0,-541346000.0,-687529000.0,-334485000.0,-287785000.0,-190792000.0,-250668000.0,-116200000.0,-187400000.0,-141500000.0,-525000000.0,-871800000.0,-801000000.0,-397500000.0,-331000000.0,-197100000.0,-175000000.0,-125500000.0,-88300000.0,-109900000.0,-103100000.0
,freeCashFlow,272635000.0,-473354000.0,51580000.0,-61680000.0,533835000.0,109573000.0,280800000.0,436600000.0,16400000.0,209300000.0,-518700000.0,-181436000.0,-661000000.0,-54600000.0,75900000.0,296000000.0,-39900000.0,189200000.0,-171100000.0,-842300000.0,-935700000.0,-776900000.0,-109400000.0,-171200000.0,-182400000.0,-6900000.0,47700000.0,74600000.0,74300000.0,27200000.0,17600000.0
