date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-02-18_FY,2014-12-31_FY,2014-02-21_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,EBITDA,152534000.0,180717000.0,161919000.0,107654000.0,94769000.0,-170652000.0,371101000.0,360861000.0,277569000.0,276955000.0,52701000.0,566400000.0,228710000.0,374928000.0,-104440000.0,751168000.0,594569000.0,334902000.0,227436000.0,126954000.0,65764000.0,80119000.0,65299000.0,44700000.0,43000000.0,30000000.0,19000000.0,6700000.0
,EBITDARatio,0.207938055087894,0.24034424378482,0.218863287997859,0.185168812985588,0.194365255485231,-0.245259427250856,0.335184021041299,0.325935098576894,0.316656798557088,0.315956333900322,0.0622863011739622,0.404974378077616,0.190617400015669,0.256503615343093,-0.0486140752736171,0.425002192430316,0.434968586402755,0.418903976624572,0.418548672045227,0.320373281785858,0.217254422622685,0.352728041172664,0.360740053255549,0.277639751552795,0.283080974325214,0.274223034734918,0.249671484888305,0.178666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,18825000.0,67997000.0,51397000.0,-1091000.0,-19418000.0,-291053000.0,261756000.0,251516000.0,179034000.0,178420000.0,-44500000.0,231003000.0,-88406000.0,112311000.0,-445557000.0,412744000.0,398645000.0,221687000.0,123031000.0,56161000.0,21009000.0,45586000.0,34569000.0,24100000.0,33400000.0,22500000.0,13700000.0,3900000.0
,operatingIncomeRatio,0.0256626974119187,0.0904324858460266,0.0694724918831388,-0.00187655985813139,-0.0398250960864019,-0.418298596439792,0.236421967635997,0.227173045171593,0.204245911009046,0.203545446352279,-0.0525936965568266,0.165166483508234,-0.0736816136845141,0.0768365594001999,-0.207395074077815,0.233525795710758,0.291636550386122,0.277291762563292,0.226412976267593,0.141724434664332,0.0694042054145125,0.200694722661254,0.190974178792801,0.149689440993789,0.219881500987492,0.205667276051188,0.180026281208936,0.104
,totalOtherIncomeExpensesNet,11089000.0,5892000.0,-6648000.0,-503000.0,-43258000.0,-160203000.0,814000.0,28864000.0,6000.0,-1934000.0,-33301000.0,12773000.0,10002000.0,201176000.0,-609546000.0,221762000.0,244081000.0,14864000.0,7927000.0,0.0,0.0,0.0,0.0,600000.0,3700000.0,100000.0,0.0,-100000.0
,incomeBeforeTax,1383000.0,65556000.0,30998000.0,-20372000.0,-93915000.0,-478170000.0,262521000.0,262521000.0,143588000.0,143588000.0,-125961000.0,147980000.0,-163707000.0,261992000.0,-494998000.0,524694000.0,605275000.0,227587000.0,125693000.0,52671000.0,19041000.0,44436000.0,34881000.0,25400000.0,37100000.0,22300000.0,13000000.0,3700000.0
,incomeBeforeTaxRatio,0.00188533920428598,0.0871860823583705,0.0418994941999248,-0.0350405842620097,-0.192613755224762,-0.687221364698578,0.237112927175574,0.237112927175574,0.163808337354731,0.163808337354731,-0.148870890157178,0.105805276249869,-0.136440919524136,0.179239467820402,-0.230408560247893,0.296865814777829,0.442800770196441,0.284671633277963,0.231311833814263,0.132917285985025,0.0629028261839084,0.195631788184432,0.192697802379926,0.15776397515528,0.244239631336406,0.203839122486289,0.170827858081472,0.0986666666666667
,incomeTaxExpense,-18701000.0,7859000.0,2400000.0,-50424000.0,-12470000.0,-101190000.0,66971000.0,66971000.0,31612000.0,31612000.0,-59158000.0,14903000.0,-39598000.0,95822000.0,89977000.0,174928000.0,257156000.0,75019000.0,43034000.0,18993000.0,6664000.0,15504000.0,11555000.0,8500000.0,13000000.0,7800000.0,4600000.0,1000000.0
,netIncome,22174000.0,57919000.0,28598000.0,30052000.0,-81445000.0,-376980000.0,195550000.0,195047000.0,111976000.0,109922000.0,-46297000.0,129979000.0,-126988000.0,156054000.0,-630848000.0,320478000.0,347394000.0,152568000.0,82659000.0,34208000.0,12377000.0,28932000.0,23326000.0,16900000.0,24100000.0,14500000.0,8400000.0,2700000.0
,netIncomeRatio,0.0302281355862887,0.0770292681694194,0.0386554530979241,0.0516905379070251,-0.167038569922598,-0.541792061534747,0.176623709757252,0.176169392569791,0.127744674928499,0.125401426711889,-0.0547175363930652,0.0929346127968757,-0.105837621412224,0.106762938987622,-0.293643165053723,0.181322756860892,0.254142878462885,0.190835951728141,0.152116703963253,0.0863251982870222,0.0408879932607654,0.127374626333423,0.128862960875954,0.104968944099379,0.158657011191573,0.13254113345521,0.110381077529566,0.072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.150295521093157,0.39,0.194939400962495,0.206834371451186,-0.73,-3.58,1.86186672252426,1.85707756905236,1.06611318455328,1.04655723969838,-0.44,1.23,-1.22,1.01,-6.99,3.52,4.07,1.94,1.045,0.453206147323794,0.174304303740424,0.445,0.37,0.2825,0.415,0.28,0.0475,0.015
,EPSDiluted,0.150295521093157,0.38,0.194769461281754,0.20682725395733,-0.73,-3.58,1.86158313103908,1.85679470703032,1.06457255856404,1.04504487374506,-0.44,1.22,-1.22,0.96,-6.99,3.34,3.87,1.86,1.03,0.451960680689145,0.17310973733531,0.44,0.36,0.275,0.4025,0.2725,0.0475,0.015
,weightedAverageShsOut,147536000.0,147536000.0,146702000.0,145295000.0,111612000.0,105416000.0,105029000.0,105029000.0,105032000.0,105032000.0,104449000.0,104528000.0,103857000.0,99136000.0,90650000.0,90086000.0,84613000.0,77444000.0,76408000.0,75480000.0,71008000.0,64898000.0,63176000.0,60032000.0,58196000.0,51532000.0,176842105.0,180000000.0
,weightedAverageShsOutDil,147536000.0,149577000.0,146830000.0,145300000.0,111612000.0,105416000.0,105045000.0,105045000.0,105184000.0,105184000.0,104449000.0,104953000.0,103857000.0,105720000.0,90650000.0,95938000.0,89874000.0,82205000.0,79062000.0,75688000.0,71498000.0,66110000.0,64682000.0,61308000.0,59856000.0,53252000.0,176842105.0,180000000.0
