date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,commonStockRepurchased,-822000000.0,-9000000.0,-1101000000.0,-2162000000.0,-2908000000.0,-1784000000.0,-1801000000.0,-1641000000.0,-823000000.0,-1074000000.0,-321000000.0,0.0,-1227000000.0,-1808639190.0,0.0,0.0,0.0,-1001271830.0,-1171200130.0,0.0,0.0,0.0
,dividendsPaid,-3937000000.0,-3834000000.0,-3773000000.0,-3710000000.0,-3759000000.0,-3694000000.0,-3676000000.0,-3638000000.0,-3487000000.0,-1372000000.0,-3138000000.0,-2878000000.0,-2708000000.0,-2367623240.0,-2041974550.0,-1612632100.0,-734729280.0,-581229960.0,-476485000.0,-323000000.0,-241000000.0,-178000000.0
,otherFinancingActivites,-44000000.0,-21000000.0,-91000000.0,-52000000.0,-32000000.0,-20000000.0,-8000000.0,-52000000.0,-72000000.0,-17000000.0,-97000000.0,0.0,0.0,-9602180.0,-7576900.0,0.0,0.0,3176120.0,4764850.0,-163000000.0,-183000000.0,-7000000.0
,netCashUsedProvidedByFinancingActivities,-6485000000.0,-4193000000.0,3934000000.0,-7902000000.0,-4101000000.0,-3601000000.0,-5180000000.0,-3726000000.0,-4351000000.0,2893000000.0,-4647000000.0,-787000000.0,-3809000000.0,-4827838930.0,-5853912940.0,-5980247730.0,9215098560.0,-1595206270.0,-1592412870.0,-483000000.0,-471000000.0,-238000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-64000000.0,9000000.0,1000000.0,-74000000.0,-101000000.0,-232000000.0,34000000.0,-79000000.0,24000000.0,1000000.0,44000000.0,25000000.0,-45000000.0,-12345660.0,-56069060.0,97095650.0,-22868080.0,-16674630.0,-16200490.0,3000000.0,1000000.0,13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4488000000.0,2502000000.0,-3390000000.0,42000000.0,1125000000.0,-23000000.0,-916000000.0,1876000000.0,2257000000.0,-2341000000.0,1773000000.0,466000000.0,2515000000.0,558984050.0,-95468940.0,-591017000.0,-913247840.0,299349310.0,-1340828790.0,1225000000.0,340000000.0,1565000000.0
,cashAtEndOfPeriod,13915000000.0,9427000000.0,6925000000.0,10315000000.0,10273000000.0,9148000000.0,7341000000.0,8257000000.0,6381000000.0,4124000000.0,6465000000.0,4692000000.0,4226000000.0,1713989130.0,1153204180.0,1247890180.0,1849363760.0,2760048280.0,2467239330.0,3805000000.0,2580000000.0,2356000000.0
,cashAtBeginningOfPeriod,9427000000.0,6925000000.0,10315000000.0,10273000000.0,9148000000.0,7341000000.0,8257000000.0,6381000000.0,4124000000.0,6465000000.0,4692000000.0,4226000000.0,1711000000.0,1155005080.0,1248673120.0,1838907180.0,2762611600.0,2460698970.0,3808068120.0,2580000000.0,2240000000.0,791000000.0
,operatingCashFlow,7449000000.0,7744000000.0,5547000000.0,7379000000.0,7838000000.0,8920000000.0,7690000000.0,6954000000.0,8171000000.0,9319000000.0,9759000000.0,8515000000.0,8523000000.0,7117272990.0,6604026040.0,6393115320.0,4026257440.0,2261397440.0,1677227200.0,1818000000.0,1199000000.0,828000000.0
,capitalExpenditure,-2114000000.0,-1816000000.0,-1977000000.0,-1956000000.0,-2083000000.0,-2772000000.0,-1557000000.0,-1398000000.0,-1612000000.0,-1782000000.0,-1573000000.0,-1785000000.0,-1606000000.0,-1612480370.0,-1454007110.0,-1142351430.0,0.0,-370017980.0,-1404677780.0,-565000000.0,-372000000.0,-414000000.0
,freeCashFlow,5335000000.0,5928000000.0,3570000000.0,5423000000.0,5755000000.0,6148000000.0,6133000000.0,5556000000.0,6559000000.0,7537000000.0,8186000000.0,6730000000.0,6917000000.0,5504792620.0,5150018930.0,5250763890.0,4026257440.0,1891379460.0,272549420.0,1253000000.0,827000000.0,414000000.0
