date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,126000.0,-569000.0,-4775000.0,2641000.0,-430000.0,-13982000.0,-3420000.0,10251000.0,-9027000.0,2375000.0,799000.0,12491000.0,-2697000.0,3758000.0,478000.0,-127000.0,26000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,27228000.0,-15485000.0,-49525000.0,24563000.0,4224000.0,-124171000.0,-49632000.0,22796000.0,36761000.0,112004000.0,68240000.0,25678000.0,15330000.0,-6321000.0,37869000.0,3733000.0,728000.0,253000.0
,cashAtEndOfPeriod,139273000.0,112045000.0,127530000.0,172128000.0,147565000.0,143341000.0,267512000.0,317144000.0,294348000.0,257587000.0,145583000.0,77343000.0,51665000.0,36335000.0,42656000.0,4787000.0,1054000.0,326000.0
,cashAtBeginningOfPeriod,112045000.0,127530000.0,177055000.0,147565000.0,143341000.0,267512000.0,317144000.0,294348000.0,257587000.0,145583000.0,77343000.0,51665000.0,36335000.0,42656000.0,4787000.0,1054000.0,326000.0,73000.0
,operatingCashFlow,266902000.0,89958000.0,114162000.0,98264000.0,39754000.0,9698000.0,-11651000.0,83464000.0,128356000.0,142376000.0,104274000.0,61109000.0,72863000.0,8938000.0,12343000.0,10502000.0,777000.0,-439000.0
,capitalExpenditure,-42033000.0,-36576000.0,-11979000.0,-13117000.0,-22194000.0,-18488000.0,-57026000.0,-68828000.0,-60836000.0,-41640000.0,-45105000.0,-27027000.0,-66218000.0,-73904000.0,-29044000.0,-11531000.0,-1551000.0,-321000.0
,freeCashFlow,224869000.0,53382000.0,102183000.0,85147000.0,17560000.0,-8790000.0,-68677000.0,14636000.0,67520000.0,100736000.0,59169000.0,34082000.0,6645000.0,-64966000.0,-16701000.0,-1029000.0,-774000.0,-760000.0
