date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-01-27_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY
,otherInvestingActivites,0.0,500000.0,499500000.0,459800000.0,999600000.0,127800000.0,0.0,95600000.0,287200000.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55300000.0,-22200000.0,-5400000.0,-500000.0,-7700000.0,34500000.0,0.0,-17100000.0
,netCashUsedForInvestingActivites,-77000000.0,-140800000.0,-119000000.0,-569400000.0,-278400000.0,-228700000.0,-1652600000.0,-160400000.0,-190900000.0,-97800000.0,-55600000.0,-43500000.0,-113299382.0,-133100000.0,-101800000.0,-119400000.0,-129100000.0,-92517000.0,-73100000.0,-87200000.0,-242400000.0,-58700000.0,-42400000.0,-100300000.0,-38100000.0,-32200000.0,-40800000.0,-46400000.0,36400000.0,-43300000.0,-119500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-583900000.0,-57200000.0,-372200000.0,-6200000.0,22100000.0,-1612700000.0,-19300000.0,165000000.0,-2100000.0,-280000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,2000000.0,5000000.0,6100000.0,9000000.0,21000000.0,10600000.0,11000000.0,0.0,99498.0,0.0,0.0,0.0,0.0,11496000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99500000.0,0.0
,commonStockRepurchased,0.0,0.0,-485000000.0,-459700000.0,-386600000.0,-125000000.0,-29800000.0,-95400000.0,-265600000.0,-2100000.0,11300000.0,1000000.0,0.0,-23000000.0,-55000000.0,3100000.0,-4000000.0,0.0,6500000.0,12800000.0,3000000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-19000000.0,-108600000.0,-110200000.0,-111200000.0,-75600000.0,-67100000.0,-55300000.0,-46000000.0,-38400000.0,-8700000.0,0.0,0.0,-123800026.0,-123900000.0,-107400000.0,-95300000.0,-80400000.0,-66970000.0,-46700000.0,-39800000.0,-37200000.0,-33800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84800000.0,-69400000.0
,otherFinancingActivites,0.0,424300000.0,18500000.0,-344900000.0,643600000.0,-91600000.0,-27100000.0,45200000.0,17500000.0,-27100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77372000.0,0.0,0.0,0.0,0.0,0.0,188000000.0,-20600000.0,0.0,-43100000.0,12100000.0,34800000.0,135100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-14000000.0,-237000000.0,-602700000.0,-1253600000.0,-438200000.0,-266600000.0,1320900000.0,-124800000.0,-308100000.0,-40000000.0,-283100000.0,-251700000.0,36899338.0,-115800000.0,-28000000.0,-176500000.0,-54400000.0,-154926000.0,-103900000.0,-90800000.0,126700000.0,-86500000.0,-113300000.0,-106800000.0,-75300000.0,-31200000.0,-90600000.0,-63100000.0,-182800000.0,192300000.0,282600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,1200000.0,-5700000.0,8900000.0,-700000.0,-3900000.0,-5300000.0,-3700000.0,500000.0,-2700000.0,700000.0,-800000.0,-32900672.0,1900000.0,-3000000.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,7400000.0,-9700000.0,14000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,795000000.0,179100000.0,-29700000.0,126400000.0,-39000000.0,-55900000.0,-54000000.0,-53400000.0,-185800000.0,184700000.0,-14100000.0,219400000.0,55098820.0,-110600000.0,46100000.0,-90300000.0,11800000.0,-21533000.0,-12600000.0,-16800000.0,-18000000.0,-18700000.0,-37300000.0,27100000.0,13800000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1172000000.0,376500000.0,197300000.0,225100000.0,-37100000.0,-54000000.0,193600000.0,247600000.0,301000000.0,486800000.0,302100000.0,316200000.0,-90700358.0,41400000.0,138900000.0,103000000.0,245200000.0,233574000.0,81700000.0,38000000.0,129800000.0,89600000.0,-37300000.0,42300000.0,261000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,374000000.0,197400000.0,227000000.0,98700000.0,1900000.0,1900000.0,247600000.0,301000000.0,486800000.0,302100000.0,316200000.0,96800000.0,-145799178.0,152000000.0,92800000.0,193300000.0,233400000.0,255107000.0,94300000.0,54800000.0,147800000.0,108300000.0,0.0,15200000.0,247200000.0,208900000.0,266100000.0,257800000.0,305400000.0,301700000.0,168000000.0
,operatingCashFlow,1372000000.0,555700000.0,697700000.0,1940500000.0,678300000.0,443300000.0,283000000.0,235500000.0,312700000.0,325200000.0,323900000.0,515400000.0,164399536.0,136400000.0,178900000.0,202900000.0,195200000.0,225910000.0,164500000.0,161200000.0,97700000.0,126400000.0,118400000.0,234100000.0,127300000.0,85900000.0,87000000.0,24300000.0,86800000.0,9500000.0,-7000000.0
,capitalExpenditure,-83000000.0,-136300000.0,-133500000.0,-237400000.0,-278000000.0,-226500000.0,-220200000.0,-152700000.0,-134200000.0,-97800000.0,-1000000.0,-43600000.0,-114900002.0,-140400000.0,-123000000.0,-137300000.0,-129500000.0,-92882000.0,-75100000.0,-87200000.0,-84400000.0,-63500000.0,-51200000.0,-46600000.0,-24300000.0,-26800000.0,-40300000.0,-38700000.0,-17800000.0,-56900000.0,-148400000.0
,freeCashFlow,1289000000.0,419400000.0,564200000.0,1703100000.0,400300000.0,216800000.0,62800000.0,82800000.0,178500000.0,227400000.0,266400000.0,471800000.0,49499534.0,-4000000.0,55900000.0,65600000.0,65700000.0,133028000.0,89400000.0,74000000.0,13300000.0,62900000.0,67200000.0,187500000.0,103000000.0,59100000.0,46700000.0,-14400000.0,69000000.0,-47400000.0,-155400000.0
