date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-89712000.0,-342521000.0,-250290000.0,-163846000.0,-329838000.0,-136326000.0,-540316000.0,-625824000.0,-99810000.0,6927000.0,-55474000.0,-92029000.0,-55278000.0,52173000.0,21431000.0,47170000.0,333000.0,65742000.0,64722000.0,23228000.0,41864000.0,29184000.0,-53367000.0,-78738000.0,49183000.0,-115915000.0,-10700000.0,-213600000.0,-173500000.0,-29500000.0,-99100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-250729000.0,-204655000.0,-474129000.0,-311743000.0,-767000.0,-742000.0,-328515000.0,-99655000.0,0.0,-0.0,-50000000.0,0.0,-3987000.0,-5525000.0,-103980000.0,-3760000.0,-37180000.0,-7669000.0,-8773000.0,-3414000.0,-97464000.0,-35033000.0,-4462000.0,-4343000.0,-255105000.0,-179513000.0,-226400000.0,-112500000.0,-27600000.0,-3000000.0,-4500000.0
,commonStockIssued,34649000.0,95774000.0,81784000.0,122237000.0,104190000.0,49114000.0,270798000.0,282542000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357000.0,2350000.0,1591000.0,452000.0,522000.0,0.0,3000000.0,0.0,2000000.0,-700000.0,2600000.0,65700000.0,600000.0,100000.0,9700000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6927000.0,0.0,0.0,0.0,-3621000.0,0.0,-3731000.0,0.0,-578000.0,0.0,0.0,-4768000.0,-3000000.0,0.0,-33252000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-194584000.0,-179739000.0,-165391000.0,-153040000.0,-138303000.0,-124657000.0,-100650000.0,-85145000.0,-78925000.0,-0.0,-67893000.0,-66517000.0,-64549000.0,-85520000.0,-67439000.0,-52545000.0,-53259000.0,-48650000.0,-43002000.0,-41105000.0,-1881000.0,-51058000.0,-73761000.0,-75759000.0,-73577000.0,-64484000.0,-44100000.0,-38100000.0,-26500000.0,-16900000.0,0.0
,otherFinancingActivites,-6098000.0,-1057000.0,-4006000.0,-5506000.0,-19956000.0,-4900000.0,-10492000.0,-7117000.0,-943000.0,6927000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39917000.0,-16574000.0,-40790000.0,20000000.0,-30300000.0,-56587000.0,22000.0,-284926000.0,-1400000.0,-5200000.0,-4200000.0,0.0,-5300000.0
,netCashUsedProvidedByFinancingActivities,-111762000.0,107323000.0,44258000.0,-35052000.0,144165000.0,-18100000.0,406148000.0,523771000.0,6830000.0,0.0,-8158000.0,-28569000.0,-68458000.0,-94421000.0,-171419000.0,-59679000.0,-88089000.0,-55306000.0,-82130000.0,-59858000.0,-135273000.0,-62268000.0,-23750000.0,-50698000.0,-77604000.0,40480000.0,-42400000.0,163400000.0,136700000.0,7800000.0,101200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,30674000.0,5757000.0,1837000.0,-1573000.0,-8454000.0,9999000.0,-8025000.0,2140000.0,-6714000.0,6927000.0,13222000.0,-43054000.0,-54524000.0,24886000.0,-83459000.0,45296000.0,-28746000.0,67528000.0,50625000.0,29459000.0,-33646000.0,30526000.0,-3684000.0,-44508000.0,61515000.0,1278000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,46343000.0,15669000.0,9912000.0,3063000.0,4832000.0,13286000.0,3287000.0,11312000.0,9172000.0,6927000.0,15886000.0,2664000.0,45718000.0,100242000.0,75356000.0,177765000.0,132469000.0,161215000.0,93687000.0,43062000.0,13603000.0,47249000.0,16723000.0,20407000.0,64915000.0,3400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,15669000.0,9912000.0,8075000.0,4636000.0,13286000.0,3287000.0,11312000.0,9172000.0,15886000.0,0.0,2664000.0,45718000.0,100242000.0,75356000.0,158815000.0,132469000.0,161215000.0,93687000.0,43062000.0,13603000.0,47249000.0,16723000.0,20407000.0,64915000.0,3400000.0,2122000.0,0.0,1600000.0,5500000.0,6600000.0,0.0
,operatingCashFlow,232148000.0,240955000.0,207869000.0,197325000.0,177219000.0,164425000.0,126143000.0,104193000.0,86266000.0,0.0,76854000.0,77544000.0,69212000.0,67134000.0,66529000.0,57805000.0,59010000.0,57092000.0,68033000.0,66089000.0,59763000.0,63610000.0,73433000.0,84928000.0,89936000.0,76713000.0,55200000.0,48600000.0,32900000.0,20600000.0,4500000.0
,capitalExpenditure,0.0,-237186000.0,-147645000.0,-175343000.0,-367014000.0,-114520000.0,-535771000.0,-633718000.0,-92848000.0,0.0,-75806000.0,-98736000.0,-81569000.0,-4048000.0,-2491000.0,-2499000.0,-12264000.0,-1678000.0,-10009000.0,-16568000.0,-1941000.0,-3202000.0,-14318000.0,-40724000.0,-23848000.0,-67892000.0,-11100000.0,-10100000.0,-15400000.0,-8300000.0,0.0
,freeCashFlow,232148000.0,240955000.0,207869000.0,197325000.0,177219000.0,164425000.0,126143000.0,104193000.0,86266000.0,0.0,1048000.0,-21192000.0,-12357000.0,63086000.0,64038000.0,55306000.0,46746000.0,55414000.0,58024000.0,49521000.0,57822000.0,60408000.0,59115000.0,44204000.0,66088000.0,8821000.0,44100000.0,38500000.0,17500000.0,12300000.0,4500000.0
