date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY
,netCashUsedForInvestingActivites,-24706000.0,-10507000.0,-8424000.0,-7777000.0,-3285000.0,-11344342.0,-13110631.0,570888.0,2107767.0,-10819081.0,-9367.0,-72714.0,-397061.0,-33641.0,-50169.0,1101637.0,1115808.0,-185809.0,-491918.0,-131710.0,-216763.0,-200000.0,700000.0,-400000.0,0.0,200000.0,-100000.0,-2000000.0,0.0,-100000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-143000.0,-296000.0,-270000.0,0.0,-22000.0,-21101.0,-18892.0,-16914.0,-14916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,4809000.0,5581000.0,1125000.0,0.0,0.0,0.0,0.0,16004797.0,0.0,14595366.0,345000.0,0.0,0.0,4636.0,47503.0,1501250.0,204220.0,21534.0,12269.0,644.0,662975.0,100000.0,0.0,4200000.0,100000.0,500000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1002000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-478000.0,-1030000.0,-1284000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,3403000.0,4383000.0,-429000.0,687000.0,1733000.0,225543.0,51436.0,16636539.0,717371.0,14853580.0,1446365.0,0.0,0.0,4636.0,47503.0,700568.0,3053220.0,21534.0,12269.0,-509356.0,1172975.0,100000.0,0.0,4100000.0,-400000.0,200000.0,-1200000.0,-200000.0,-3300000.0,-2700000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,419000.0,-406000.0,-34000.0,-76000.0,-45000.0,-461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3238000.0,7720000.0,-3261000.0,3279000.0,6257000.0,-5013952.0,-15527866.0,16592366.0,1046374.0,4350667.0,630934.0,-626166.0,-796001.0,-234729.0,-56193.0,-219969.0,788071.0,1058686.0,-104931.0,328234.0,-861476.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,19986000.0,16748000.0,9028000.0,12289000.0,9010000.0,2752638.0,7766590.0,23294456.0,6702090.0,5655716.0,1305049.0,674115.0,1300281.0,2096282.0,2331011.0,2387204.0,2607173.0,1819102.0,760416.0,865347.0,537113.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,16748000.0,9028000.0,12289000.0,9010000.0,2753000.0,7766590.0,23294456.0,6702090.0,5655716.0,1305049.0,674115.0,1300281.0,2096282.0,2331011.0,2387204.0,2607173.0,1819102.0,760416.0,865347.0,537113.0,1398589.0,1700000.0,1300000.0,200000.0,100000.0,100000.0,200000.0,100000.0,0.0,100000.0,0.0
,operatingCashFlow,24122000.0,14250000.0,5626000.0,10445000.0,7854000.0,6105308.0,-2468671.0,-615061.0,-1778764.0,316168.0,-806064.0,-553452.0,-398940.0,-205724.0,-53527.0,-2022174.0,-3380957.0,1222961.0,374718.0,969300.0,-1817688.0,-300000.0,-200000.0,-2700000.0,500000.0,-300000.0,1200000.0,2400000.0,3400000.0,2800000.0,1300000.0
,capitalExpenditure,-803000.0,-1063000.0,-4307000.0,-488000.0,-250000.0,-73126.0,-135452.0,-1497492.0,-339715.0,-204358.0,-9367.0,-72784.0,-397061.0,-34685.0,-54319.0,-48932.0,-70803.0,-190616.0,-308659.0,-131710.0,-216763.0,-200000.0,-100000.0,-200000.0,-100000.0,0.0,-100000.0,-200000.0,0.0,-100000.0,0.0
,freeCashFlow,23319000.0,13187000.0,1319000.0,9957000.0,7604000.0,6032182.0,-2604123.0,-2112553.0,-2118479.0,111810.0,-815431.0,-626236.0,-796001.0,-240409.0,-107846.0,-2071106.0,-3451760.0,1032345.0,66059.0,837590.0,-2034451.0,-500000.0,-300000.0,-2900000.0,400000.0,-300000.0,1100000.0,2200000.0,3400000.0,2700000.0,1300000.0
