date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,operatingExpenses,1497500000.0,1601900000.0,905862000.0,781838000.0,734242000.0,708894000.0,1046774000.0,894310000.0,777589000.0,621937000.0,616279000.0,603635000.0,600691000.0,536346000.0,466852000.0,313784000.0,245454000.0,271478000.0,150420000.0,127121000.0,58310000.0,58600000.0,48800000.0,31600000.0,15400000.0,0.0,0.0,0.0
,costAndExpenses,3365500000.0,4556400000.0,2953826000.0,2594735000.0,2492090000.0,2330470000.0,2515534000.0,2558201000.0,2464105000.0,2242676000.0,2081176000.0,2031496000.0,2028161000.0,1938984000.0,1773622000.0,1168918000.0,926909000.0,979812000.0,555423000.0,441680000.0,248236000.0,150300000.0,134500000.0,99300000.0,53600000.0,49500000.0,41300000.0,39800000.0
,interestExpense,543200000.0,535600000.0,539417000.0,466761000.0,459243000.0,443127000.0,45982000.0,97092000.0,81440000.0,99564000.0,130215000.0,134984000.0,169827000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,366700000.0,414200000.0,268990000.0,267062000.0,271214000.0,259461000.0,178981000.0,298326000.0,245348000.0,211476000.0,212387000.0,194436000.0,173545000.0,147915000.0,123951000.0,72531000.0,65785000.0,67487000.0,36456000.0,32093000.0,13594000.0,8700000.0,5700000.0,4000000.0,1400000.0,900000.0,700000.0,600000.0
,EBITDA,579900000.0,1159200000.0,903082000.0,820297000.0,813504000.0,767349000.0,253974000.0,658879000.0,680708000.0,711057000.0,590322000.0,532215000.0,568437000.0,645724000.0,701792000.0,316079000.0,279565000.0,250670000.0,138579000.0,109805000.0,59481000.0,29900000.0,25300000.0,16200000.0,10600000.0,9100000.0,5400000.0,3000000.0
,EBITDARatio,0.162042082320396,0.218659222092278,0.251700847120809,0.260579675155735,0.268095624147272,0.270349617631039,0.0980395108794465,0.225739819114595,0.234770207607265,0.25929626581316,0.240055044282263,0.224632007681675,0.234595363782798,0.264989270734117,0.298449093181564,0.223778129880648,0.24508433061071,0.215538329915434,0.210751795311659,0.211410649374653,0.202231719382707,0.174344023323615,0.164179104477612,0.145291479820628,0.168789808917197,0.157712305025997,0.117391304347826,0.0710900473933649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,213200000.0,745000000.0,634092000.0,553235000.0,542290000.0,507888000.0,74993000.0,360553000.0,435360000.0,499581000.0,377935000.0,337779000.0,394892000.0,497809000.0,577841000.0,243548000.0,213780000.0,183183000.0,102123000.0,77712000.0,45887000.0,21200000.0,19600000.0,12200000.0,9200000.0,8200000.0,4700000.0,2400000.0
,operatingIncomeRatio,0.0595747058987901,0.140528916889878,0.176729791483529,0.175743415597989,0.178715256493913,0.178937258795402,0.0289489358728938,0.123529766468843,0.150151838356386,0.182178767343834,0.153687653790333,0.142566396893564,0.162972910621435,0.204288587500046,0.245736803003067,0.172427513299435,0.187413045974845,0.157509705544736,0.155309286346507,0.149621095434662,0.156012960564118,0.123615160349854,0.127190136275146,0.109417040358744,0.146496815286624,0.1421143847487,0.102173913043478,0.0568720379146919
,totalOtherIncomeExpensesNet,-504200000.0,-124700000.0,-5759000.0,-115070000.0,13384000.0,-19682000.0,-304522000.0,-1180725000.0,9658000.0,-11208000.0,-244781000.0,-537198000.0,-281012000.0,-11526000.0,78625000.0,-65865000.0,-2525000.0,-4298000.0,-3854000.0,1735000.0,39000.0,-3300000.0,900000.0,-1500000.0,400000.0,300000.0,100000.0,900000.0
,incomeBeforeTax,-834200000.0,86100000.0,89921000.0,-25044000.0,120617000.0,56610000.0,-271781000.0,-915877000.0,364526000.0,389232000.0,4518000.0,-327881000.0,-47585000.0,292240000.0,369932000.0,141770000.0,137628000.0,83163000.0,57718000.0,36366000.0,28712000.0,10500000.0,12000000.0,6100000.0,9300000.0,8500000.0,4100000.0,2400000.0
,incomeBeforeTaxRatio,-0.233101405538324,0.0162409929452597,0.0250621669726008,-0.00795560313471856,0.0397501301748627,0.0199446299585887,-0.104913401790447,-0.313790405083813,0.125721814196757,0.141938556451857,0.00183724931489469,-0.138388747612666,-0.0196384478589614,0.119928118637898,0.157319932314478,0.100370557592183,0.120653394571176,0.0715076161118492,0.087777889303562,0.0700164808083297,0.0976190233337753,0.0612244897959184,0.0778715120051914,0.0547085201793722,0.148089171974522,0.147313691507799,0.0891304347826087,0.0568720379146919
,incomeTaxExpense,-165100000.0,43000000.0,-3593000.0,-498507000.0,11307000.0,55924000.0,-38586000.0,-121538000.0,152555000.0,146881000.0,66178000.0,-60468000.0,105738000.0,132187000.0,156852000.0,54593000.0,50288000.0,31692000.0,21704000.0,12608000.0,10137000.0,3800000.0,4500000.0,2300000.0,3800000.0,3500000.0,1400000.0,1100000.0
,netIncome,-669500000.0,43900000.0,93519000.0,473463000.0,109310000.0,686000.0,-233195000.0,-794339000.0,211971000.0,242351000.0,-59467000.0,-264948000.0,-153323000.0,160053000.0,327088000.0,120930000.0,71484000.0,51471000.0,30863000.0,23758000.0,11992000.0,6700000.0,7500000.0,2300000.0,5500000.0,5000000.0,2800000.0,1300000.0
,netIncomeRatio,-0.187079106938274,0.00828083147847738,0.0260649769587822,0.15040264043177,0.0360238335343629,0.000241689032884506,-0.0900183630589451,-0.272150033884322,0.0731069352449504,0.0883764723729395,-0.0241823162923512,-0.111826613626531,-0.0632767834628463,0.0656818203269625,0.139099785963037,0.0856162201426441,0.0626673878682095,0.044257283995202,0.0469366401742236,0.0457419444273304,0.0407720579485453,0.039067055393586,0.0486696950032446,0.020627802690583,0.0875796178343949,0.0866551126516465,0.0608695652173913,0.0308056872037915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.78651685393258,0.38,0.96,5.53,1.21,0.00857467844955814,-2.97,-10.17,2.24,2.52,-0.76,-3.39,-1.81,1.87,3.88,1.46,0.89,0.65,0.41,0.3875,0.2,0.1125,0.125,0.0385259631490787,0.0975,0.0975,0.055,0.0375
,EPSDiluted,-5.78651685393258,0.37,0.93,5.39,1.19,0.00754642259966558,-2.97,-10.17,2.04,2.26,-0.76,-3.39,-1.81,1.81,3.78,1.41,0.86,0.635,0.395,0.3725,0.195,0.11,0.1225,0.0371975676025359,0.0975,0.0975,0.055,0.0375
,weightedAverageShsOut,115700000.0,115700000.0,97105000.0,90854000.0,82929000.0,80003000.0,78425000.0,78111000.0,76345000.0,77991000.0,78079000.0,78122000.0,84536000.0,85589840.0,84301031.0,82828767.0,80510000.0,78946000.0,75550000.0,61308000.0,59872000.0,59348000.0,60060000.0,59700000.0,56080000.0,51282051.0,50909091.0,36363636.0
,weightedAverageShsOutDil,115700000.0,117800000.0,100338000.0,93378000.0,91407000.0,90904000.0,78425000.0,78111000.0,103804000.0,107051000.0,78079000.0,78122000.0,84536000.0,88427072.0,86531217.0,85765957.0,83508000.0,81224000.0,78188000.0,63672000.0,61772000.0,60784000.0,61496000.0,61832000.0,56080000.0,51282051.0,50909091.0,36363636.0
