date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,costAndExpenses,70350000000.0,72031000000.0,32178000000.0,54683000000.0,48995000000.0,30711000000.0,49127000000.0,13880000000.0,27796000000.0,49586000000.0,37728000000.0,38958000000.0,31239000000.0,28895000000.0,27896000000.0,26937000000.0,23217000000.0,14551000000.0,14615000000.0,14868000000.0,1278210510.0,1068324013.0,908969292.0
,interestExpense,1181000000.0,-1319000000.0,-1275000000.0,-1139000000.0,-1013000000.0,-1101000000.0,-1131000000.0,-1045000000.0,-967000000.0,-1249000000.0,-1077000000.0,-1301000000.0,-1187000000.0,-1032000000.0,-962000000.0,-788000000.0,-494000000.0,-253000000.0,-243000000.0,257000000.0,190755270.0,179529521.0,156819474.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,656000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,4668000000.0,4350000000.0,696000000.0,2186000000.0,1498000000.0,3066000000.0,2675000000.0,143000000.0,-1128000000.0,-2249000000.0,-1453000000.0,2047000000.0,4574000000.0,4374000000.0,3534000000.0,2945000000.0,1599000000.0,1431000000.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.101529,0.126307,0.017866,0.056321,0.057556,0.115168,0.101253,0.007905,-0.045583,-0.091382,-0.050444,0.0713116181849852,0.181566,0.184083,0.157564,0.152378,0.132203,0.11637,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,7539000000.0,6794000000.0,3640000000.0,4342000000.0,3719000000.0,5395000000.0,4792000000.0,2136000000.0,1397000000.0,-95000000.0,1149000000.0,1764000000.0,6638000000.0,6298000000.0,5110000000.0,3933000000.0,2105000000.0,1917000000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0877970980666744,0.163973290993323,0.197270615563299,0.0934387514118493,0.111869734367351,0.142890075690629,0.202651942002855,0.181384609561301,0.118076285240464,0.0564535682534551,-0.00386006257364593,0.039890293014859,0.0614527085873541,0.263496348046999,0.265056184504019,0.227830041464176,0.203497697521602,0.174038859032658,0.15589168089778,0.0839751093586347,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,10591000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505000000.0,5646055590.0,5407945846.0,4876763094.0
,incomeBeforeTax,6771000000.0,6220000000.0,5519000000.0,2501000000.0,3329000000.0,2618000000.0,4264000000.0,3747000000.0,1169000000.0,148000000.0,-1172000000.0,-152000000.0,577000000.0,5606000000.0,5336000000.0,4322000000.0,3439000000.0,1852000000.0,1674000000.0,1363000000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0877970980666744,0.135285033821258,0.160249709639954,0.064200636615669,0.0857702316234251,0.100587851077727,0.160168281872136,0.141829743745032,0.0646213377556661,0.00598076456801099,-0.0476209824875056,-0.00527704485488127,0.0201010276955234,0.222530962210225,0.224569672993561,0.192696954835258,0.177937600248357,0.153121124431583,0.136130763600878,0.0839751093586347,0.0,0.0,0.0
,incomeTaxExpense,1195000000.0,718000000.0,952000000.0,-233000000.0,209000000.0,378000000.0,675000000.0,602000000.0,-523000000.0,-97000000.0,-860000000.0,-1572000000.0,80000000.0,1377000000.0,1366000000.0,1031000000.0,874000000.0,316000000.0,304000000.0,196000000.0,273365820.0,302892571.0,239145858.0
,netIncome,5326000000.0,5269000000.0,4673000000.0,2068000000.0,2990000000.0,2221000000.0,3522000000.0,3118000000.0,1633000000.0,218000000.0,-312000000.0,1420000000.0,497000000.0,4229000000.0,3970000000.0,3291000000.0,2565000000.0,1536000000.0,1370000000.0,1167000000.0,1069431120.0,868766138.0,704535678.0
,netIncomeRatio,0.0690603078279587,0.114600778650195,0.13568524970964,0.0530855323955232,0.0770360446242238,0.0853344603680793,0.132296596799639,0.1180211211628,0.0902708678828082,0.00880950456639457,-0.0126772581366056,0.0492987085127066,0.0173140567845323,0.167870752619879,0.167080510079542,0.14672968032458,0.132715889688001,0.126994625878462,0.111409286817923,0.071899451666564,0.0754477058387199,0.0615824614466632,0.0669175893912206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.71457696228338,2.68552,2.3506,1.04129,1.51239,1.12342,1.87241,1.67454,0.86494,0.12186,-0.17677,0.87063,0.3287,2.75146,2.51425,2.04156,1.82173,1.64807,1.43006,1.2,1.11171,0.878055,0.729572
,EPSDiluted,2.71457696228338,2.68552,2.3506,1.04129,1.51239,1.12342,1.87241,1.67454,0.86494,0.12186,-0.17677,0.87063,0.3287,2.75146,2.51425,2.04156,1.82173,1.64807,1.43006,1.19,1.11171,0.878055,0.729572
,weightedAverageShsOut,1962000000.0,1962000000.0,1988000000.0,1986000000.0,1977000000.0,1977000000.0,1881000000.0,1862000000.0,1888000000.0,1789000000.0,1765000000.0,1631000000.0,1512000000.0,1537000000.0,1579000000.0,1612000000.0,1408000000.0,932000000.0,958000000.0,964000000.0,966000000.0,989421093.0,965683549.0
,weightedAverageShsOutDil,1962000000.0,1962000000.0,1988000000.0,1986000000.0,1977000000.0,1977000000.0,1881000000.0,1862000000.0,1888000000.0,1789000000.0,1765000000.0,1631000000.0,1512000000.0,1537000000.0,1579000000.0,1612000000.0,1408000000.0,932000000.0,958000000.0,972000000.0,966000000.0,989421093.0,965683549.0
